generation,mean_fitness,distance_from_optimum,phenotype_variance,population_size,n_parents,median_offspring,max_offspring,extinct
0,0.7411237313889285,0.008877054701398823,0.003593498090849455,100,64,1.0,5,0
1,0.7401105947738617,0.01916649569118689,0.0034555283194656755,100,64,1.0,4,0
2,0.7584790788450353,0.01785094787672659,0.0029584004157343123,100,63,1.0,4,0
3,0.7955989699033954,0.014034151637055141,0.002349344849719554,100,62,1.0,4,0
4,0.8018686544591249,0.020201387031894766,0.002065421624824033,100,62,1.0,4,0
5,0.8084727568632161,0.021415955811443666,0.0019870755803981454,100,66,1.0,3,0
6,0.8080128953347007,0.01902715928475148,0.00215092491425396,100,60,1.0,5,0
7,0.8061545362916029,0.01791069127967334,0.002188640058774001,100,64,1.0,4,0
8,0.8298736442524897,0.016792868958038453,0.0018864525356169744,100,62,1.0,4,0
9,0.8429458164915157,0.012314162851595107,0.0017853302711318998,100,63,1.0,6,0
10,0.8514733884608416,0.010839991058764698,0.0016620211613972854,100,61,1.0,5,0
11,0.8879181563457825,0.013307847629868674,0.0011626768451130083,100,68,1.0,4,0
12,0.8863145385671691,0.013931504328886617,0.0012069426247193222,100,62,1.5,3,0
13,0.8786420355825881,0.01475911906549098,0.0012540118869581252,100,57,2.0,5,0
14,0.8794336996647228,0.013169190013698848,0.0012487873105858555,100,65,1.0,5,0
15,0.8642353840422448,0.012435972089527505,0.0014731690955493888,100,60,1.0,4,0
16,0.8427015916134982,0.010396338377131716,0.001832815326384947,100,61,1.0,5,0
17,0.8613462129260793,0.014232757614020222,0.0014925798288124483,100,68,1.0,4,0
18,0.8355883533761366,0.010099497019102273,0.00197961274104338,100,66,1.0,4,0
19,0.8837204260678828,0.010572308600905377,0.0012276201415423564,100,63,1.0,4,0
20,0.9011649321827369,0.020778816440024314,0.0008731071748181106,100,64,1.0,4,0
21,0.9137967473842903,0.020179961946817943,0.0007073327602440336,100,68,1.0,4,0
22,0.9035421324570233,0.016405667894895254,0.000902336745303353,100,66,1.0,4,0
23,0.8703690388868184,0.006709136490923092,0.0014206329671291036,100,62,1.0,4,0
24,0.8759217459623925,0.025986489735815174,0.001046653816241826,100,61,2.0,3,0
25,0.8663394327741494,0.02300629190674303,0.0012342259139967169,100,67,1.0,5,0
26,0.8699069696981833,0.026269016915047946,0.0011179550532542989,100,65,1.0,5,0
