generation,mean_fitness_mean,mean_fitness_std,distance_from_optimum_mean,distance_from_optimum_std,phenotype_variance_mean,phenotype_variance_std,population_size_mean,population_size_std,n_parents_mean,n_parents_std,median_offspring_mean,median_offspring_std,max_offspring_mean,max_offspring_std,extinct_count
0,0.6735759407880908,0.03327190827842943,0.01715038281164832,0.007381453416787082,0.004638958459681004,0.0006847424499837602,100.0,0.0,63.0,2.9154759474226504,1.15,0.3570714214271425,4.25,0.6224949798994366,0
1,0.7346298696190245,0.033638843242767925,0.018057739166946547,0.007850055691770106,0.003405091282591339,0.0004712360542824943,100.0,0.0,63.8,1.9899748742132402,1.0,0.0,4.35,0.6538348415311012,0
2,0.7809633387327157,0.039442883440538735,0.018849510260895784,0.008276673527308142,0.00257384897646087,0.0004786470381097436,100.0,0.0,63.75,2.947456530637899,1.05,0.2179449471770337,4.05,0.4974937185533099,0
3,0.8151330249352636,0.04754669100080842,0.02111098700888788,0.010533863523148026,0.001994112123152809,0.0005291810528787167,100.0,0.0,62.2,3.1080540535840107,1.125,0.3112474899497183,4.2,0.6782329983125269,0
4,0.8313107852665009,0.039795966253640375,0.025241713698212258,0.010893682117667522,0.0016670815128171997,0.00046011568759875184,100.0,0.0,63.1,2.3853720883753127,1.05,0.21794494717703372,4.2,0.9797958971132711,0
5,0.821011050790676,0.03591839042780503,0.03572755853227298,0.010290672024957185,0.0014830723246641957,0.00033932459354712704,100.0,0.0,63.6,2.8530685235374214,1.05,0.21794494717703372,4.55,0.9733961166965892,0
6,0.7996669248776006,0.0389596668572958,0.04668786331829125,0.012116578043883107,0.0013253448748445753,0.0003667904246730622,100.0,0.0,63.55,2.4181604578687494,1.075,0.23848480035423641,4.15,0.6538348415311012,0
7,0.7496778769952203,0.048782258774054815,0.061706293350134035,0.012163824730018301,0.0011976484167417153,0.0003272967771048731,100.0,0.0,64.05,2.9744747435471695,1.05,0.2179449471770337,4.0,0.5477225575051661,0
8,0.6812111815894503,0.0794299507125929,0.0778153329881113,0.016284549264909735,0.0010790868700677777,0.0003053410611053004,100.0,0.0,64.25,2.118372016431486,1.025,0.10897247358851683,4.3,0.9,0
9,0.5881965627293945,0.0947190471584869,0.09696644196834812,0.018138442768854193,0.0010408407328714579,0.0003815431782840672,100.0,0.0,63.7,2.5317977802344327,1.025,0.10897247358851683,4.4,0.9695359714832658,0
10,0.4775236587316577,0.08486542791591713,0.11778305272017035,0.01613423863428954,0.0011728227602775844,0.0004953647743592757,100.0,0.0,63.1,2.681417535558384,1.125,0.3112474899497183,4.25,0.698212002188447,0
11,0.3823839751062642,0.08619643315068785,0.1376528461770784,0.016844165671158314,0.0012355183086674906,0.0005690708236963186,100.0,0.0,64.7,2.3473389188611007,1.0,0.0,4.25,1.0428326807307104,0
12,0.29677428110345244,0.09139827037516703,0.15675472441676191,0.019274638520287497,0.001337273377002753,0.0006997923878481068,100.0,0.0,63.15,3.902242944769072,1.2,0.3674234614174767,3.95,0.49749371855331004,0
13,0.23634365025913354,0.10536900809926272,0.1726881220074729,0.02920482480086552,0.0015734287139415714,0.0013130666450522836,100.0,0.0,62.4,3.916631205513228,1.15,0.3570714214271425,4.45,0.5894913061275798,0
14,0.20807807287324528,0.1677466697579175,0.1819164034567373,0.03995709979298898,0.001199574652831876,0.0007757058977760714,100.0,0.0,62.5,3.427827300200522,1.075,0.23848480035423641,4.15,0.6538348415311012,0
15,0.14865283561461345,0.1648760578827022,0.20418168276387738,0.03898977421041514,0.0006543774949573178,0.0006089721977862768,100.0,0.0,62.7,2.8653097563788807,1.1,0.2549509756796392,4.4,0.6633249580710799,0
16,0.12230235315957778,0.11296596640052319,0.21262642939877174,0.029237003797789058,0.0008012683625593238,0.0007223149780776394,100.0,0.0,63.77777777777778,3.224137361899313,1.0555555555555556,0.2290614236454256,4.055555555555555,0.8480187512485415,2
17,0.14140349639549535,0.08158357284205935,0.20417569803672111,0.024368352630749376,0.0005022267599510095,0.0006397378616214434,100.0,0.0,63.23529411764706,2.4381625618897305,1.0588235294117647,0.23529411764705885,3.823529411764706,0.38122004108281526,3
18,0.15787246901723703,0.13302542018729693,0.20052751006531064,0.03502669726536592,0.0005207163104656373,0.0007444950302920254,100.0,0.0,63.8,2.833137248116771,1.0666666666666667,0.24944382578492946,4.2,0.8326663997864531,5
19,0.11288160787362501,0.06255413223474561,0.21484054845663458,0.02151812178585559,0.0003723325839418285,0.00046463863041112756,100.0,0.0,63.90909090909091,4.399474048204676,1.0909090909090908,0.28747978728803447,4.181818181818182,0.385694607919935,9
20,0.12199786274780293,0.04344690369115339,0.2085694457999319,0.015522167716250241,0.0005226451078601473,0.0003431198666141738,100.0,0.0,61.166666666666664,3.387066905483596,1.0,0.0,4.0,0.5773502691896257,14
21,0.09057783866883637,0.016768643588977693,0.2185725436712572,0.0074793813003045054,0.00044293832213274635,0.0004480743811634037,100.0,0.0,63.8,2.4,1.0,0.0,4.0,0.0,15
22,0.08244842879235707,0.02163719866040826,0.2244781079829334,0.008945136163999449,0.0004998352632100366,0.00042851045232630104,100.0,0.0,67.0,0.816496580927726,1.0,0.0,4.333333333333333,0.9428090415820634,17
23,0.14071841993892015,0.028875572607847275,0.19486003133894841,0.0061427835893171495,0.0016756993764710923,0.0008044147904219217,100.0,0.0,63.5,4.5,1.5,0.5,4.0,0.0,18
24,0.10617188624791533,0.004789298414247009,0.20607846536840935,0.005966551336100301,0.0019525215153267958,0.00136834558103504,100.0,0.0,62.5,0.5,1.0,0.0,3.5,0.5,18
25,0.10995512802932213,0.01598480772542453,0.21052053426152695,0.006954810916581344,6.8717180415736575e-31,4.098378921656038e-31,100.0,0.0,66.5,3.5,1.0,0.0,3.5,0.5,18
26,0.2756789283666955,0.11848001968079308,0.15737436354050316,0.019670814395597938,0.0020239765516085148,0.0010980936550464458,100.0,0.0,66.5,0.5,1.0,0.0,4.0,0.0,18
27,0.12042891309625464,0.0,0.20491680333769513,0.0,0.0003133069338001794,0.0,100.0,0.0,65.0,0.0,1.0,0.0,4.0,0.0,19
