generation,mean_fitness,distance_from_optimum,phenotype_variance,population_size,n_parents,median_offspring,max_offspring,extinct
0,0.6874648085629864,0.014666446508965295,0.004518267668120936,100,66,1.0,4,0
1,0.7160438208568171,0.015783928368449957,0.0038682316479688923,100,64,1.0,4,0
2,0.7815161356689643,0.024935410275174055,0.0026431211512196787,100,64,1.0,5,0
3,0.8343330221955774,0.028177375971934034,0.0016489457552578404,100,64,1.0,4,0
4,0.8567240138358969,0.027478569409505733,0.0012623502121170626,100,65,1.0,4,0
5,0.858208280854352,0.02161205705821317,0.0015483003033945574,100,60,1.0,4,0
6,0.8943274658817743,0.016931800138512126,0.0011036665901863303,100,61,1.0,4,0
7,0.8925060830292918,0.020780091768036323,0.0010422851697686544,100,62,1.0,4,0
8,0.8864304407832627,0.0287408167319922,0.0009053982568985939,100,68,1.0,4,0
9,0.886748771987692,0.03201083191597563,0.0007505099386505272,100,62,1.0,4,0
10,0.8887771531761007,0.03125549548836789,0.000748261457861654,100,62,1.0,4,0
11,0.894757896016377,0.03145027118239273,0.0006539197720415921,100,63,1.0,4,0
12,0.907146851226342,0.02856126824653006,0.000602392582328435,100,61,1.0,4,0
13,0.9056007820510917,0.024291777173332956,0.0007500172333393423,100,62,1.0,4,0
14,0.9187741304146515,0.020688030714112442,0.0006742519908685739,100,61,1.0,4,0
15,0.9145803004103529,0.021293917822012527,0.0007049422203546427,100,66,1.0,5,0
16,0.9051158351192394,0.026686570692954874,0.0007105059981257305,100,66,1.0,4,0
17,0.8993646808082119,0.026247680358900276,0.000822819454663052,100,63,1.0,4,0
18,0.895363620313401,0.027362367152793728,0.0008281528202571075,100,60,1.0,4,0
19,0.8895530372718875,0.032272979993609834,0.000817911238350406,100,62,1.0,6,0
20,0.8878232159919122,0.03460168790429562,0.0007991047105213769,100,66,1.0,5,0
21,0.905717337728247,0.030785928987572743,0.0006661361435866227,100,64,1.0,5,0
22,0.9294030764199913,0.025023806965114487,0.0004888752897280056,100,64,1.0,4,0
23,0.9440368666557716,0.024119631256405868,0.000327503387318031,100,66,1.0,5,0
24,0.9447679310362398,0.023035892953364823,0.0003242351345173137,100,63,1.0,4,0
25,0.9458917053237961,0.023739403643441,0.00028893839282125407,100,66,1.0,5,0
26,0.9415936928884456,0.025818104696679372,0.00028141739850842456,100,69,1.0,4,0
27,0.9416975047258664,0.023853347877115103,0.0003390706505745003,100,63,1.0,5,0
28,0.9142714232437771,0.026793471038786123,0.0006114928509149132,100,62,1.0,4,0
29,0.885325012713355,0.03138615914102875,0.0009567281982744722,100,67,1.0,4,0
30,0.9066624088229978,0.02734430393992385,0.0007141506062985878,100,67,1.0,5,0
31,0.8818999045963142,0.0369707035562138,0.0006911461132185427,100,61,1.0,4,0
32,0.8760387666780598,0.034129623066872665,0.0008657267219125495,100,64,1.0,4,0
33,0.8783935777163182,0.03264313293695398,0.0008439477796162516,100,67,1.0,3,0
34,0.8539682921479747,0.040729242013957785,0.0008860985800975534,100,63,1.0,3,0
35,0.8563675098552065,0.04464031694598194,0.0006516960646505052,100,68,1.0,3,0
36,0.8608957708718215,0.04463669256817944,0.0005443505858195933,100,63,1.0,3,0
37,0.8439232486278162,0.04483296363624689,0.0007879444629173681,100,67,1.0,3,0
38,0.8612659023911391,0.039714041357424144,0.0007605753393052749,100,63,1.0,4,0
39,0.8512832318065001,0.04103975768545925,0.0008308998240626499,100,65,1.0,5,0
40,0.8357223516436872,0.0445437959404097,0.0008826931082351898,100,65,1.0,4,0
41,0.820914393585336,0.04962724035396578,0.0008245084548018661,100,65,1.0,5,0
42,0.8020872847684523,0.04448672275497828,0.0013544262508335683,100,66,1.0,4,0
43,0.8028133331072618,0.04638682513957576,0.001214191498845829,100,65,1.0,3,0
44,0.807236638339385,0.03643825470870885,0.00160266397456047,100,63,1.0,5,0
45,0.8357019398864325,0.016799945116319562,0.0017384923678446526,100,65,1.0,4,0
46,0.8329390764673612,0.014229817062146682,0.0018517754765879522,100,63,1.0,4,0
47,0.8477374384882933,0.01721322999715844,0.0016134919138218072,100,60,1.5,6,0
48,0.879381313112197,0.013080274675730053,0.0013071875360315282,100,55,1.0,5,0
49,0.8946966236713013,0.01565975065316378,0.0010299251345120641,100,62,1.0,5,0
50,0.8641316188328346,0.021398451622570935,0.0013185770341893816,100,67,1.0,4,0
51,0.8686578712580285,0.029444893343791075,0.0010183857879593177,100,63,1.0,4,0
52,0.852115421716819,0.03153402543720952,0.0012300996774619692,100,73,1.0,4,0
53,0.8540316307495012,0.03838413146250739,0.0009141058483703504,100,61,1.0,4,0
54,0.8313511863527924,0.04017619071320124,0.0011776449229423981,100,62,1.0,4,0
55,0.799807033581704,0.04942275956859792,0.0011636573856076903,100,61,1.0,4,0
56,0.7952554819430876,0.056309904626144255,0.0008487600755628725,100,59,1.0,4,0
57,0.7944914868417854,0.05764122502701884,0.0008015731363302443,100,65,1.0,5,0
58,0.8124602614545589,0.05604059268102908,0.0006585822727980475,100,64,1.0,5,0
59,0.830655413506569,0.05520207262956041,0.00046728926484767826,100,61,1.0,5,0
60,0.8178008255364881,0.058863731555085924,0.0003810912026193147,100,61,1.0,4,0
61,0.8125552780929006,0.0596448761920425,0.0003585504843683972,100,68,1.0,5,0
62,0.8038306932476015,0.058268687424526455,0.0005240848538919487,100,63,1.0,5,0
63,0.804632347066149,0.058820025361188584,0.0004944366079875323,100,61,1.0,4,0
64,0.815156318052587,0.05598222634029259,0.0005530911115360609,100,63,1.0,4,0
65,0.797827925271331,0.056856013736357264,0.0007454603444833262,100,66,1.0,4,0
66,0.7964746542890527,0.061594831219072346,0.000496601643049392,100,65,1.0,4,0
67,0.795374071512832,0.0634136415807267,0.00041378583008232065,100,67,1.0,5,0
68,0.823889317593835,0.055472529882692655,0.0004854908676124181,100,62,1.0,4,0
69,0.8260587115751408,0.05288575701451237,0.0005882846666829824,100,66,1.0,4,0
70,0.7901772194199528,0.05746871288263701,0.000813847112799553,100,65,1.0,4,0
71,0.7439455771962445,0.06406634896857903,0.001003311711726517,100,63,1.0,3,0
72,0.7203104752127132,0.06896149461324982,0.0011738924258862804,100,58,1.5,5,0
73,0.7005386249257959,0.07794583484788839,0.0006422420217787523,100,62,1.0,4,0
74,0.6694425309918912,0.08511696075782518,0.0005509168881693706,100,61,1.0,5,0
75,0.6701010989826193,0.08592200778321009,0.0004943622155638682,100,64,1.0,4,0
76,0.6652707373069227,0.08755130903033226,0.00038137534794153516,100,62,2.0,4,0
77,0.6176173849423858,0.0954775175056501,0.0004457133066571786,100,68,1.0,4,0
78,0.59142983970887,0.10015175487824797,0.00035529608776046237,100,63,1.0,4,0
79,0.5545850504885823,0.10719686613781415,0.0002520288930992158,100,64,1.0,4,0
80,0.5446768617304154,0.1074782079302085,0.0004561924078072128,100,68,1.0,3,0
81,0.5242120260513699,0.10886446873718417,0.0006719965114818233,100,61,1.0,5,0
