generation,mean_fitness,distance_from_optimum,phenotype_variance,population_size,n_parents,median_offspring,max_offspring,extinct
0,0.6837838854498289,0.01066415306950856,0.004239738844502509,100,62,1.0,4,0
1,0.6715805657810356,0.024214005558253468,0.004131187224472157,100,62,1.0,4,0
2,0.6671851457351771,0.04098539994312386,0.0034923936337307514,100,67,1.0,5,0
3,0.6990378597349282,0.04844520522533559,0.002733805729116132,100,62,1.0,4,0
4,0.6937817621130108,0.054408554984932696,0.0025538613885951276,100,63,1.0,3,0
5,0.6748518055513418,0.0678305578095809,0.002029872878458894,100,65,1.0,4,0
6,0.654206074296618,0.07546571648958915,0.0016529605528287689,100,66,1.0,3,0
7,0.599241952326265,0.08956522009132963,0.001477851282236981,100,63,1.0,5,0
8,0.547251445475003,0.10271392397099635,0.0014233803339585003,100,66,1.0,5,0
9,0.5140053434773286,0.11129086665032982,0.0011364050908744907,100,63,1.0,4,0
10,0.5214249119517484,0.11195617306731827,0.001079279311452523,100,65,1.0,4,0
11,0.5101021082198759,0.1145875112674908,0.0008899126388705715,100,66,1.0,5,0
12,0.4663210241046826,0.12251954255944271,0.0006266477408563977,100,56,2.0,4,0
13,0.3977576536253556,0.1352303160744708,0.00042942249021065825,100,72,1.0,4,0
14,0.32798065771481527,0.14719423366869816,0.0004585961056855952,100,65,1.0,4,0
15,0.2509163242058903,0.16331280205384377,0.0006035592181745748,100,62,1.0,4,0
16,0.18118692597699645,0.18319753840288938,0.0005204109046942538,100,61,1.0,6,0
17,0.13459623324039213,0.1992013125683439,0.0006907911590753178,100,63,1.0,3,0
18,0.10255343447592173,0.2145382470642305,0.0006324277118275936,100,61,1.0,4,0
19,0.11550988861409305,0.2122602872112438,0.0004685084217971613,100,62,1.0,5,0
20,0.12626403538565545,0.204775098415097,0.00022292815308977234,100,61,1.0,4,0
21,0.09505337739979844,0.21703537045677943,1.2031587092176856e-05,100,67,1.0,5,0
22,0.06881013771855118,0.2322534863124287,0.00015443013890452585,100,62,1.0,4,0
23,0.10297188249606183,0.21141876783908756,0.000749445457276599,100,65,1.0,5,0
24,0.08340986258507752,0.2227522526384394,0.0007911584872428149,100,59,1.0,7,0
25,0.09121966436738439,0.21725525854095612,0.0006666504203681745,100,64,1.0,3,0
26,0.07732239752580028,0.22241145975313853,0.0010328403927331612,100,66,1.0,4,0
27,0.08120284943877218,0.22355986970068006,0.0008329696206807343,100,64,1.0,4,0
28,0.15629958286493614,0.19596063471233427,0.00044013742367014666,100,68,1.0,4,0
29,0.1812286081613107,0.18869787369961005,0.0011695466629633813,100,60,1.0,6,0
30,0.24787357452519923,0.16468881630679777,0.0016635026049980472,100,60,1.0,5,0
31,0.2347282586622261,0.16942431462744437,0.001287098735618392,100,63,1.0,5,0
32,0.23096588136274301,0.17178654154423742,0.00048044312169078293,100,60,1.0,4,0
33,0.18476225915517652,0.18516114660870717,0.00014006633276265619,100,62,1.0,4,0
34,0.14712684533349427,0.19891878731875448,0.0002800708804445056,100,64,1.0,4,0
35,0.12536250324341447,0.20933320745782616,0.00042046680648720925,100,68,1.0,5,0
36,0.17190007575885274,0.19069053107760142,0.00042423009122030415,100,63,1.0,5,0
37,0.1526971411826931,0.19464916271503244,0.00012468245525322735,100,64,1.0,5,0
38,0.10614040896511,0.21225655946872568,5.78038798330716e-05,100,60,1.0,4,0
39,0.07679595158259335,0.2269511381496137,0.00010828226123769698,100,62,1.0,4,0
40,0.05846331868191334,0.2395927324607028,0.00019515027961800472,100,69,1.0,3,0
41,0.08136897912855201,0.2212425026621045,0.0011632781072204628,100,66,1.0,3,0
42,0.07631122773990674,0.21919700393600422,0.0020915194688603546,100,64,1.0,5,0
43,0.09000759866837144,0.21953219772252616,0.0012326488489908917,100,63,1.0,5,0
44,0.14257232389776445,0.19565375013312145,0.0006731160451766695,100,67,1.0,4,0
45,0.10521192087538488,0.21062567198699472,0.0005669483943706913,100,66,1.0,4,0
46,0.07754600385631871,0.2252928359922981,0.0003907367657589215,100,63,1.0,4,0
47,0.07997288918539514,0.22095743674900187,0.0010283184693907718,100,60,1.0,4,0
48,0.05963355515339016,0.23632911739929954,0.0004471445226361979,100,64,1.0,3,0
49,0.16459209883287204,0.19332338042203273,0.0009298184631820647,100,65,1.0,5,0
50,0.1588564062626473,0.19236759753474605,0.00046194771723688,100,62,1.0,5,0
51,0.1617084263846506,0.193038859608066,0.0006053349957995956,100,64,1.0,5,0
52,0.21150447376812928,0.18076653093299694,0.001455736817543963,100,64,1.0,5,0
53,0.252482143886853,0.16365438345504757,0.0014388313255750502,100,63,1.0,4,0
54,0.27366824609872215,0.1558459935712658,0.0015816452887867228,100,62,1.0,4,0
55,0.27379368440777563,0.15748220221454828,0.0019575395769430774,100,62,2.0,3,0
56,0.31853119073753144,0.15163630093294814,0.0023693458529983223,100,62,1.0,4,0
57,0.48501448898586863,0.12072731766687242,0.001739699833580749,100,58,1.5,3,0
58,0.5364555618422099,0.1090120799805115,0.0013853245452746007,100,60,1.5,5,0
59,0.5421370091401218,0.1090440657873113,0.0004917183844547516,100,61,1.0,4,0
60,0.4811182114384404,0.12046781227734579,0.0002188058147312139,100,66,1.0,4,0
61,0.41572303849323844,0.1301805592634826,0.0005401426148215029,100,67,1.0,4,0
