generation,mean_fitness,distance_from_optimum,phenotype_variance,population_size,n_parents,median_offspring,max_offspring,extinct
0,0.6553184025656549,0.018371603498252714,0.0045913393671590565,100,63,1.0,5,0
1,0.7329287479179329,0.00979675741150189,0.003253155170661696,100,63,1.0,4,0
2,0.7430736474014578,0.027039701548055822,0.002880018811932253,100,62,1.0,4,0
3,0.7590007938862507,0.03482239618391541,0.002377499208362541,100,64,1.0,4,0
4,0.7523487022879317,0.04400460078073803,0.002245864865913794,100,62,1.0,8,0
5,0.7994751467502277,0.04327015448231527,0.0017469345394360736,100,67,1.0,5,0
6,0.7822530236984605,0.051915412756094764,0.0012358449650284723,100,63,1.0,6,0
7,0.6973709211184425,0.07142759383869711,0.0011656858539206639,100,65,1.0,3,0
8,0.6052219973721086,0.08892591337498065,0.0012323767220116522,100,61,1.0,6,0
9,0.5294343657711735,0.10115336208005962,0.0013933902944339481,100,61,1.0,6,0
10,0.43116842174724224,0.119911534701769,0.0015394631266274048,100,67,1.0,4,0
11,0.34893538703618465,0.13776641988598773,0.0014785072673467832,100,66,1.0,3,0
12,0.29714029991395136,0.14655640450880467,0.002051339027234763,100,60,1.0,4,0
13,0.2796802545564472,0.15023292651490075,0.0018773664455870585,100,62,1.0,4,0
14,0.23568184901188566,0.161150085354607,0.0018055532747045199,100,59,1.0,5,0
15,0.1833590979226706,0.1792897319687858,0.0015159019378080019,100,63,1.0,4,0
16,0.1783229101367157,0.1882501274340174,0.0012980551934393023,100,66,1.0,4,0
17,0.22807899572902626,0.18090330995879286,0.0016670956471150562,100,59,2.0,4,0
18,0.333526822025067,0.14972656784170746,0.0006342120665236352,100,69,1.0,4,0
19,0.27673374999766603,0.16144562838922824,0.00037292711524474734,100,64,1.0,5,0
20,0.22765908558208675,0.17460919672272632,0.00043873675167025274,100,62,1.0,3,0
21,0.22225952106008864,0.17833286317957864,0.0006788923318590169,100,69,1.0,5,0
22,0.24114810241802434,0.17304048407076025,0.00071039232576287,100,64,1.0,3,0
23,0.2344206242102769,0.1704393097778794,0.0005271768719311208,100,69,1.0,4,0
24,0.19804049713256575,0.1810592374928508,0.0005764587453788093,100,62,1.0,4,0
25,0.1620153223941472,0.19182484003078226,0.0004973530077559655,100,62,1.0,4,0
