generation,mean_fitness,distance_from_optimum,phenotype_variance,population_size,n_parents,median_offspring,max_offspring,extinct
0,0.6334342883241975,0.021269643168821628,0.005485374122374622,100,60,1.0,4,0
1,0.721911320875152,0.024849985131569247,0.0036490964035767303,100,62,1.0,5,0
2,0.748467848529728,0.005201446049464256,0.003401796903344207,100,67,1.0,4,0
3,0.783435503302141,0.014870380703640903,0.0028157924793769584,100,57,1.0,5,0
4,0.8327579041204113,0.010545641558495357,0.002008585985807246,100,63,1.0,4,0
5,0.8702272784905759,0.014237777318349517,0.0013451455369036856,100,65,1.0,4,0
6,0.8701393444722446,0.013695738344353467,0.0013484560989244479,100,60,1.5,4,0
7,0.8609193694506925,0.024645017912582987,0.0012736274820941106,100,68,1.0,4,0
8,0.8789326602314067,0.04105535440405517,0.0004830114584397486,100,63,1.0,4,0
9,0.8909583332832856,0.0409060593386636,0.0003323111181337882,100,66,1.0,4,0
10,0.8947858793024559,0.03601659608756,0.00048218174497475597,100,69,1.0,5,0
11,0.8865224645920824,0.03987840619152871,0.0004453743769159056,100,65,1.0,6,0
12,0.895244917387945,0.037149754957164875,0.00045358398854750874,100,67,1.0,4,0
13,0.9090037222470764,0.03574429817585104,0.00035444285527374517,100,65,1.0,5,0
14,0.9323825063863075,0.027730474210656584,0.0003360284746859655,100,67,1.0,4,0
15,0.9300121180738813,0.025484207424849185,0.00042936080732365015,100,62,1.0,4,0
16,0.9546722806963059,0.024097252661413614,0.00018542933400586743,100,63,1.0,4,0
17,0.9630557911924734,0.020084067713170367,0.0001796497708211264,100,65,1.0,3,0
18,0.9590612312555471,0.02116230213844287,0.00020156660277454924,100,58,1.0,4,0
19,0.9607862412208784,0.020031368078666702,0.00020785608142519368,100,67,1.0,4,0
20,0.9527287644514542,0.02362656059620084,0.00021971038842980467,100,63,1.0,4,0
21,0.9540305582961176,0.023303410834541304,0.00021075488847460553,100,63,1.0,5,0
22,0.9467947490368087,0.027105222321889538,0.00019660458615454316,100,62,1.0,4,0
23,0.9505517716032083,0.02502514403101762,0.00020678921861763796,100,59,1.0,4,0
24,0.9375110030546355,0.03132918481605319,0.00016667491260999824,100,64,1.0,4,0
25,0.9262126662667395,0.03474192343390852,0.0001806657619073518,100,67,1.0,5,0
26,0.9021633227696086,0.03488116090203738,0.00046082237420580827,100,61,1.0,3,0
27,0.8937122010663932,0.034133238064497355,0.00058323056031634,100,66,1.0,3,0
28,0.8636499721438113,0.04466993794437109,0.0005590390137990315,100,62,1.0,4,0
29,0.8517681426490793,0.04903365015090944,0.0005641766321471735,100,64,1.0,4,0
30,0.8591849699283115,0.04860051463934233,0.0003907117709416992,100,63,1.0,3,0
31,0.8232787402991391,0.054564253912313405,0.0005638402184884657,100,62,1.0,4,0
32,0.7710744962716732,0.06355147222909042,0.0007310513969177813,100,61,1.0,4,0
33,0.7748878937589443,0.06319153564278687,0.0006875644934225283,100,62,1.0,4,0
34,0.735602479898897,0.07204027493453828,0.0006475623814400787,100,65,1.0,4,0
35,0.7644918903981,0.06729830701203507,0.000530720034127246,100,63,1.0,4,0
36,0.7530811093426631,0.0696728699189573,0.000466127688744398,100,60,1.0,4,0
37,0.7074920914912397,0.07814348990140152,0.0004901407220286316,100,62,1.0,4,0
38,0.692373229865934,0.07971600296244605,0.0005830106744323174,100,66,1.0,4,0
39,0.6673824005107266,0.08739370019892218,0.0002961973768162053,100,64,1.0,4,0
40,0.6383885802608918,0.09174584200419321,0.00038814755209595693,100,64,1.0,4,0
41,0.6451763372241139,0.0888597237139334,0.0006656771988118135,100,62,1.0,4,0
42,0.6401728512166133,0.0882823795131091,0.0007438644179812151,100,68,1.0,5,0
43,0.6429152418803658,0.08526036279669072,0.0009165324618190029,100,61,1.0,5,0
44,0.6307625239201622,0.08881144935797644,0.0008577099702476308,100,64,1.0,3,0
45,0.6672398190351942,0.08321891619587964,0.0008293585368110462,100,62,1.0,5,0
46,0.6563668319960317,0.08533539015999816,0.0008116461130440787,100,62,1.0,5,0
47,0.6500996568475871,0.08242427092283793,0.001109398022905385,100,62,1.0,5,0
48,0.664938507675042,0.08295005376192491,0.0008439824550580193,100,66,1.0,4,0
49,0.6832701752639058,0.08374810818076366,0.00045810464979736926,100,61,1.0,4,0
50,0.6774896300894722,0.08681447056127695,0.00024394500917379993,100,60,1.5,3,0
51,0.6646258034473785,0.09000607023889777,0.00011420585330202504,100,67,1.0,4,0
52,0.6301947127701197,0.09500337347895327,0.00024301701472489434,100,64,1.0,6,0
53,0.6340440812713909,0.09348302013337854,0.0002606166356657945,100,62,1.0,5,0
54,0.6115539868776534,0.09706999416264225,0.0003127990660675906,100,61,1.0,5,0
55,0.5974063286096417,0.09871652032833979,0.0004118194599888836,100,69,1.0,4,0
56,0.5893576107868207,0.0996178351799874,0.0004252145499571645,100,68,1.0,4,0
57,0.587289686272456,0.09787355081221087,0.0007529580091270756,100,65,1.0,4,0
58,0.5806146930663494,0.1006455287716536,0.0006168275656363542,100,63,1.0,5,0
59,0.5623945167697127,0.10369998063118332,0.0006449814550220474,100,66,1.0,4,0
60,0.6028664184574317,0.09567023819645054,0.0009157502198712146,100,67,1.0,4,0
61,0.693856176123326,0.07468174395444954,0.0015174798561157048,100,61,1.0,4,0
62,0.799289285176856,0.05473615848332493,0.0012401607669571086,100,64,1.0,3,0
63,0.8670058595080367,0.043063073681921346,0.0007097274918991634,100,59,2.0,4,0
64,0.8811621337171438,0.03964017393158761,0.0006301246437827267,100,67,1.0,6,0
65,0.9051493176110246,0.03396616745399798,0.00046977883713794405,100,64,1.0,5,0
66,0.8926134319320879,0.03999909472643264,0.000389649194025819,100,59,2.0,4,0
67,0.8993993521806707,0.03957377431281396,0.00031858190650515866,100,62,1.0,4,0
68,0.8860025051758239,0.04007943906473117,0.00047786149001195646,100,64,1.0,5,0
69,0.8820121524841246,0.04371880278316423,0.0003624911517605121,100,63,1.0,4,0
70,0.8930682447749833,0.0410585521007006,0.00037753337304871864,100,65,1.0,3,0
71,0.8980599405391321,0.03723743858134775,0.00044385425294829906,100,64,1.0,5,0
72,0.8908941828724464,0.041034911470825344,0.0004132777703443813,100,68,1.0,5,0
73,0.9011629869622978,0.0392363301650641,0.0003250403621290832,100,63,1.0,6,0
74,0.8819569565240277,0.04346529733559779,0.0003954602283372026,100,62,2.0,4,0
75,0.8872493433858417,0.03859857493675547,0.0005305384493049188,100,60,2.0,5,0
76,0.8953705094398741,0.03534025971448982,0.000549069359634232,100,68,1.0,3,0
77,0.9124530176666482,0.03464972954524819,0.0003463282522920551,100,65,1.0,4,0
78,0.9315199703643188,0.028797286911226124,0.00031340048452216493,100,70,1.0,4,0
79,0.9117248563885181,0.02479597840744706,0.0006592741904974688,100,63,1.0,5,0
80,0.9013452791949618,0.018622008323342727,0.0008977099965319698,100,59,1.0,4,0
81,0.9023743260057995,0.017814873059751896,0.0009402345092395963,100,64,1.0,4,0
82,0.9186841905512334,0.013013479227978198,0.0007964542798027192,100,72,1.0,4,0
83,0.8890622605812456,0.016459251824503116,0.001145132686865761,100,60,1.0,4,0
84,0.8936919743470972,0.01257069242893208,0.0011355857711168908,100,69,1.0,4,0
85,0.9123796397073992,0.0028500837532818746,0.0009815463739690892,100,60,1.5,4,0
86,0.935931717718286,0.006681165177551426,0.0006884916972053464,100,66,1.0,4,0
87,0.9402690066606699,0.006348208979078838,0.0006360540537739088,100,65,1.0,5,0
88,0.9684519485465323,0.008796057912278743,0.000290221403501355,100,62,1.0,5,0
89,0.9596590002770417,0.010815537435271961,0.0003747543874168973,100,67,1.0,4,0
90,0.9671117148789514,0.011700105187511613,0.00027409042527434753,100,69,1.0,3,0
91,0.9727541318935825,0.01611059698598735,0.00014970547129217215,100,55,2.0,5,0
92,0.9411124874641706,0.015785185256443936,0.0006546820668130323,100,70,1.0,4,0
93,0.9391288837329447,0.02191419806799163,0.00047682695570328357,100,64,1.0,4,0
94,0.9495694580024431,0.02547207786950742,0.00019910265645490624,100,59,1.0,4,0
95,0.9448039118408417,0.027789693661235577,0.000189707109696551,100,67,1.0,5,0
96,0.9322753816826678,0.03142198076880118,0.00022146247275926917,100,65,1.0,4,0
97,0.8951475096599967,0.03307984867438578,0.0006382001713345157,100,69,1.0,4,0
98,0.9006976904541729,0.03309264338819144,0.0005681944566738627,100,63,1.0,4,0
99,0.8865853252669705,0.035217995828407164,0.0006665305386300588,100,59,1.0,5,0
100,0.8587022931020472,0.042223622423204696,0.0007401468520868381,100,68,1.0,3,0
101,0.8301396112734558,0.049417401502396506,0.0007640540844184105,100,64,1.0,5,0
102,0.8116989542475983,0.05772277817962378,0.0005560648638724548,100,61,1.0,4,0
103,0.7904043725713908,0.06272958817470191,0.0004931416590608273,100,63,1.0,5,0
104,0.7745540368947451,0.0609344180408125,0.0008191483454241447,100,63,1.0,4,0
105,0.7644392130276677,0.061519075897342936,0.0009237827421709238,100,68,1.0,3,0
106,0.7503909793023873,0.06568189963415881,0.0008408146245342148,100,60,1.0,4,0
107,0.7456040152829879,0.06377433913773445,0.001058236310658129,100,61,1.0,4,0
108,0.7454640733475394,0.06893218126837494,0.0007361257326604584,100,63,1.0,4,0
109,0.7592110783280884,0.06627284174417815,0.0007948130061470951,100,65,1.0,4,0
110,0.7467258033011903,0.07006078448189615,0.0006642611901048019,100,61,2.0,4,0
111,0.7600414492332015,0.06774332677444306,0.0006240243070368294,100,61,1.0,4,0
112,0.7656274810430933,0.06586060676697379,0.0006932800275084427,100,63,1.0,5,0
113,0.7508754547694568,0.07004090591953341,0.0007703144273213965,100,62,1.0,6,0
114,0.7529555595976131,0.06931325529349298,0.0007983980659422821,100,65,1.0,4,0
115,0.7764174219420136,0.06512463544180688,0.0006106327271152084,100,68,1.0,3,0
116,0.7976390312714149,0.05983639642708664,0.0006369620047089568,100,60,1.5,4,0
117,0.7800232300525421,0.06321814693525032,0.0006322810679287511,100,63,1.0,5,0
118,0.7694404046963419,0.06370491870182671,0.0007442539872679183,100,62,1.0,4,0
119,0.7867739021746517,0.054187305776959065,0.0010133183350662666,100,60,1.0,4,0
120,0.7893954688054774,0.05542057729484973,0.000901418566197094,100,62,1.0,5,0
121,0.7697886723989119,0.059115713042694217,0.0009386433896297846,100,62,1.0,5,0
122,0.7483568832811369,0.0653913724421048,0.000834723706597389,100,64,1.0,3,0
123,0.768242448325902,0.050804688377995455,0.0014467149864196937,100,61,1.0,4,0
124,0.7729322492418601,0.05239320020112465,0.0013513551016705392,100,67,1.0,3,0
125,0.8199300248118828,0.04078809637345431,0.001298519368372505,100,57,1.0,5,0
126,0.8519830840693232,0.03315699811463444,0.0011491786496552721,100,55,2.0,6,0
127,0.825086911102944,0.03627295729894664,0.001428273693573835,100,59,2.0,4,0
128,0.8688166333390521,0.0325825288595445,0.0009980451255022825,100,62,1.0,5,0
129,0.8864424161036051,0.031702448397929094,0.0008059916710044458,100,65,1.0,5,0
130,0.8852593285197737,0.03396333209504203,0.0007367932981833112,100,60,1.0,4,0
131,0.8686620216454515,0.03908793543723334,0.0007872444038169858,100,63,1.0,4,0
132,0.8636570613444227,0.04249358320524526,0.0006314883853118121,100,65,1.0,4,0
133,0.8630024229105002,0.04421781276242818,0.0005547554819905241,100,63,1.0,4,0
134,0.8417078470654645,0.04708504579071132,0.0006911663132022547,100,63,1.0,5,0
135,0.8523930642884779,0.04695061513374263,0.0005901074256832266,100,62,1.5,4,0
136,0.8372344260727407,0.050214602340105975,0.0006177000192891738,100,66,1.0,5,0
137,0.8185612272336862,0.05456024201980403,0.0005899285102833275,100,68,1.0,4,0
138,0.7941674110597926,0.05613389513542152,0.0008203635180561781,100,67,1.0,3,0
139,0.8096224366860792,0.05819889178957107,0.0004751090394141441,100,60,1.5,4,0
140,0.8333163301248986,0.0536283916615655,0.00044534997104430556,100,62,1.0,4,0
141,0.8254764956318934,0.05170144076219692,0.0006407643065467347,100,65,1.0,4,0
142,0.8188219971536291,0.050936312854209256,0.0007504051079217406,100,62,1.0,5,0
143,0.8142837648831016,0.05376363320787465,0.0006640655213558809,100,58,1.0,5,0
144,0.8018331863197045,0.05214293508546186,0.0009513429301970368,100,58,1.0,5,0
145,0.7986979974417494,0.04955526003158263,0.001119532825491453,100,70,1.0,4,0
146,0.8024885605948089,0.051313458270567235,0.0009683966341298174,100,63,1.0,4,0
147,0.8112332404163567,0.04820600920346157,0.0010028412238602905,100,62,1.0,4,0
148,0.7939060720013079,0.05380115544202818,0.0009556741745262221,100,59,1.0,4,0
149,0.8140772255616265,0.0501097068464479,0.0009366437668922836,100,68,1.0,4,0
150,0.8554346950253359,0.045095161944698266,0.0006047399458572512,100,63,1.0,4,0
151,0.870331503990824,0.043852563556705006,0.0004811047960459143,100,61,2.0,4,0
152,0.8689652950036151,0.044348995171099824,0.00048459943417822197,100,62,1.0,4,0
153,0.8728108902188897,0.043185493973488434,0.00047610495662913364,100,66,1.0,4,0
154,0.8599510587644068,0.04711576637666846,0.0004730055717254869,100,61,1.0,4,0
155,0.8540969803120465,0.04812011776355567,0.0005014896483071736,100,65,1.0,5,0
156,0.8264045444817737,0.05173398914035128,0.0008122505302383662,100,64,1.0,4,0
157,0.8897693002704604,0.03785576240075942,0.0005433175765015843,100,64,1.0,4,0
158,0.8925226241508452,0.03761951194426525,0.0005412898330522638,100,64,1.0,5,0
159,0.9014969876844493,0.035233134806948556,0.00046195347127367625,100,65,1.0,4,0
160,0.8942607517087638,0.03423657868421781,0.0006364418760389295,100,62,1.0,4,0
161,0.9078525659480533,0.024585532487911253,0.0007680230276125041,100,66,1.0,4,0
162,0.9154689905510451,0.020078558332183746,0.000788225317287378,100,61,2.0,4,0
163,0.9238890059956537,0.020807181535325996,0.0006889474879289973,100,66,1.0,4,0
164,0.9603447243125574,0.012193497918600719,0.00033745238486642044,100,62,1.0,4,0
165,0.9606908254525629,0.00912956266526599,0.00036836527525090947,100,62,1.0,4,0
166,0.9558136586290158,0.00612088305913748,0.00044942225301326685,100,60,1.0,5,0
167,0.9209767218538072,0.014714790138761294,0.0008669941222726214,100,66,1.0,5,0
168,0.9364351943062347,0.012850281115444917,0.0007365365602229688,100,60,2.0,4,0
169,0.8828076885448316,0.02192198787126981,0.0014289307693964165,100,65,1.0,5,0
170,0.9377061253387197,0.010002625261726532,0.0007029278718118463,100,61,1.0,3,0
171,0.9496017864150512,0.010963179398188706,0.0005305475296824308,100,69,1.0,3,0
172,0.9406960134243225,0.016535501406677228,0.0005409337845676556,100,67,1.0,4,0
173,0.9226177487429063,0.023011983639709792,0.0005957144878712371,100,65,1.0,4,0
174,0.9179404060661365,0.025155229318577277,0.0005958608146905079,100,62,1.0,3,0
175,0.884672242916118,0.03189539331861904,0.0007819049987448899,100,64,1.0,3,0
176,0.8733495316921724,0.029122373310119864,0.0009985751608940943,100,60,1.0,7,0
177,0.8743118708004424,0.04049626893294766,0.000599750422580792,100,65,1.0,4,0
178,0.8556609105196149,0.044918690248191326,0.0006605863810313828,100,63,1.0,3,0
179,0.8109529472227028,0.05623258885971002,0.0007760440677859571,100,61,1.0,5,0
180,0.7988650982415542,0.05748579268317522,0.0007620135641777251,100,56,1.5,4,0
181,0.818674464704274,0.04598739935027007,0.0010122346676808564,100,66,1.0,4,0
182,0.8026445530976997,0.054239171911290684,0.0008059091787272311,100,60,1.0,4,0
183,0.7993911696928591,0.05267455254364813,0.0009278792137183643,100,62,1.0,4,0
184,0.7883279205026633,0.0560723441634708,0.0008971591822512458,100,66,1.0,4,0
185,0.7704412683723383,0.059768805211780504,0.0009472893198797677,100,59,1.0,5,0
186,0.7717683772926671,0.06093423193678367,0.0008771596263457792,100,59,1.0,5,0
187,0.7878729488042852,0.05787356858670303,0.0008919416409264582,100,64,1.0,6,0
188,0.7993925824766888,0.05557272622310367,0.0009391232871099284,100,63,1.0,3,0
189,0.7644870978034176,0.06191307347471283,0.0011189481759020393,100,62,1.0,3,0
190,0.7799855403448649,0.05814567344020494,0.0010562472301276992,100,59,1.0,4,0
191,0.7856026773251621,0.05440489320675274,0.001216798142924364,100,70,1.0,4,0
192,0.7408311004948019,0.06310904911173383,0.001341958496919341,100,62,2.0,4,0
193,0.8122505109517816,0.052855555899341905,0.0009000388650205736,100,67,1.0,3,0
194,0.8246604410847859,0.05179381113928403,0.0007779916284024737,100,65,1.0,3,0
195,0.8177283104143087,0.054586522706665364,0.0006771877368761652,100,68,1.0,3,0
196,0.7959963278587091,0.05250748842606367,0.0010670830635468298,100,65,1.0,4,0
197,0.7853571474179516,0.05550056456909574,0.0010034717954505942,100,60,1.0,4,0
198,0.7663037855781967,0.058603333127783944,0.00107886178236808,100,65,1.0,4,0
199,0.7703735838403208,0.059678891398053074,0.0009566174241561036,100,66,1.0,4,0
200,0.7530770467937131,0.06390400436612606,0.0008905113456246653,100,61,1.0,4,0
201,0.7368714501603238,0.06818895911774013,0.0008027736080946647,100,64,1.0,4,0
202,0.7138902123611838,0.07233702196361462,0.0009144216292354167,100,62,1.0,3,0
203,0.6958491152966453,0.0759605796087563,0.0009067935765595925,100,73,1.0,3,0
204,0.6816372839289222,0.07749368917680095,0.0009194530970303082,100,63,1.0,6,0
205,0.661200997633594,0.08093013741286235,0.0010213092221378534,100,65,1.0,5,0
206,0.6909713954319204,0.07542909597216059,0.0011219270046141853,100,60,1.0,4,0
207,0.6590235498372132,0.08019784337773167,0.0015089394851390224,100,63,1.0,4,0
208,0.6985230796732981,0.07480169450050889,0.001166787444605771,100,61,1.0,4,0
209,0.7547374270098289,0.06455372794732178,0.0009959792510029805,100,62,1.0,4,0
210,0.7668578739240027,0.06352075805865705,0.000989953271679328,100,63,1.0,4,0
211,0.8090648882270753,0.059485528734714875,0.0005124780338580299,100,60,1.0,4,0
212,0.794852448882543,0.06340995851561901,0.000476239520110281,100,68,1.0,4,0
213,0.8095425510115126,0.060686325345163966,0.00036560748621249263,100,60,1.0,5,0
214,0.8057816203258004,0.05903723383694064,0.00046993676741959056,100,59,1.0,6,0
215,0.7765897822548697,0.06224680834103906,0.0006806205613842705,100,66,1.0,4,0
216,0.7762169633047261,0.0624960553476682,0.0006685710097905928,100,59,1.0,5,0
217,0.7882866504940567,0.0564479166688431,0.0008295732337564833,100,66,1.0,5,0
218,0.7767179932987781,0.0571286852838253,0.0009314289893167359,100,62,1.0,5,0
219,0.7651710166059529,0.059834831694605496,0.0009351128221532832,100,55,1.0,5,0
220,0.7623405373065364,0.057701848804145986,0.0011126138322261707,100,62,1.0,5,0
221,0.7659272853009413,0.05599929812105578,0.001161089999174541,100,63,1.0,5,0
222,0.76661263729758,0.05300678599267681,0.001317439693123535,100,61,1.0,4,0
223,0.7950955970564445,0.046509168441490285,0.001285712245809826,100,61,1.0,4,0
224,0.812497802289048,0.044302081734392616,0.0011789610845775239,100,60,1.0,5,0
225,0.8232588206629263,0.04113086486665744,0.0011800240017325436,100,58,1.5,4,0
226,0.814893531523529,0.045214523296679375,0.001099468354195645,100,60,1.0,6,0
227,0.8132740426300115,0.04140699409807329,0.0013317567703688665,100,67,1.0,4,0
228,0.8102276458027332,0.044444116850532574,0.0011853477542663016,100,65,1.0,4,0
229,0.8350018481189284,0.045947961960533495,0.0007961742472563817,100,58,1.0,4,0
230,0.8537319319936394,0.038494912250776975,0.000890020111799481,100,65,1.0,4,0
231,0.8734650530395149,0.033951443951868776,0.0008141363785738125,100,54,2.0,4,0
232,0.8877795487937845,0.0307153850580933,0.0007466826188269873,100,65,1.0,4,0
233,0.8892686918185138,0.024197762751353408,0.0009166138971142313,100,59,2.0,5,0
234,0.9141651979957348,0.019762864658821124,0.0007174237874765926,100,60,1.0,6,0
235,0.9096157557409292,0.018018137470887468,0.0008025398452357446,100,66,1.0,4,0
236,0.9107321454927838,0.018388686507711548,0.0007817289434489554,100,71,1.0,3,0
237,0.9117715705706232,0.023695574942585666,0.0006536637914138862,100,62,1.0,3,0
238,0.8995697180628194,0.022455635890994405,0.0008360652703446997,100,64,1.0,4,0
239,0.8942572630467021,0.021044004198059147,0.000975428453193767,100,63,1.0,3,0
240,0.9140809621951742,0.019091134890269625,0.0007596655663392835,100,62,1.0,3,0
241,0.9108992889068976,0.016119788508436747,0.0008407090767164435,100,66,1.0,5,0
242,0.9234698700654295,0.009950762047536796,0.0007898506240071907,100,69,1.0,5,0
243,0.8984748832266908,0.007739047238410404,0.0013227378530669847,100,64,1.0,4,0
244,0.8835428330916915,0.01022920835194368,0.0016135281051016968,100,65,1.0,4,0
245,0.9064151216779481,0.012430771546249601,0.00107532568813392,100,62,1.0,4,0
246,0.9174517681025044,0.01457169946142238,0.0008506033113015529,100,64,1.0,4,0
247,0.9455022739521627,0.0203537938644728,0.000368905068099817,100,64,1.0,4,0
248,0.9231679188855744,0.021484128062610856,0.0006240718134274081,100,66,1.0,5,0
249,0.910734887137267,0.028997569249688156,0.0005813754488904387,100,65,1.0,4,0
250,0.9094034805730837,0.02539302002387415,0.0006865683207111504,100,63,1.0,4,0
251,0.9139648415901351,0.02521862065246399,0.0006107471604705658,100,62,1.0,4,0
252,0.9034645411975489,0.028456255034201836,0.0006388935715424143,100,63,1.0,6,0
253,0.8826391064738945,0.03295945771868734,0.0007600366136121688,100,69,1.0,5,0
254,0.8930451901556341,0.030737938860412792,0.0006709852542935192,100,64,1.0,4,0
255,0.8778446989445122,0.03150298984776355,0.0008279922615894514,100,65,1.0,4,0
256,0.857826833281899,0.035098304091025,0.0009483650750118624,100,63,1.0,4,0
257,0.8554446108873812,0.032834164411348905,0.0010542391842148946,100,60,1.5,3,0
258,0.8231922411564466,0.031872835529931955,0.0015030685094672945,100,68,1.0,5,0
259,0.8369821362769629,0.04077671694106546,0.0009960833782155561,100,63,1.0,4,0
260,0.839747299840138,0.03838551055624054,0.0010822125378593564,100,60,1.0,5,0
261,0.8315052733647793,0.041061982147739345,0.001054100969846423,100,64,1.0,4,0
262,0.8198530772142323,0.04778387018377589,0.0009087521653569224,100,65,1.0,4,0
263,0.8174099646537596,0.05089703632696268,0.0007769237163801231,100,66,1.0,3,0
264,0.8073716087846344,0.05503948329229228,0.0007104042267319119,100,57,1.0,5,0
265,0.7920587342205685,0.05727399908025378,0.0008257925208222381,100,69,1.0,3,0
266,0.7690555230385133,0.05926230770825295,0.0010674874741784328,100,66,1.0,4,0
267,0.7757088398200491,0.058844473876073146,0.0009263585520084008,100,64,1.0,4,0
268,0.7801728735988571,0.06053761384675663,0.0007824470362501352,100,64,1.0,4,0
269,0.7568771563637356,0.06503766842198394,0.0008879254008535655,100,58,2.0,4,0
270,0.786113526456312,0.06164037926907123,0.0006685288254463128,100,63,1.0,4,0
271,0.776577240124661,0.06150430876226346,0.0010148468320838626,100,62,1.0,3,0
272,0.8036673143122661,0.05292104016236144,0.0010497759227505897,100,65,1.0,5,0
273,0.831751715930396,0.052609263051246,0.0006087679543763159,100,65,1.0,4,0
274,0.8170288239326854,0.05385044085875938,0.0006856853970098377,100,63,1.0,4,0
275,0.8321496634074191,0.05233444175571411,0.0005414135325974962,100,63,1.0,3,0
276,0.7972652640029668,0.05964993598389959,0.0005619473663810987,100,63,1.0,4,0
277,0.7963287578782718,0.06196942789576863,0.00042685395637934355,100,61,1.0,4,0
278,0.7697486995059519,0.066340467119569,0.00048440345380362034,100,67,1.0,4,0
279,0.7493538086460209,0.07064280195952453,0.0004857718427628536,100,65,1.0,4,0
280,0.7082232439358903,0.07571727979368315,0.0007341205174017661,100,62,1.0,4,0
281,0.7206077107699558,0.07786859608172515,0.0003363301658464908,100,62,1.0,5,0
282,0.726034168178941,0.07677625974068525,0.0003523217336017275,100,59,1.0,5,0
283,0.7133741581795242,0.07960511818034373,0.000423983671010711,100,64,1.0,4,0
284,0.7419481133313802,0.07342314832072405,0.0004127313832742419,100,57,1.0,5,0
285,0.7130194453940665,0.07742463055019315,0.0005497080172000479,100,63,1.0,4,0
286,0.7108648970510625,0.07917139423430591,0.00043270999699361785,100,66,1.0,4,0
287,0.7442098603501566,0.07464503023899241,0.0002825583478454449,100,59,1.0,4,0
288,0.7351503777508952,0.07756962289037603,0.00016240415748934318,100,60,1.0,4,0
289,0.7769492485521508,0.06869422682746545,0.00021731825192120588,100,64,1.0,5,0
290,0.7539501284546344,0.07296041594930774,0.00031068460474562514,100,67,1.0,4,0
291,0.7449186000766364,0.07443867666917386,0.0002716901675269684,100,63,1.0,6,0
292,0.7396034719692993,0.07540826312807954,0.0002453054972469581,100,61,1.0,4,0
293,0.7447753475521927,0.07011467277996095,0.0005772271610408247,100,70,1.0,4,0
294,0.7495210550955942,0.07095863455660524,0.0004728897081958045,100,65,1.0,3,0
295,0.722323887066439,0.07620927911269838,0.0004572547438365226,100,65,1.0,4,0
296,0.7494223448165804,0.06996873878017021,0.000572650176776279,100,63,1.0,3,0
297,0.727053471526837,0.06905253901241679,0.0009685104619972823,100,62,1.0,4,0
298,0.7241617987521802,0.06967643554363236,0.0009627876599446051,100,62,1.0,4,0
299,0.7573553344085611,0.0636306797873652,0.0008703048306839311,100,66,1.0,3,0
300,0.776370651287521,0.054642548612346714,0.0011377618581643123,100,63,1.0,4,0
301,0.7628684166338524,0.05818170391685617,0.001129668763703299,100,65,1.0,4,0
302,0.745889047751283,0.06214228947864475,0.0012066345979136802,100,64,1.0,4,0
303,0.759037929068872,0.05968338846695876,0.0011700203598916871,100,63,1.0,3,0
304,0.8136433177800945,0.048365683449935123,0.0010574986707328846,100,72,1.0,3,0
305,0.8304493641435297,0.04307079592890414,0.0010447741387407308,100,65,1.0,4,0
306,0.8315631597376651,0.0422533853919612,0.001079931843705772,100,66,1.0,4,0
307,0.8540086904654663,0.041433946496397145,0.0008360879527019235,100,63,1.0,5,0
308,0.9022024834740959,0.028113052822433406,0.0007089919133730292,100,66,1.0,4,0
309,0.928080818183514,0.0191403750664713,0.0006534747008110063,100,62,1.0,4,0
310,0.9210997472792805,0.011158742141412163,0.0008737936837063506,100,66,1.0,5,0
311,0.936829171918187,0.014745047056880385,0.0005912143415623578,100,65,1.0,4,0
312,0.9319694603851163,0.012563539912768281,0.0006985832597358457,100,62,1.0,4,0
313,0.9187174634440228,0.011382595235013719,0.0009454952645565666,100,65,1.0,4,0
314,0.9420533347873992,0.01441063499066042,0.000516711621624429,100,62,1.0,4,0
315,0.9386579585899558,0.013783769410524218,0.000557038001239813,100,63,1.0,5,0
