generation,mean_fitness,distance_from_optimum,phenotype_variance,population_size,n_parents,median_offspring,max_offspring,extinct
0,0.6992224138557979,0.03293306555757668,0.0038770430249212076,100,63,1.0,4,0
1,0.767832857980213,0.047776198316356766,0.002028320030962781,100,63,1.0,3,0
2,0.6054187379211526,0.09074089957263447,0.0021924400618448256,100,65,1.0,4,0
3,0.5564347769152953,0.1019478420376308,0.001436032843212885,100,63,1.0,4,0
4,0.46785771581151697,0.12281568988718193,0.0016484281175148724,100,63,1.0,4,0
5,0.38222897621418617,0.13965752279766436,0.0009724830724596609,100,64,1.0,5,0
6,0.21201166383649162,0.17603044679775945,0.0002771258194612007,100,66,1.0,5,0
7,0.0811582456568217,0.22426078121814252,6.372416717792113e-05,100,67,1.0,4,0
8,0.07212117077812509,0.2260462564404163,0.000971227573786807,100,66,1.0,6,0
9,0.08269685794608916,0.22360457367228742,9.845393969394343e-05,100,65,1.0,4,0
10,,,,,,,,1
