generation,mean_fitness,distance_from_optimum,phenotype_variance,population_size,n_parents,median_offspring,max_offspring,extinct
0,0.71128455782365,0.012238166219621401,0.003979377275305975,100,58,2.0,5,0
1,0.7822991429662561,0.01549747433212936,0.0026130322982415607,100,64,1.0,5,0
2,0.7984250654005218,0.02385812690527468,0.0021859948112681283,100,65,1.0,4,0
3,0.8340153307861357,0.03450224327183356,0.001430822983800438,100,64,1.0,4,0
4,0.8004439209842188,0.051191878232671566,0.0011074344270978155,100,58,1.0,4,0
5,0.7577339857510883,0.06139478697291302,0.001084995830888683,100,64,1.0,5,0
6,0.6982165512016519,0.07666730445001024,0.001081880696353239,100,62,1.0,4,0
7,0.6590947120821086,0.08756632063628596,0.000861801252243358,100,69,1.0,4,0
8,0.5799255594027859,0.10456126281279181,0.0008823902303771684,100,65,1.0,5,0
9,0.43049093270272587,0.13327578934059195,0.0006774843300166135,100,69,1.0,4,0
10,0.2808212990183481,0.16124416346532006,0.00026464862553361425,100,62,1.0,4,0
11,0.1471820854653,0.19804337500849759,0.00026784419247749384,100,62,1.0,3,0
12,0.08643314631405008,0.2208951348418992,0.00015302392936858091,100,65,1.0,4,0
13,0.150953422102732,0.19446253894503931,4.461994495156348e-30,100,64,1.0,5,0
14,0.07879160879681855,0.2233263003911246,0.00047353792565246717,100,63,1.0,4,0
15,,,,,,,,1
