generation,mean_fitness,distance_from_optimum,phenotype_variance,population_size,n_parents,median_offspring,max_offspring,extinct
0,0.7411237313889285,0.008877054701398822,0.0035934980908494552,100,64,1.0,5,0
1,0.6578102284104028,0.07492467356664699,0.0023555879216722304,100,64,1.0,4,0
2,0.5672842641778888,0.1017619469880372,0.001782919191371647,100,63,1.0,4,0
3,0.6624460663726262,0.08280927146722515,0.001233121942622739,100,62,1.0,4,0
4,0.8615804411263707,0.03174610063333044,0.0011475181374474422,100,62,1.0,4,0
5,0.742478274822981,0.0647007855687683,0.0010646577597537088,100,66,1.0,3,0
6,0.3951752151146155,0.1363700714837534,0.0012889710799708649,100,60,1.0,5,0
7,0.2863800333218743,0.16108193218444694,0.0009597400079621697,100,64,1.0,4,0
8,0.3526265098972775,0.14695544060170018,0.0010804453372725677,100,62,1.0,4,0
9,0.643574473842243,0.08735031341621964,0.0011274611782894706,100,63,1.0,6,0
10,0.8826500470695657,0.00884690477107406,0.0012674636372253924,100,61,1.0,5,0
11,0.7453654455094479,0.06951328108019679,0.000905869527945147,100,68,1.0,4,0
12,0.5713247898355212,0.10379039543159913,0.0006649209210761947,100,62,1.5,3,0
13,0.615975562462485,0.0967700505378992,0.0004138311995557498,100,57,2.0,5,0
14,0.8593179186368971,0.04696351477894954,0.0005289802803483213,100,65,1.0,5,0
15,0.8753381746827881,0.04089892526321407,0.0005804619706618422,100,60,1.0,4,0
16,0.5006359761947475,0.1134710864147683,0.0011066846145763004,100,61,1.0,5,0
17,0.36757243665186434,0.14287496779641354,0.0009056816004448752,100,68,1.0,4,0
18,0.48283524540382994,0.121061576885584,0.0006704695877892815,100,66,1.0,4,0
19,0.8113661745112456,0.06076775724871216,0.00041901457801507916,100,63,1.0,4,0
20,0.9279740804029687,0.019274797293860203,0.0006378667773311963,100,64,1.0,4,0
21,0.6671429553574586,0.0861017746338476,0.0005921294567757196,100,68,1.0,4,0
22,0.4515825997128284,0.12225978977319987,0.001248093449935584,100,66,1.0,4,0
23,0.5663429799001004,0.0945263275357335,0.001969543121244239,100,62,1.0,4,0
24,0.8154220487970493,0.03420928981510911,0.0015623692099286253,100,61,2.0,3,0
25,0.8217882962167228,0.04332880640786299,0.0014212753127572004,100,67,1.0,5,0
