generation,mean_fitness,distance_from_optimum,phenotype_variance,population_size,n_parents,median_offspring,max_offspring,extinct
0,0.6874648085629864,0.014666446508965147,0.004518267668120935,100,66,1.0,4,0
1,0.6531933674499681,0.06140468873806251,0.002893084003591375,100,64,1.0,4,0
2,0.5476306937977512,0.09469762039121847,0.0020546941160644694,100,64,1.0,5,0
3,0.5940349399689303,0.08229047319814811,0.0022939822671612124,100,64,1.0,4,0
4,0.7831503588960785,0.01590794263681692,0.0023813887050997324,100,65,1.0,4,0
5,0.8774303407837588,0.03169155144259906,0.0010866977603035076,100,60,1.0,4,0
6,0.5998081702899966,0.09788439048644605,0.0008020109032431393,100,61,1.0,4,0
7,0.38136686241222606,0.13914366022515268,0.0009255905976202758,100,62,1.0,4,0
8,0.4497287553094689,0.12299673287101391,0.0008998436189918674,100,68,1.0,4,0
9,0.731202442609762,0.06297977106924824,0.0012471669272392173,100,62,1.0,4,0
10,0.8679948322191866,0.026805989831336283,0.001241026043900543,100,62,1.0,4,0
11,0.6478297830455908,0.09088615012261904,0.0005823373015067445,100,63,1.0,4,0
12,0.387554564620672,0.1374918218683333,0.0004010221780149321,100,61,1.0,4,0
13,0.4005251117234366,0.13484012441274199,0.00020328270765844773,100,62,1.0,4,0
14,0.7080007893466587,0.08130683561051505,0.00023543874769770288,100,61,1.0,4,0
15,0.9633402426606841,0.013389264141711661,0.0002994419447637105,100,66,1.0,5,0
16,0.6767168649013543,0.08338151926177118,0.0004934616548093557,100,66,1.0,4,0
17,0.4396815097251609,0.125213812577785,0.0006817616878318474,100,63,1.0,4,0
18,0.46869658870446324,0.11762977162544981,0.0009261255136282843,100,60,1.0,4,0
19,0.7256091182810459,0.05926388022590613,0.0015146871179819318,100,62,1.0,6,0
20,0.8844483006559529,0.02163319748957951,0.001251414776064612,100,66,1.0,5,0
21,0.6575591440677137,0.08913467888472604,0.0004760037558982707,100,64,1.0,5,0
22,0.4167555746370401,0.13123193402202823,0.0003953250706620043,100,64,1.0,4,0
23,0.49749460001391377,0.11473397223683388,0.0007851212805912449,100,66,1.0,5,0
24,0.7575617628117935,0.06419560309063449,0.000824405840543863,100,63,1.0,4,0
25,0.917482440486669,0.016543329184449035,0.000771469159792795,100,66,1.0,5,0
26,0.6235952676336296,0.09253577768355536,0.0007864318089341256,100,69,1.0,4,0
27,0.4098574732143651,0.12946988083492375,0.0008433603327467862,100,63,1.0,5,0
28,0.4098855685239997,0.12956850743068085,0.0007777469123184892,100,62,1.0,4,0
29,0.7010030737852975,0.07035779112529411,0.001166650351004674,100,67,1.0,4,0
30,0.8979126673411776,0.02209946886369675,0.0010086720146056363,100,67,1.0,5,0
31,0.6871784105615221,0.08423073574632724,0.00038826345967166674,100,61,1.0,4,0
32,0.4507124445240977,0.12082588945044867,0.0008737467558681661,100,64,1.0,4,0
33,0.4760632049819216,0.11566072049422377,0.0009123784566268952,100,67,1.0,3,0
34,0.7396207544787176,0.06869797689831679,0.000698076508264919,100,63,1.0,3,0
35,0.9152419968896165,0.02885383837561134,0.0005585404378907076,100,68,1.0,3,0
36,0.6119260024281126,0.09764190322427979,0.0003358442950432582,100,63,1.0,3,0
37,0.36564521196778543,0.14132491720609847,0.000388709421252743,100,67,1.0,3,0
38,0.3674053679790351,0.14123143856316353,0.00029684360558638364,100,63,1.0,4,0
39,0.6572689584372782,0.09035937812108928,0.00021280726454775783,100,65,1.0,5,0
40,0.9429337231197192,0.016983886523474195,0.000468811676774881,100,65,1.0,4,0
41,0.6820593501193345,0.08430029409582546,0.0003530269658007075,100,65,1.0,5,0
42,0.4798522327034204,0.11781859646093645,0.0008323329498913638,100,66,1.0,4,0
43,0.5081198318227308,0.11276140469483874,0.0008973152794733254,100,65,1.0,3,0
44,0.8004485326867868,0.04745631645325382,0.0011854414202689964,100,63,1.0,5,0
45,0.8168511678818758,0.04479277982918956,0.0012035481364169763,100,65,1.0,4,0
46,0.491347578223647,0.1180577083321243,0.001068895300358451,100,63,1.0,4,0
47,0.315064277228044,0.1539820559179766,0.0005142283488958307,100,60,1.5,6,0
48,0.3446622613877484,0.14653766174157215,0.0003295785981783791,100,55,1.0,5,0
49,0.6834142045669205,0.08544451995861302,0.00035728035834960386,100,62,1.0,5,0
50,0.9427854209378245,0.018402148522659843,0.00044671365909563197,100,67,1.0,4,0
51,0.6996115545974032,0.08014600024312027,0.0005975359228274195,100,63,1.0,4,0
52,0.49081170356004966,0.11870394358020923,0.0006870519093772611,100,73,1.0,4,0
53,0.5224411891694882,0.11371373567375109,0.0005599785213202082,100,61,1.0,4,0
54,0.807650899391775,0.057939879378221135,0.0006282177760034096,100,62,1.0,4,0
55,0.902848775490143,0.026844722485829586,0.0006988576003884666,100,61,1.0,4,0
56,0.6144536037450116,0.09572040268122502,0.000944718802378104,100,59,1.0,4,0
57,0.48500841248330817,0.12176968484636827,0.0007796735046305553,100,65,1.0,5,0
58,0.5426496801792637,0.11119392635635844,0.0007855888219548573,100,64,1.0,5,0
59,0.8452044336002291,0.049760345339977585,0.0006893099801174887,100,61,1.0,5,0
60,0.8705737318018855,0.033927651090168744,0.0009923464036506549,100,61,1.0,4,0
61,0.6160973660819864,0.09560255968463424,0.0011251588763201432,100,68,1.0,5,0
62,0.49745424353764506,0.11957407377263231,0.0008786442918476923,100,63,1.0,5,0
63,0.531493602100551,0.10991080019546612,0.0010564009987688954,100,61,1.0,4,0
64,0.7761461695910783,0.05799720310121395,0.0010797787945553017,100,63,1.0,4,0
65,0.9041635082440529,0.019270274717122025,0.0009006795585823043,100,66,1.0,4,0
66,0.692583661537724,0.08414699344507043,0.0005859692684776733,100,65,1.0,4,0
67,0.5025242151727759,0.11767560106385025,0.0003727775440042481,100,67,1.0,5,0
68,0.5308769305201553,0.11186744933349807,0.0003940782156246066,100,62,1.0,4,0
69,0.8030560869570228,0.06148648487892873,0.0004907700420596323,100,66,1.0,4,0
70,0.9299557218799775,0.026799181516551186,0.0005029765191527412,100,65,1.0,4,0
71,0.5922269119958308,0.09971742112979082,0.00039090209323418734,100,63,1.0,3,0
72,0.3522368198386833,0.14460120476477567,0.0004772072223343942,100,58,1.5,5,0
73,0.36326517106421913,0.14193303334652022,0.0005462979192872495,100,62,1.0,4,0
74,0.6632544572429042,0.08311600469068495,0.0008283475315172115,100,61,1.0,5,0
75,0.9509112142383997,0.0024072616877390393,0.0005129632510919787,100,64,1.0,4,0
76,0.6512117538060883,0.08832890572007518,0.0006111479936238059,100,62,2.0,4,0
77,0.4015638128874029,0.13514618718161453,0.0004467639105739104,100,68,1.0,4,0
78,0.3931501716194356,0.13517194826162834,0.0006497723950798266,100,63,1.0,4,0
79,0.7068356231721066,0.07764238846510313,0.0006513542031880997,100,64,1.0,4,0
80,0.9241016393963354,0.008993974683290289,0.0007894298063356635,100,68,1.0,3,0
81,0.6551064185710613,0.08191075560693221,0.0010599100562101672,100,61,1.0,5,0
82,0.3975170425350692,0.13028484603142698,0.001277391863263617,100,63,1.0,5,0
83,0.47022967846365604,0.11785517861179465,0.0009918287067580051,100,59,1.0,5,0
84,0.7589524804962312,0.0644779852673577,0.0008661805839992586,100,65,1.0,6,0
85,0.8816029782170499,0.030023773189959656,0.0008629902675013629,100,64,1.0,4,0
86,0.5222948180503676,0.1086073421082413,0.000762632001074794,100,68,1.0,4,0
87,0.32409288957872984,0.148892020308332,0.0006737004494825861,100,64,1.0,5,0
88,0.36133122798790973,0.14109261309264978,0.0006589625900320419,100,72,1.0,3,0
89,0.6546888276948502,0.0866869357916237,0.000689311040787734,100,65,1.0,4,0
90,0.9315131906284374,0.013029435648144098,0.0006458968514957796,100,68,1.0,4,0
91,0.7076658997966315,0.0762890432813006,0.0008193832210762305,100,65,1.0,5,0
92,0.4994236154221355,0.11459865761114987,0.0007807856864741436,100,65,1.0,4,0
93,0.538638777509465,0.10856388162211981,0.0007086306854812404,100,65,1.0,5,0
94,0.7929599085807749,0.05721731889874953,0.000868318988588456,100,65,1.0,4,0
95,0.9182097666545339,0.018193305402368746,0.000721158046760274,100,64,1.0,4,0
96,0.6711963000138255,0.08626316046640893,0.0006116715121239244,100,69,1.0,4,0
97,0.42577450957669244,0.13137699545740522,0.0005770296076785782,100,71,1.0,4,0
98,0.48289454089621303,0.1201007372741456,0.0005011837147147137,100,68,1.0,4,0
99,0.7683190619413602,0.06964466703381596,0.0003631624635240406,100,61,1.0,4,0
100,0.9300022344096187,0.008852674452135372,0.0007548218036497423,100,68,1.0,3,0
101,0.6365861243203406,0.09048198666302047,0.0007581050043083506,100,65,1.0,4,0
102,0.4482803689991761,0.12647076431874066,0.0009449605027311188,100,61,1.0,4,0
103,0.5187435335066376,0.11122483528209684,0.0012313881249648424,100,64,1.0,5,0
104,0.8112348706978909,0.04369313803604541,0.0013239879073989815,100,67,1.0,4,0
105,0.836951358293168,0.034606892730927374,0.0013712306228750397,100,64,1.0,4,0
106,0.6057434350824128,0.0961845912150706,0.0007920179308161291,100,62,1.0,4,0
107,0.4042931219057869,0.1356937185196978,0.0008000817246292373,100,57,1.0,4,0
108,0.47616438759108376,0.12128756202637418,0.0009159480472741345,100,56,1.0,5,0
109,0.8171621795425288,0.05302271721844329,0.0008504685873018691,100,62,1.0,4,0
110,0.8825091099550453,0.03183995919921198,0.0008113988779684349,100,65,1.0,4,0
111,0.5372111671639336,0.10406749890080762,0.0013277528625921069,100,64,1.0,5,0
112,0.4536501609464682,0.12309159356083867,0.0013470240699984897,100,64,1.0,4,0
113,0.5790047440318589,0.10151422186548928,0.0011831087559228913,100,61,1.0,4,0
114,0.8369784978966962,0.04349721909214484,0.0011048993815782771,100,60,1.0,5,0
115,0.8211073298526026,0.04626261946330172,0.0009512303117637326,100,64,1.5,3,0
116,0.4879234863143768,0.11653075467051775,0.0012178330896779267,100,64,1.0,5,0
117,0.3654368844654316,0.14411894942492204,0.0015633199998062253,100,65,1.0,4,0
118,0.4585523177093429,0.12415844963208432,0.0012411112861390253,100,72,1.0,4,0
119,0.7577816678694567,0.06247800894902234,0.0011619761231254399,100,63,1.0,4,0
120,0.9154699305022471,0.018132950630406992,0.0007618972944148134,100,70,1.0,3,0
121,0.610341927049212,0.09403106731663016,0.000684282607993869,100,64,1.0,5,0
122,0.37848306016123096,0.1366361385133009,0.0007196343138999707,100,66,1.0,4,0
123,0.40081601422746715,0.13241647907941745,0.000721092490296935,100,63,1.0,4,0
124,0.6782271271125115,0.07962978106360641,0.0009582033146062673,100,66,1.0,4,0
125,0.916366794134006,0.018414470643817054,0.0007608698147014924,100,62,1.0,4,0
126,0.621941150064917,0.09240413560751795,0.0007827847259558466,100,62,1.0,4,0
127,0.3863137262651082,0.13629492455665382,0.0007395513229619094,100,62,1.0,4,0
128,0.4116796833816504,0.13338265014194958,0.000541071408945023,100,58,1.0,5,0
129,0.7409163898686306,0.07479987922509405,0.00033133669880423247,100,66,1.0,4,0
130,0.9592191593996361,0.007890702626543806,0.00039991048220515077,100,60,1.0,6,0
131,0.6759688774985645,0.08200305882871241,0.0006690214273324389,100,68,1.0,4,0
132,0.41192962007098677,0.12941315091235978,0.0008563224976942918,100,64,1.0,4,0
133,0.41517979347380174,0.13027509941268248,0.0005577658539883436,100,64,1.0,3,0
