generation,mean_fitness,distance_from_optimum,phenotype_variance,population_size,n_parents,median_offspring,max_offspring,extinct
0,0.7051638458180339,0.018762022482256252,0.003992421673628914,100,59,1.0,4,0
1,0.7877272938783514,0.025066190569149317,0.002404807555562998,100,65,1.0,4,0
2,0.701338352437269,0.0668658367743802,0.0018860430588215345,100,64,1.0,4,0
3,0.5146050758475486,0.10832938977058927,0.001563638112961313,100,65,1.0,3,0
4,0.41246226707426453,0.12686468824686822,0.0017428812363638935,100,63,1.0,4,0
5,0.3003346078655858,0.15512391667732497,0.0021773896703281073,100,61,1.0,4,0
6,0.32335653788123403,0.15070502420818127,0.0019500364759191184,100,64,1.0,4,0
7,0.320708128673006,0.15251344316666446,0.0008552533936191113,100,63,1.0,4,0
8,0.3189449522683264,0.15391070958490696,0.0009343267223425839,100,64,1.0,4,0
9,0.3726833589009143,0.14763865570755602,0.001494577255312405,100,62,1.0,6,0
10,0.4950229166794275,0.12116993929323677,0.001064753968254434,100,57,2.0,4,0
11,0.5120204420222992,0.11515039912516133,0.0007208124602584852,100,66,1.0,3,0
12,0.5600314384948102,0.10132856284482009,0.001228632074434,100,67,1.0,5,0
13,0.6125945880304171,0.08646362211437468,0.0018682745059319333,100,62,1.0,5,0
14,0.6983860363046526,0.0614985270078848,0.0021924999324833367,100,72,1.0,4,0
15,0.7577518998650568,0.03508618724556707,0.0024360440875065377,100,63,1.0,4,0
16,0.798250886022302,0.0183954544867678,0.002299432558855787,100,68,1.0,3,0
17,0.7963508516683739,0.02590029512634834,0.002117046685719071,100,58,1.0,4,0
18,0.8247872261568115,0.03821794408188712,0.0015416484437116604,100,61,1.0,7,0
19,0.7331724006183872,0.06915508569672951,0.0014482166977215446,100,67,1.0,4,0
20,0.6628200258941753,0.08695039724421814,0.00087528103588455,100,55,1.0,5,0
21,0.5141271126231046,0.11611295252985239,0.0007869105403493757,100,65,1.0,3,0
22,0.364343819182181,0.14533718226554732,0.000748002090605502,100,60,1.0,5,0
23,0.2311000891013738,0.17246386997474147,0.0006421284762299117,100,67,1.0,4,0
24,0.10890889662130182,0.21026150125404294,0.0005518456167858843,100,61,1.0,5,0
25,0.053358851456727745,0.24025952393347882,0.00047033437017404494,100,65,1.0,4,0
26,,,,,,,,1
