generation,mean_fitness_mean,mean_fitness_std,distance_from_optimum_mean,distance_from_optimum_std,phenotype_variance_mean,phenotype_variance_std,population_size_mean,population_size_std,n_parents_mean,n_parents_std,median_offspring_mean,median_offspring_std,max_offspring_mean,max_offspring_std,extinct_count
0,0.6735759407880908,0.03327190827842942,0.017150382811648098,0.007381453416786992,0.004638958459681004,0.0006847424499837604,100.0,0.0,63.0,2.9154759474226504,1.15,0.3570714214271425,4.25,0.6224949798994366,0
1,0.7353810351989086,0.03328708987526613,0.01873746105195598,0.00697165770865786,0.00338615618819567,0.000494796542219101,100.0,0.0,63.8,1.9899748742132402,1.0,0.0,4.35,0.6538348415311012,0
2,0.7793129684861448,0.036389788138053276,0.018227248959493077,0.008476543169048277,0.002624244652467294,0.0005035158832407364,100.0,0.0,63.75,2.947456530637899,1.05,0.2179449471770337,4.05,0.4974937185533099,0
3,0.8187677458410093,0.045196268413513416,0.01837899216017248,0.007239914046759071,0.002012311995805303,0.0004973158488617589,100.0,0.0,62.2,3.1080540535840107,1.125,0.3112474899497183,4.2,0.6782329983125269,0
4,0.8336419773124106,0.04754952752514055,0.01600669727682293,0.006678873629333375,0.001825567203420778,0.0005538442671292297,100.0,0.0,63.1,2.3853720883753127,1.05,0.21794494717703372,4.2,0.9797958971132711,0
5,0.8510039159306257,0.04510357750792708,0.013851415871117947,0.00672496082393642,0.0016318524527727386,0.0005266371305137903,100.0,0.0,63.6,2.8530685235374214,1.05,0.21794494717703372,4.55,0.9733961166965892,0
6,0.8619279862007059,0.05034289959967408,0.013965676991981374,0.005823569974554983,0.0014885531322256077,0.0006043578570910544,100.0,0.0,63.55,2.4181604578687494,1.075,0.23848480035423641,4.15,0.6538348415311012,0
7,0.8690876650738766,0.04430448803369999,0.014320098116163232,0.005943247570407462,0.0013838643665177524,0.0005296703525303163,100.0,0.0,64.05,2.9744747435471695,1.05,0.2179449471770337,4.0,0.5477225575051661,0
8,0.8795052523175286,0.04439040889494251,0.015189521979070131,0.0070495578358937,0.0012304767823779065,0.0005499473166005287,100.0,0.0,64.25,2.118372016431486,1.025,0.10897247358851683,4.3,0.9,0
9,0.8851993033546078,0.04472570601313613,0.015211834179171236,0.0072668197440011375,0.0011786826808083972,0.0005323006301731992,100.0,0.0,63.7,2.5317977802344327,1.025,0.10897247358851683,4.4,0.9695359714832658,0
10,0.8873832363232015,0.04519876474530508,0.01604229320615152,0.009444615869913481,0.001107876458047176,0.000509863556454589,100.0,0.0,63.1,2.681417535558384,1.125,0.3112474899497183,4.25,0.698212002188447,0
11,0.8934245825206307,0.041670200657467904,0.015622195919358484,0.0076645206405172315,0.001051742652923011,0.0005143797786016707,100.0,0.0,64.7,2.3473389188611007,1.0,0.0,4.25,1.0428326807307104,0
12,0.8953388989859385,0.04026127315100488,0.014724085797737865,0.006853946511679783,0.001043860005873421,0.0004876783897564454,100.0,0.0,63.15,3.902242944769072,1.2,0.3674234614174767,3.95,0.49749371855331004,0
13,0.9006001361775862,0.03387923996259506,0.013906466598516774,0.005826389031750505,0.0010011899687826986,0.0004268238909416546,100.0,0.0,62.4,3.916631205513228,1.15,0.3570714214271425,4.45,0.5894913061275798,0
14,0.9049096758349139,0.028045891203016603,0.014181021159513774,0.006610616034807646,0.0009335781228355404,0.0003626564758202936,100.0,0.0,62.5,3.427827300200522,1.075,0.23848480035423641,4.15,0.6538348415311012,0
15,0.909816692494171,0.028927144895977593,0.014417948309624413,0.007343181868038017,0.000858296068645905,0.00036703213823848684,100.0,0.0,62.7,2.8653097563788807,1.1,0.2549509756796392,4.4,0.6633249580710799,0
16,0.9051312404938171,0.031580264109362724,0.016214798844590355,0.0063794596797464185,0.0009104475408547164,0.0004218659779764629,100.0,0.0,64.15,3.2905166767545793,1.05,0.21794494717703372,4.0,0.8366600265340756,0
17,0.9047955607842999,0.0247101674475214,0.015941416185462687,0.005587444183904041,0.0009218779798014996,0.00030263335556270137,100.0,0.0,63.65,2.5937424698685874,1.05,0.21794494717703372,3.85,0.3570714214271425,0
18,0.9072756341096854,0.025896953251783573,0.015886004618857936,0.00664276047574897,0.0008804402301382252,0.0003146472963897057,100.0,0.0,63.75,2.662235902394827,1.05,0.21794494717703372,4.2,0.8717797887081348,0
19,0.9057152517391953,0.025905415436186453,0.018063205361065742,0.007214256552119682,0.0008517053528345516,0.00029068225771910957,100.0,0.0,63.1,3.766961640367472,1.1,0.3,4.4,0.6633249580710799,0
20,0.903837438264796,0.0297405814810392,0.0190794555503935,0.006266469048170267,0.0008789422148939251,0.00034170626394029854,100.0,0.0,62.5,2.5592967784139455,1.0,0.0,4.25,0.6224949798994366,0
21,0.9067073147016338,0.028561630324750044,0.01862695078955765,0.00695534899814447,0.0008332389810615335,0.00032535931959580143,100.0,0.0,64.4,2.615339366124404,1.025,0.10897247358851683,4.15,0.653834841531101,0
22,0.9095895840266174,0.030120138029230623,0.018642748931676743,0.00906942702476469,0.0007854580360780402,0.0003175770933139077,100.0,0.0,64.3,3.287856444554719,1.0,0.0,4.1,0.7000000000000001,0
23,0.9096921050657356,0.028536319146232527,0.01819234940753706,0.008133573230731446,0.0008044306381912319,0.0003099252277907472,100.0,0.0,63.6,3.32264954516723,1.1,0.3,4.4,0.7999999999999999,0
24,0.9146523428991747,0.02549138215128747,0.017049852991264203,0.009365147366243312,0.0007454999511077784,0.00026720703683186107,100.0,0.0,62.1,2.022374841615669,1.1,0.3,4.35,0.8529361054615991,0
25,0.9156444827575034,0.024160919836092195,0.01708125016953905,0.009706136766320277,0.0007283521800203343,0.0002541760406034946,100.0,0.0,63.9,2.5475478405713994,1.05,0.21794494717703372,4.15,0.7262919523166976,0
