generation,mean_fitness,distance_from_optimum,phenotype_variance,population_size,n_parents,median_offspring,max_offspring,extinct
0,0.6827100059309126,0.024845492248324188,0.0042475225547080366,100,64,1.0,4,0
1,0.7549033097817325,0.007722616792543985,0.003311609571877281,100,61,1.0,4,0
2,0.8291813580521976,0.01015445179462915,0.0021477090122602625,100,68,1.0,4,0
3,0.9142356357780385,0.013311753275408223,0.0008672186110209198,100,60,1.0,4,0
4,0.9184860982039806,0.017942643411847814,0.000768664788528786,100,68,1.0,4,0
5,0.9332175174242481,0.018592562199918217,0.0005625313095118094,100,60,1.0,5,0
6,0.9347949637210303,0.017735922060056173,0.0005564385217504021,100,65,1.0,4,0
7,0.9379422986212441,0.018790350608905416,0.0004867357735768669,100,61,1.0,4,0
8,0.9413000872945316,0.017413536971013794,0.0005002985314612978,100,63,1.0,4,0
9,0.9310672143698402,0.019325946157529795,0.000557924322777032,100,66,1.0,4,0
10,0.9143097158880118,0.016093080468170522,0.0007909539595384175,100,65,1.0,4,0
11,0.918948435421303,0.01614064225899106,0.0007285792695004259,100,62,1.0,5,0
12,0.9147726751506968,0.017627443082837983,0.000742096972785415,100,63,1.0,5,0
13,0.8996170312095366,0.033480794123198605,0.0005102135394522837,100,60,2.0,4,0
14,0.8719754026633565,0.04743739468154599,0.00026533496160221766,100,61,1.0,4,0
15,0.8316207926545697,0.055143238032982884,0.00036095199249864065,100,63,1.0,6,0
16,0.7620742498029756,0.06860198701595782,0.00040558997361055533,100,57,2.0,4,0
17,0.7001316106089104,0.07907440174343289,0.0006199602250355109,100,67,1.0,4,0
18,0.6769883905106008,0.08335430194263616,0.00060725787682651,100,59,2.0,4,0
19,0.6289823924489412,0.09270075069731,0.0005677876534001256,100,68,1.0,4,0
20,0.602722219161218,0.09795808461584761,0.0005735323493274554,100,64,1.0,4,0
21,0.5614155545274738,0.10573705410814571,0.0004916605661465344,100,62,1.0,3,0
22,0.4957019217661643,0.11764046973805668,0.00046745461339561746,100,58,1.0,4,0
23,0.4888482668883432,0.11831000890253392,0.0003550056457152252,100,68,1.0,3,0
24,0.44563783835083404,0.12570679318543287,0.00038480024933987636,100,61,1.0,4,0
25,0.4209429107786827,0.1286264249542434,0.0007960633622270898,100,65,1.0,4,0
26,0.3957689790718008,0.13248066147094134,0.0010451862995140928,100,60,1.0,4,0
27,0.3627316740715339,0.14002209676006433,0.0012432751063059222,100,61,1.0,5,0
28,0.37227452365398384,0.13823972658592107,0.0014046217191862685,100,60,1.0,5,0
29,0.4043269038618354,0.13275869391456385,0.0010179091086940228,100,57,1.0,4,0
30,0.37261425839198486,0.13944270515867946,0.0008615280672335823,100,59,2.0,4,0
31,0.33080550059922986,0.14930708298977416,0.0005371111882485625,100,61,1.0,5,0
32,0.33826695772023235,0.1478270632102404,0.0006408061655980154,100,63,1.0,4,0
33,0.3174454934275054,0.15026786618318105,0.0007870794731698367,100,69,1.0,4,0
34,0.26885634463637226,0.16266087652613861,0.0006549160608413907,100,67,1.0,5,0
35,0.21634818055036978,0.1747048919962428,0.0005543101706505336,100,67,1.0,4,0
36,0.17853776146740027,0.18490915444418074,0.00041278060150535867,100,61,1.0,4,0
37,0.12733190423518131,0.2020002142133349,0.0006247015944387967,100,60,1.5,4,0
38,0.08826325456144195,0.21902025485795557,0.0005658940654715346,100,69,1.0,5,0
39,0.0804179000295553,0.22034393291635707,0.0013326638863663913,100,63,1.0,4,0
40,0.0859225867290832,0.216665788394871,0.0012958626916390243,100,61,1.0,4,0
41,0.05586489062517248,0.23792862239120222,0.0006120583078100914,100,61,1.0,4,0
42,0.0573352277289322,0.2391167099806683,7.588163980885709e-32,100,62,1.0,3,0
43,,,,,,,,1
