generation,mean_fitness,distance_from_optimum,phenotype_variance,population_size,n_parents,median_offspring,max_offspring,extinct
0,0.6837838854498289,0.010664153069507179,0.00423973884450251,100,62,1.0,4,0
1,0.7090407680590244,0.027506820613499627,0.0034007149655007375,100,62,1.0,4,0
2,0.7390899980291588,0.038208628656711915,0.0024482060726975087,100,67,1.0,5,0
3,0.7456011365616003,0.037576875921429734,0.0024677197779075137,100,62,1.0,4,0
4,0.7762935534902253,0.0366841624064055,0.0020200296433472995,100,63,1.0,3,0
5,0.7658205655319071,0.03936081169161278,0.0020321970370048214,100,65,1.0,4,0
6,0.7843859753525573,0.03308992652473183,0.0020530679745409137,100,66,1.0,3,0
7,0.8096524596891929,0.024806116481890135,0.0019767153477471336,100,63,1.0,5,0
8,0.8122547397456694,0.033472748303277,0.0016134977696408547,100,66,1.0,5,0
9,0.8315589139529991,0.02905536157493232,0.0015263335557841823,100,63,1.0,4,0
10,0.8398074584156723,0.023427091331413,0.0015953622006895122,100,65,1.0,4,0
11,0.8593451324965842,0.02143928894345169,0.0013956522364243378,100,66,1.0,5,0
12,0.8800944260036286,0.01996669466630433,0.0011214631320256155,100,56,2.0,4,0
13,0.8975431848662564,0.018164959425298416,0.0009443306601534601,100,72,1.0,4,0
14,0.8935893803558648,0.019505455031580753,0.000983447553286878,100,65,1.0,4,0
15,0.9119378591080217,0.014752924690828756,0.0008745573989060347,100,62,1.0,4,0
16,0.9115178790712052,0.01826660557852477,0.0008408441894946245,100,61,1.0,6,0
17,0.9198117164767613,0.02052938476115773,0.0007089285402843307,100,63,1.0,3,0
18,0.9315044224603034,0.02002515310244963,0.0005797652598604889,100,61,1.0,4,0
19,0.906862741330472,0.02885212510189702,0.0007151388801868909,100,62,1.0,5,0
20,0.93670869360562,0.02565004980822035,0.00036433034113042247,100,61,1.0,4,0
21,0.9264536905036378,0.035648695276041156,0.00013692301590655803,100,67,1.0,5,0
22,0.893290136755144,0.04234821367591499,0.0002551759720915219,100,62,1.0,4,0
23,0.8430458429522445,0.05249230331349703,0.00042908546133964916,100,65,1.0,5,0
24,0.7940626979836632,0.06238452619939298,0.00044768912639773936,100,59,1.0,7,0
25,0.7585639110545944,0.0672421466351681,0.0006197135547786088,100,64,1.0,3,0
26,0.7082006200596898,0.07880335704721464,0.0004583964995891958,100,66,1.0,4,0
27,0.6610975553503837,0.08752735388480082,0.0003858265975506543,100,64,1.0,4,0
28,0.6135579737617256,0.0962435367147965,0.0003306460772123697,100,68,1.0,4,0
29,0.5516380200912394,0.10722092357431011,0.00040370116968123696,100,60,1.0,6,0
30,0.5437630583640628,0.10762492884762312,0.00046123541759349293,100,60,1.0,5,0
31,0.4787215319221398,0.1183053859243359,0.0006083271701338964,100,63,1.0,5,0
32,0.4170667967041062,0.12895935898850108,0.0006687919114579054,100,60,1.0,4,0
33,0.379708056304178,0.13544892169374234,0.0008231238102511564,100,62,1.0,4,0
34,0.33394604639410036,0.14457376526417054,0.0007865800675457158,100,64,1.0,4,0
35,0.29005547442959456,0.15355351367681866,0.000794577858122217,100,68,1.0,5,0
36,0.24087677615873,0.16483113071179858,0.0008648090592027491,100,63,1.0,5,0
37,0.19932141323460648,0.17811424786188826,0.00038611413345791254,100,64,1.0,5,0
38,0.16142072350462125,0.19041392425651538,0.0004656915371057525,100,60,1.0,4,0
39,0.13257624472799254,0.2002542449001524,0.0008076148133988551,100,62,1.0,4,0
40,0.11015087341330242,0.2102924947362358,0.0006815024214880307,100,69,1.0,3,0
41,0.10296938872383386,0.2138906523375009,0.0009963609075954905,100,66,1.0,3,0
42,0.12545263871680853,0.20485344618008366,0.0012468434257728808,100,64,1.0,5,0
43,0.15071031837001797,0.1963712645727463,0.0007233347272159223,100,63,1.0,5,0
44,0.1486295056451052,0.19820040107194795,0.0009653348079779118,100,67,1.0,4,0
45,0.15828228029678268,0.1942033197806358,0.0007413545732452582,100,66,1.0,4,0
46,0.1689855966829001,0.1895709693280428,0.0010925137462238382,100,63,1.0,4,0
47,0.16471538738860914,0.18769938306208378,0.0011065691681184753,100,60,1.0,4,0
48,0.14501051455603434,0.196207199997953,0.0013996328331274273,100,64,1.0,3,0
49,0.18018318622322776,0.18775273932860323,0.0010694415503436886,100,65,1.0,5,0
50,0.2298548617856074,0.17618036796099953,0.0010715333709752166,100,62,1.0,5,0
51,0.21375908953084508,0.18106187560202752,0.0009737239115348724,100,64,1.0,5,0
52,0.25735209616668075,0.16906123699201372,0.0010802366229497567,100,64,1.0,5,0
53,0.2670392901614703,0.16506938498800186,0.00121021290541475,100,63,1.0,4,0
54,0.2901784838957759,0.15822949626733462,0.0011740322659754832,100,62,1.0,4,0
55,0.2673213034779096,0.16474314781449065,0.0013250674489504143,100,62,2.0,3,0
56,0.3108458699300681,0.15545435509172673,0.0013770519049403783,100,62,1.0,4,0
57,0.3791291744840265,0.1395571877177975,0.0008762542602638466,100,58,1.5,3,0
58,0.35993164940782035,0.14323185849204134,0.000757612160214865,100,60,1.5,5,0
59,0.2994550031975479,0.15467082574348215,0.0005999249367242875,100,61,1.0,4,0
60,0.24285332745717775,0.1679657598595444,0.0004841478249755337,100,66,1.0,4,0
61,0.17923003006143634,0.18552232302222957,0.000658709325558955,100,67,1.0,4,0
62,0.1574726504842979,0.1911327966428741,0.0013479229396422623,100,66,1.0,4,0
63,0.12917864541676558,0.20052981999285094,0.0021193439661731602,100,65,1.0,7,0
64,0.14357632659708297,0.19151599667588326,0.001895744400572987,100,66,1.0,4,0
65,0.16325765157857922,0.19448234840853773,0.0012357505331066932,100,60,1.0,4,0
66,0.1812644795880181,0.1931781758840616,0.0007551746643007274,100,63,1.0,4,0
67,0.2084829292935987,0.17801716857205935,0.00012067591233170897,100,63,1.0,5,0
68,0.16724046087358233,0.19277828483969958,0.00035772719031893174,100,64,1.0,4,0
69,0.1940872243192993,0.19265704559920255,0.0012035187786782323,100,61,1.0,5,0
70,0.29868213166679225,0.15441662148792437,0.0004894112986054379,100,61,1.0,4,0
71,0.19911061041483194,0.17908804846661058,0.0002720624307917948,100,63,1.0,4,0
72,0.13343718554319686,0.2019879424462309,0.00024011094581303705,100,66,1.0,4,0
73,0.10933223038609904,0.2173938118811541,0.00045278503393285504,100,66,1.0,4,0
74,0.18568570910992796,0.18444965469645752,0.00012834371484628931,100,62,1.0,5,0
75,0.1402276188493244,0.19896711768675218,0.0006541390279458898,100,66,1.0,4,0
76,0.13075882771240463,0.20450060216047147,0.0014840628240181037,100,65,1.0,4,0
77,0.19974119645905872,0.17482717321620883,0.0016995495152969929,100,62,1.0,5,0
78,0.19149433559276174,0.184736751252103,0.0017607795394397174,100,69,1.0,3,0
79,0.21112098454108522,0.18097404376401122,0.0008832976031989693,100,65,1.0,4,0
80,0.1733795182334778,0.18849952159334646,0.0004365882084353588,100,68,1.0,4,0
81,0.1183565406325882,0.20673003546430535,0.00017171001559726813,100,66,1.0,5,0
82,0.06706328467277112,0.2334737293876665,0.0003322327192195162,100,62,1.0,3,0
83,0.0824538423257547,0.2178557183026908,0.0013948829383873904,100,67,1.0,4,0
84,0.08679484893701866,0.22047734939868777,0.0005292227622257541,100,60,1.0,4,0
85,0.05633064087827722,0.24006766650308026,3.286022605876579e-05,100,64,1.0,4,0
86,0.0630003055134005,0.23514317779528796,1.9721522630525295e-30,100,67,1.0,4,0
87,0.16146822934385405,0.1902040688724186,0.0006471167641311215,100,65,1.0,5,0
88,0.10813141921356947,0.21112265207411834,0.00023361224161255753,100,64,1.0,5,0
89,0.0954859478217259,0.21670788265179214,0.0003215057010367317,100,67,1.0,4,0
90,0.08997789684322259,0.22529703497949136,0.0007396443785551462,100,65,1.0,3,0
91,0.22996243832906477,0.16741449257061838,0.0011645341627164758,100,65,1.0,3,0
92,0.19014438536334433,0.1857708392381947,0.0009885367826691811,100,64,1.0,6,0
93,0.18677230023682248,0.19023002673457892,0.0006191560897249013,100,63,1.0,4,0
94,0.1577440867621131,0.196551643249703,0.0004167855175781372,100,67,1.0,4,0
95,0.10143973867547296,0.21334229757742995,0.0004120151401658261,100,64,1.0,5,0
96,0.094353650942167,0.21897415956868807,0.0009786688953879168,100,56,1.5,5,0
97,0.1070236471868963,0.20794825166833777,0.001130281787617201,100,60,1.0,5,0
98,0.07241609859363296,0.22841666272720657,0.0002502794976481466,100,65,1.0,4,0
99,0.06234990015228674,0.2306668434120193,0.0014301794991602498,100,66,1.0,5,0
100,0.10271626756247372,0.21413389890482476,0.0009521230983549178,100,63,1.0,5,0
101,0.07960611036984723,0.2252717095501898,2.3503015483110286e-05,100,65,1.0,5,0
102,0.08448756093144252,0.2240078180313829,0.00011834611640513986,100,66,1.0,4,0
103,0.06041265216273661,0.23677853548736752,3.35529359429702e-05,100,59,1.0,4,0
104,0.05634199818026719,0.23861783596303116,0.00029498286367245284,100,61,1.0,4,0
105,0.07399425687751253,0.22771449681757103,0.0002675681669706693,100,64,1.0,4,0
106,0.06467728388780328,0.23085042511036105,0.0007590809957593545,100,64,1.0,4,0
107,0.06433642058922608,0.23045947836725197,0.0009966587895535758,100,61,1.0,5,0
108,0.054974271944546654,0.24086884339908235,9.121204216617949e-31,100,58,1.5,5,0
109,0.0613368305537578,0.23627842862896287,3.266377185680752e-31,100,60,1.0,4,0
110,0.06137892903278832,0.23240197994755887,0.0009037468882682784,100,62,1.0,4,0
111,0.15747044461312673,0.19776609109805435,0.000652043663378032,100,58,1.0,5,0
112,0.12210167530305252,0.20522104057645152,0.00023141182087718206,100,67,1.0,4,0
113,0.06722185351966453,0.23293627553062232,0.0005158578835730041,100,62,1.0,4,0
114,0.07020239266128073,0.2319892227088318,0.0006306076288837805,100,63,1.0,4,0
115,0.07297580954102044,0.22763357064821482,0.00028506404680746434,100,63,1.0,6,0
116,0.10459708875646236,0.21249186148626106,1.1093356479670479e-31,100,64,1.0,5,0
117,0.08292122726187967,0.22294257698604525,0.0004114972544121573,100,66,1.0,4,0
118,0.05197272191962512,0.2427587031328703,0.00011455574233091605,100,63,1.0,5,0
119,0.07927378941697595,0.22573588075061946,9.60538795554215e-05,100,65,1.0,4,0
120,0.06142224105965062,0.23521281106711478,0.0002388227080932713,100,63,1.0,4,0
121,0.05694519294649434,0.23638115295687775,0.0007188746828899559,100,60,1.0,5,0
122,0.05271675963471169,0.2426034564617063,1.2210395847415075e-31,100,64,1.0,4,0
123,0.11166285242253492,0.20939298908123405,1.887411345499491e-32,100,59,1.0,4,0
124,0.05065582243071601,0.24429282123272442,1.0917821486023453e-05,100,64,1.0,4,0
125,0.0695563719254784,0.22167911146091232,0.0021481712637766146,100,58,2.0,3,0
126,0.19774915056930673,0.18534471437248592,0.0004441580373983513,100,65,1.0,5,0
127,0.13407675087627832,0.20022455975318776,0.00014436892198703888,100,56,1.5,4,0
128,0.0713935381527088,0.23033315456176184,0.00038426969728273477,100,69,1.0,4,0
129,0.11982695344924274,0.20641275016740115,0.00019612524699802466,100,61,1.0,4,0
130,0.07228934905884149,0.2313358661474095,0.00013138575375861778,100,65,1.0,4,0
131,0.12158191713562784,0.20638990713107036,0.0001264869741243488,100,58,1.0,5,0
132,0.06960557074284153,0.23148091426055967,0.00019294038436479477,100,58,1.0,7,0
133,0.08388597177576482,0.21622340142387955,0.0017515836344148546,100,65,1.0,4,0
134,0.07359287293883222,0.22710394832731784,0.0008977680120826751,100,64,1.0,4,0
135,0.14783983913410265,0.19876563884737242,0.0004719137629361314,100,63,1.0,4,0
136,0.16837359885880396,0.1921490547849746,0.00054704773767405,100,64,1.0,4,0
137,0.12912550507135356,0.20676993470554494,0.000672053555444749,100,63,1.0,4,0
138,0.12703167908652557,0.2019679049506357,0.0006065519303129279,100,63,1.0,4,0
139,0.07054842325760861,0.23139441663046945,0.00017337480545774134,100,54,1.0,5,0
140,0.07754097146135554,0.22582853164015415,0.0005760647021507419,100,59,1.0,4,0
141,0.06166744671749492,0.23112268768419755,0.001228950771228731,100,64,1.0,4,0
142,0.11961340059938713,0.2060820418472612,1.1401505270772436e-31,100,63,1.0,4,0
