generation,mean_fitness,distance_from_optimum,phenotype_variance,population_size,n_parents,median_offspring,max_offspring,extinct
0,0.6874648085629864,0.014666446508965173,0.0045182676681209365,100,66,1.0,4,0
1,0.7160660674475952,0.01577474132930758,0.0038682316479688953,100,64,1.0,4,0
2,0.7818092762548291,0.02475429600337298,0.002643121151219679,100,64,1.0,5,0
3,0.8352661716567478,0.027723081733095588,0.0016489457552578428,100,64,1.0,4,0
4,0.8581780656873689,0.02669600657936552,0.0012656646456679042,100,65,1.0,4,0
5,0.8577291758946994,0.017488512685273475,0.0016329402225409616,100,60,1.0,4,0
6,0.8929420263301762,0.01516056849065829,0.0011128674923429796,100,61,1.0,4,0
7,0.8932102071924848,0.01718557899494499,0.001092670903619041,100,62,1.0,4,0
8,0.9041822006195744,0.021133377926635968,0.0008442792749189581,100,68,1.0,4,0
9,0.926379351500307,0.015383842928407191,0.0006876121585387724,100,62,1.0,4,0
10,0.899554633924264,0.022566999051518735,0.0009752839922780167,100,62,1.0,4,0
11,0.9169949264043608,0.01879726098617995,0.0007359510219226882,100,63,1.0,4,0
12,0.9323967327446546,0.010775249120958374,0.0006626709272081204,100,61,1.0,4,0
13,0.9197815771194418,0.012918534973114739,0.0007826694216910325,100,62,1.0,4,0
14,0.9158065989633378,0.014742025542287778,0.0007994707504947549,100,61,1.0,4,0
15,0.9053413248061389,0.013598213141361499,0.0009354026586426416,100,66,1.0,5,0
16,0.9013690562548521,0.013989411501396602,0.0010172940992181534,100,66,1.0,4,0
17,0.9118868021755631,0.012197802181040556,0.0008788800309916817,100,63,1.0,4,0
18,0.8862513235262058,0.020532595158927247,0.0010577821639004671,100,60,1.0,4,0
19,0.8817874971196789,0.023085389946314143,0.0010356645764559357,100,62,1.0,6,0
20,0.8905848349470961,0.0234731791447697,0.0009247731859920059,100,66,1.0,5,0
21,0.9011436978447844,0.021366812598757348,0.0008446644269011801,100,64,1.0,5,0
22,0.9009549242136952,0.02050512686607121,0.0008606610013510963,100,64,1.0,4,0
23,0.9078766435622285,0.024377116750798396,0.0006983854766385383,100,66,1.0,5,0
24,0.9175040565453236,0.022584739988416914,0.0006370287000997529,100,63,1.0,4,0
25,0.9104037478444059,0.020719356559769527,0.000761697031352907,100,66,1.0,5,0
26,0.909373235487535,0.02150142675084283,0.0007721674030822145,100,69,1.0,4,0
27,0.9195587565661278,0.026029224111150818,0.0005339932171949254,100,63,1.0,5,0
28,0.9034719028617212,0.028485572208360486,0.0006814022555195545,100,62,1.0,4,0
29,0.8713863100697878,0.03548361141564823,0.0009966878708330391,100,67,1.0,4,0
30,0.8975469591357982,0.027014298761982924,0.0008280214420545665,100,67,1.0,5,0
31,0.9056089276233529,0.023973516041285323,0.0008291964127944561,100,61,1.0,4,0
32,0.908822134891556,0.021371534923924334,0.0007998775653581179,100,64,1.0,4,0
33,0.9196090687626394,0.01936289187211931,0.0007148647675454411,100,67,1.0,3,0
34,0.9262621722275778,0.011502258556060897,0.000761946618559359,100,63,1.0,3,0
35,0.9185172116696682,0.011471361680574374,0.0008585689691675406,100,68,1.0,3,0
36,0.9338992005664574,0.015939075659073525,0.0006345158077473564,100,63,1.0,3,0
37,0.9236183376864915,0.0193841103897904,0.0006817171804641001,100,67,1.0,3,0
38,0.9348196919946072,0.019090758337202363,0.0005562416143952058,100,63,1.0,4,0
39,0.9268770606223806,0.02137499684666752,0.000585467530740277,100,65,1.0,5,0
40,0.9388959858717082,0.021658683628317674,0.00042671774996784755,100,65,1.0,4,0
41,0.9464559451515594,0.018929068415404995,0.00039599439563203125,100,65,1.0,5,0
42,0.9398161194986935,0.019015547518466114,0.0004639738348460439,100,66,1.0,4,0
43,0.9425735499930564,0.014411526346118161,0.0005180489660666949,100,65,1.0,3,0
44,0.9358125141700591,0.014192452741450342,0.0005901481908129405,100,63,1.0,5,0
45,0.9457086306231439,0.012689933098659012,0.0004994318248441902,100,65,1.0,4,0
46,0.9412235983889701,0.009933918848913493,0.0006002213485949526,100,63,1.0,4,0
47,0.9515275235215401,0.005359292561550582,0.0005051408440778317,100,60,1.5,6,0
48,0.9438831268283843,0.0014846750178820634,0.0006414965415228203,100,55,1.0,5,0
49,0.9625820553217007,0.0044582508156678045,0.00038876962514469655,100,62,1.0,5,0
50,0.9570049862049228,0.0038334552403218375,0.00045684714974542724,100,67,1.0,4,0
51,0.9620311940068987,0.006739658508856785,0.00038658042029660067,100,63,1.0,4,0
52,0.948949078622086,0.010758485311344405,0.000500869300121886,100,73,1.0,4,0
53,0.9497363615341886,0.015046826016965663,0.0004179170621206811,100,61,1.0,4,0
54,0.9415405640159024,0.01157971943267556,0.0005617529838818818,100,62,1.0,4,0
55,0.9239796613208818,0.016645146117567414,0.0006937572867016591,100,61,1.0,4,0
56,0.9263529504482803,0.01709444725411295,0.0006622142101599868,100,59,1.0,4,0
57,0.9329244517934248,0.01894788198184631,0.0005600891695587842,100,65,1.0,5,0
58,0.9332261192884189,0.017110516312096893,0.0005955429992895709,100,64,1.0,5,0
59,0.9615028463908284,0.008172643157887308,0.0003851312716134676,100,61,1.0,5,0
60,0.9337170515572898,0.011914455070487311,0.0006749224903344681,100,61,1.0,4,0
61,0.8848437387303315,0.01815709174987111,0.0014030517286301048,100,68,1.0,5,0
62,0.926998336698444,0.014253369833046647,0.0007180303917333302,100,63,1.0,5,0
63,0.9257848280436043,0.019152704125317395,0.000652954161345208,100,61,1.0,4,0
64,0.9281462264100953,0.01409662049930451,0.0006939702354804976,100,63,1.0,4,0
65,0.9104012038715996,0.016161397127442842,0.0008890151254208859,100,66,1.0,4,0
66,0.9283699707798553,0.01028214409978193,0.0007449644922910468,100,65,1.0,4,0
67,0.9389067316232328,0.010686854251668125,0.0006171468271071457,100,67,1.0,5,0
68,0.9543867498313969,0.009556828504839807,0.00045402996703267404,100,62,1.0,4,0
69,0.9623300108071353,0.005210642402240211,0.00039118353713389744,100,66,1.0,4,0
70,0.9583335739773206,0.010531902267038385,0.000496584191244426,100,65,1.0,4,0
71,0.9722461643724607,0.007003985122721305,0.0002669004161235278,100,63,1.0,3,0
72,0.9423067987517986,0.014384136818126572,0.0005851758617678893,100,58,1.5,5,0
73,0.9457951432098314,0.013115103659666547,0.0005482902054270139,100,62,1.0,4,0
74,0.9438676474302977,0.007396605546547564,0.0006678474331741112,100,61,1.0,5,0
75,0.9528342047591846,0.007517712482422789,0.0004947807346652737,100,64,1.0,4,0
76,0.9508994106532006,0.006974303359549165,0.0005232725705451007,100,62,2.0,4,0
77,0.9555152627797625,0.011965924002128583,0.00040024101936620175,100,68,1.0,4,0
78,0.95169127253518,0.00927163561087006,0.0004866739465127926,100,63,1.0,4,0
79,0.9536309000018179,0.009385685499015025,0.0004501532414228996,100,64,1.0,4,0
80,0.929960278997006,0.009480083158718164,0.0007127438337771356,100,68,1.0,3,0
81,0.9085199357645899,0.007325907615377777,0.0009960956350927503,100,61,1.0,5,0
82,0.9049677664020891,0.011710361867345103,0.0009854681731204817,100,63,1.0,5,0
83,0.9184415566449613,0.0097915791975098,0.0008493808987503322,100,59,1.0,5,0
84,0.9165458562123078,0.00821549508158373,0.0008726315723947756,100,65,1.0,6,0
85,0.9162495631590878,0.012463604990313255,0.0008330015597482626,100,64,1.0,4,0
86,0.9126830045173461,0.020370481724889256,0.0007335040111394254,100,68,1.0,4,0
87,0.9042708737406615,0.01893712447625299,0.0009267083173097399,100,64,1.0,5,0
88,0.9304784141086158,0.020460214045977355,0.0005335713932412876,100,72,1.0,3,0
89,0.9392009893103108,0.019735277083496056,0.00045025569451904106,100,65,1.0,4,0
90,0.9488689117717166,0.016168999132396368,0.00041036139931867934,100,68,1.0,4,0
91,0.9384769997383691,0.021840327405217068,0.00043581524676148076,100,65,1.0,5,0
92,0.9479696929443526,0.02035653398131673,0.00035444405425665417,100,65,1.0,4,0
93,0.9387966643063028,0.025008553404940587,0.0003464960246236028,100,65,1.0,5,0
94,0.9467830912078695,0.023947922859017607,0.0002841766802820876,100,65,1.0,4,0
95,0.9050725840224491,0.027918082774436345,0.0007121775353332138,100,64,1.0,4,0
96,0.8742949472163138,0.03551979751969191,0.0008542550009009334,100,69,1.0,4,0
97,0.920973860113034,0.033423915823371425,0.00030171019330784316,100,71,1.0,4,0
98,0.9323404679069971,0.03165024686732395,0.00022560255659608968,100,68,1.0,4,0
99,0.9352111174948239,0.02949707814858625,0.00025649358139380755,100,61,1.0,4,0
100,0.9233325408512125,0.0227852130292863,0.0006272405290645134,100,68,1.0,3,0
101,0.931257620876343,0.0277947912308267,0.00033583347059851383,100,65,1.0,4,0
102,0.92412746729234,0.029266352058028137,0.00037305186722960546,100,61,1.0,4,0
103,0.9282665268461249,0.02948898143655124,0.00034140575858142703,100,64,1.0,5,0
104,0.9075739869696413,0.030314426909132757,0.000567010061309889,100,67,1.0,4,0
105,0.9139894821100597,0.018680751791773316,0.000780779056539197,100,64,1.0,4,0
106,0.9274154681373138,0.02199699788344966,0.000547213407428902,100,62,1.0,4,0
