generation,mean_fitness,distance_from_optimum,phenotype_variance,population_size,n_parents,median_offspring,max_offspring,extinct
0,0.699222413855798,0.032933065557576496,0.003877043024921205,100,63,1.0,4,0
1,0.7905458320236113,0.01690179472446404,0.002694930991392493,100,63,1.0,3,0
2,0.8603218414184779,0.006823131974449073,0.0016800523757415982,100,65,1.0,4,0
3,0.8770874605693944,0.007839102528362672,0.0014243036875613295,100,63,1.0,4,0
4,0.831459370972889,0.04624212115650015,0.0009917286982018647,100,63,1.0,4,0
5,0.7958208252114283,0.061674309903049285,0.0004685280307536967,100,64,1.0,5,0
6,0.6242953897015445,0.09379561637642585,0.0004252404155973312,100,66,1.0,5,0
7,0.3873910072783198,0.13459435053461702,0.0007425459803886138,100,67,1.0,4,0
8,0.22011855798849084,0.17514976261531656,0.000915913952205721,100,66,1.0,6,0
9,0.16204291468430035,0.19260342883900597,0.0011122706938855081,100,65,1.0,4,0
10,0.08312521668989728,0.2231004505637339,1.0439034134789887e-05,100,64,1.0,4,0
11,,,,,,,,1
