generation,mean_fitness_mean,mean_fitness_std,distance_from_optimum_mean,distance_from_optimum_std,phenotype_variance_mean,phenotype_variance_std,population_size_mean,population_size_std,n_parents_mean,n_parents_std,median_offspring_mean,median_offspring_std,max_offspring_mean,max_offspring_std,extinct_count
0,0.6735759407880908,0.033271908278429435,0.017150382811648105,0.007381453416786997,0.004638958459681004,0.0006847424499837604,100.0,0.0,63.0,2.9154759474226504,1.15,0.3570714214271425,4.25,0.6224949798994366,0
1,0.7353799489459315,0.033286055322804216,0.01873788666045407,0.006972426112791163,0.00338615618819567,0.0004947965422191016,100.0,0.0,63.8,1.9899748742132402,1.0,0.0,4.35,0.6538348415311012,0
2,0.7793110667403684,0.0363881642840986,0.01822861749529023,0.008474291398479892,0.002624244652467294,0.0005035158832407363,100.0,0.0,63.75,2.947456530637899,1.05,0.2179449471770337,4.05,0.4974937185533099,0
3,0.8187591366953487,0.045184453515451854,0.018387527270241514,0.007230899513933547,0.002012311995805303,0.0004973158488617589,100.0,0.0,62.2,3.1080540535840107,1.125,0.3112474899497183,4.2,0.6782329983125269,0
4,0.8342352783087039,0.047776693518527105,0.015985310456943513,0.006687249478273831,0.00181686646428262,0.0005566009422053939,100.0,0.0,63.1,2.3853720883753127,1.05,0.21794494717703372,4.2,0.9797958971132711,0
5,0.8526489348052901,0.046173630988237735,0.013591898772678463,0.006777925040475629,0.0016140012810784733,0.0005375885569960741,100.0,0.0,63.6,2.8530685235374214,1.05,0.21794494717703372,4.55,0.9733961166965892,0
6,0.8634832573624525,0.05108859140117912,0.013747733137542633,0.0063434346157032135,0.0014683843591494518,0.0006122210862340468,100.0,0.0,63.55,2.4181604578687494,1.075,0.23848480035423641,4.15,0.6538348415311012,0
7,0.8693693631200379,0.044435434051117884,0.014626494229785205,0.00613680258531239,0.001377295537606889,0.0005341970425853094,100.0,0.0,64.05,2.9744747435471695,1.05,0.2179449471770337,4.0,0.5477225575051661,0
8,0.8780975655733556,0.04248942679925526,0.015063475602320284,0.007369716831964912,0.0012449431523887725,0.0005309908160557037,100.0,0.0,64.25,2.118372016431486,1.025,0.10897247358851683,4.3,0.9,0
9,0.8816585897446572,0.04266267830452169,0.014789149568508733,0.0065272147890021665,0.0012288583047659874,0.0005397535277196194,100.0,0.0,63.7,2.5317977802344327,1.025,0.10897247358851683,4.4,0.9695359714832658,0
10,0.8807912712178829,0.03820666989593536,0.015881055050746596,0.009116288389966212,0.001205209674696023,0.000444857952365518,100.0,0.0,63.1,2.681417535558384,1.125,0.3112474899497183,4.25,0.698212002188447,0
11,0.888942017787218,0.032291554484131624,0.017199719873577157,0.00801136702144364,0.0010686405581233458,0.0003821838499983017,100.0,0.0,64.7,2.3473389188611007,1.0,0.0,4.25,1.0428326807307104,0
12,0.8873774204119499,0.03732632725317669,0.01540201804394387,0.007267621471091603,0.001142103808737214,0.00049828670744408,100.0,0.0,63.15,3.902242944769072,1.2,0.3674234614174767,3.95,0.49749371855331004,0
13,0.8915325456383038,0.030359249429289668,0.015784385698520385,0.005918593359894305,0.0010770992929547778,0.00039987055449928804,100.0,0.0,62.4,3.916631205513228,1.15,0.3570714214271425,4.45,0.5894913061275798,0
14,0.8955363563536201,0.02864873197777802,0.01730567207456748,0.007396462712877579,0.0010002515664393858,0.0003547270135469673,100.0,0.0,62.5,3.427827300200522,1.075,0.23848480035423641,4.15,0.6538348415311012,0
15,0.9006203187147092,0.02803037659028609,0.015751295788717517,0.006968487351521295,0.0009559801071890377,0.00037246557373686617,100.0,0.0,62.7,2.8653097563788807,1.1,0.2549509756796392,4.4,0.6633249580710799,0
16,0.8960728942999321,0.036304469091824255,0.016684760254767898,0.008111875386202998,0.000991819157219509,0.0004866457526552055,100.0,0.0,64.15,3.2905166767545793,1.05,0.21794494717703372,4.0,0.8366600265340756,0
17,0.897672038484348,0.032117930539474246,0.017224703240120563,0.008655022201275767,0.0009694947998028023,0.00040963887192713914,100.0,0.0,63.65,2.5937424698685874,1.05,0.21794494717703372,3.85,0.3570714214271425,0
18,0.8987070334400228,0.03303694355593497,0.01562976887698026,0.008831315976328701,0.0009777880114511714,0.00047032510592214715,100.0,0.0,63.75,2.662235902394827,1.05,0.21794494717703372,4.2,0.8717797887081348,0
19,0.9036053543299755,0.02743767770714394,0.015495808448828002,0.009749916005606245,0.0008970586651100362,0.0003742443949739441,100.0,0.0,63.1,3.766961640367472,1.1,0.3,4.4,0.6633249580710799,0
20,0.9045057976569064,0.027645804854093202,0.018162795353141515,0.007802869802111457,0.0008730114724722976,0.00040098657856650963,100.0,0.0,62.5,2.5592967784139455,1.0,0.0,4.25,0.6224949798994366,0
21,0.9077386298522017,0.025262214412957604,0.017266232990984766,0.008138170723180889,0.0008451392005659466,0.00032268434698087817,100.0,0.0,64.4,2.615339366124404,1.025,0.10897247358851683,4.15,0.653834841531101,0
22,0.9088431236208425,0.02623836053269031,0.01742944557963234,0.006056022614016656,0.0008432420966797511,0.00034031151162373756,100.0,0.0,64.3,3.287856444554719,1.0,0.0,4.1,0.7000000000000001,0
23,0.9095005084848327,0.028951459771416044,0.015445221555071465,0.0069708764064466255,0.000863443673329505,0.0003926992565108309,100.0,0.0,63.6,3.32264954516723,1.1,0.3,4.4,0.7999999999999999,0
24,0.9145872143355078,0.025491106561203316,0.016392800825311346,0.008259457318012557,0.0007738012742998311,0.0002796677651852479,100.0,0.0,62.1,2.022374841615669,1.1,0.3,4.35,0.8529361054615991,0
25,0.9139799285443388,0.026998524131816127,0.017897911433605283,0.008055823359526877,0.0007537768831634133,0.00030069997213851533,100.0,0.0,63.9,2.5475478405713994,1.05,0.21794494717703372,4.15,0.7262919523166976,0
26,0.9186918446545613,0.02665278382859549,0.016404632341984228,0.008825481702849669,0.0007197938312454623,0.00028817861095396525,100.0,0.0,64.15,2.4550967394381837,1.0,0.0,4.05,0.5894913061275798,0
27,0.9174066110772904,0.027304870357437623,0.016648677427433898,0.00845178525504282,0.0007383691571863976,0.0003249656569794978,100.0,0.0,63.0,1.8973665961010275,1.0,0.0,4.25,0.7664854858377946,0
28,0.9146280784168042,0.02368758004443556,0.01742227501010454,0.00895423790905081,0.0007537252338684921,0.000283339580696669,100.0,0.0,63.45,3.0573681492420897,1.075,0.23848480035423641,4.05,0.49749371855331,0
29,0.9137102642821852,0.022307707686196325,0.017138008220718575,0.006463332302424114,0.0007845930740514321,0.0002696513790304998,100.0,0.0,63.55,3.169779172119093,1.0,0.0,4.4,0.7999999999999999,0
30,0.9118838747727317,0.024020812481925446,0.018157714451966938,0.007121357369586271,0.0007925409883252334,0.00027259812683414516,100.0,0.0,63.85,2.7069355367278325,1.05,0.21794494717703372,4.3,0.6403124237432849,0
31,0.9158810795263573,0.022040268491310147,0.017689873159481125,0.007256800641756802,0.0007473159261858612,0.00023340123192967108,100.0,0.0,63.25,3.5899164335677787,1.05,0.15,4.1,0.8306623862918074,0
32,0.9169951274666603,0.024431562921982824,0.01828310469675711,0.0066276484920630725,0.0007266635749509309,0.00026135523749716777,100.0,0.0,62.8,2.6381811916545836,1.05,0.21794494717703372,4.05,0.5894913061275798,0
33,0.919845715642251,0.02302118317920478,0.017082692380761485,0.006217244033682647,0.0007153636726187436,0.00026549873866675436,100.0,0.0,63.9,3.8327535793473597,1.0,0.0,4.1,0.8888194417315588,0
34,0.9194085559434269,0.02789075201974883,0.017234698086977657,0.005722047204924541,0.0007224458348854559,0.0003320695937812971,100.0,0.0,62.85,3.4536212878658255,1.075,0.23848480035423641,4.35,0.7262919523166975,0
35,0.9192812192313753,0.026120419595802063,0.015888585592015843,0.007728377339683608,0.000740071975865208,0.00030195111220110096,100.0,0.0,63.95,3.3537292675468007,1.075,0.23848480035423641,4.15,0.4769696007084728,0
36,0.9254007527122706,0.02737257131172959,0.01644689793353166,0.006993316947698202,0.0006647063096258604,0.0002996210388320325,100.0,0.0,63.55,3.089902911096076,1.1,0.3,4.35,0.792148975887743,0
37,0.9284326409075447,0.02510524379415871,0.016629933184120534,0.0077176914637185805,0.0006119816690092525,0.00024697482038024454,100.0,0.0,63.5,2.8548204847240397,1.125,0.3112474899497183,4.3,0.714142842854285,0
38,0.9266102898089665,0.02970736627720123,0.016560002939959524,0.0075891100434739706,0.0006389949188700376,0.00030875018520889173,100.0,0.0,63.55,2.854382595238418,1.0,0.0,4.3,0.6403124237432849,0
39,0.9242221305347436,0.029156833225816737,0.016155824936386613,0.007813155588361192,0.0006734007219643902,0.00029932226605863295,100.0,0.0,63.5,2.5592967784139455,1.025,0.10897247358851683,4.15,0.653834841531101,0
40,0.9286666752598511,0.031379115232027195,0.01694319125777554,0.00883039737918875,0.0005980730064809031,0.00030837373855180914,100.0,0.0,63.75,3.672533185690771,1.025,0.10897247358851683,3.9,0.6244997998398398,0
41,0.9267199038677066,0.025608516513504258,0.017364974761712254,0.008599304804892672,0.0006152951864823692,0.0002686038267003734,100.0,0.0,63.35,2.554897258208243,1.0,0.0,4.05,0.6689544080129826,0
42,0.9320586996409107,0.024041106328461292,0.017270827060377112,0.008542253474826988,0.0005519548670692716,0.00028746038593285644,100.0,0.0,62.85,3.5535193822462827,1.025,0.10897247358851683,4.15,0.7921489758877431,0
43,0.9298713795348007,0.02386105069258655,0.01833815882209524,0.008040316881588135,0.0005686718422227806,0.0002420555011821743,100.0,0.0,63.15,3.5252659474144643,1.05,0.21794494717703372,4.35,0.9096702699330126,0
44,0.9298779768870725,0.021900313173492038,0.01776990944835779,0.00793956252091087,0.0005785182798752146,0.00023909496053232314,100.0,0.0,64.35,3.4391132578035286,1.05,0.21794494717703372,4.2,1.0770329614269007,0
45,0.9271394455516656,0.026819119867705396,0.0182202732549691,0.008319218619213215,0.0006158420070057532,0.00036561984307755706,100.0,0.0,64.0,3.271085446759225,1.05,0.21794494717703372,4.4,0.66332495807108,0
46,0.9322798409665969,0.018131740056286472,0.017688686492847442,0.008987645783989785,0.0005423875271783455,0.0001795765649381112,100.0,0.0,64.0,2.32379000772445,1.025,0.10897247358851683,4.05,0.5894913061275798,0
47,0.9367474979714918,0.016945054941868775,0.01743433378360135,0.007425765523512684,0.0005126209496424132,0.00017833755648355952,100.0,0.0,62.95,3.3387872049593095,1.075,0.23848480035423641,4.25,0.7664854858377946,0
48,0.9356722670429818,0.01912217920340474,0.017745168034604658,0.007959085496184888,0.0005128503297245795,0.00018961380413908644,100.0,0.0,63.8,3.3406586176980126,1.05,0.21794494717703372,4.0,0.5477225575051661,0
49,0.9371306343926842,0.0213778396404865,0.01704430046274421,0.008866913025414268,0.0005067335710862108,0.0001884223327240511,100.0,0.0,63.2,2.6758176320519302,1.05,0.2179449471770337,4.1,0.6244997998398398,0
50,0.9371708102825747,0.01743503949984859,0.01710591204447405,0.008503614058072513,0.000503598894662831,0.00016569591841820685,100.0,0.0,64.4,2.8,1.05,0.15,4.0,0.8366600265340756,0
51,0.9336973059857397,0.01748481586616838,0.018339555654581344,0.008804665247562793,0.000525236883684592,0.000176632827924644,100.0,0.0,62.7,3.874274125562103,1.125,0.3112474899497183,4.5,0.5916079783099616,0
52,0.9350482252735299,0.02266187145318451,0.01665039583183156,0.008448595002211325,0.0005543738192879615,0.00020510975024619116,100.0,0.0,64.45,3.2935543110748915,1.0,0.0,4.5,0.9746794344808963,0
53,0.9364036620068246,0.024440044485355947,0.01681870650801561,0.008578344862897375,0.000521644517203633,0.00021450304741935078,100.0,0.0,62.95,2.376446927663229,1.075,0.23848480035423641,4.35,0.47696960070847283,0
54,0.9340910078143994,0.02437072882682282,0.016841820590824053,0.007667037686603598,0.0005548382774421326,0.00024071038352781472,100.0,0.0,62.55,3.5563323804166562,1.1,0.2549509756796392,4.55,0.5894913061275798,0
55,0.9328853734515496,0.027687532071651852,0.01688380428929026,0.007853928873172347,0.000574074465463059,0.0002442855933877169,100.0,0.0,64.05,3.57036412708844,1.05,0.21794494717703372,4.1,0.6244997998398398,0
56,0.9317225079554223,0.030080318356474952,0.016212645340384062,0.00791818283845406,0.0006053551456875323,0.0003154110945617919,100.0,0.0,63.5,3.0083217912982647,1.0,0.0,3.95,0.3840572873934304,0
57,0.9338575265144764,0.03073983175508312,0.015951666836155155,0.00671100228083715,0.0005923018054869015,0.0003036134150866444,100.0,0.0,62.4,3.2619012860600183,1.075,0.23848480035423641,4.35,0.5722761571129799,0
58,0.937901417714673,0.025493806432420208,0.015970427438763486,0.0057911686556164615,0.0005375771341943825,0.00024281644878202776,100.0,0.0,63.25,2.9979159427842537,1.125,0.3112474899497183,4.2,0.6,0
59,0.9368810618171803,0.019734055267038173,0.01582157708473173,0.0064867912427408,0.0005538147148539859,0.00019519628494161194,100.0,0.0,62.95,2.4181604578687494,1.1,0.3,4.35,0.7262919523166975,0
60,0.9399169928486808,0.020809860148921555,0.01506858351484373,0.006545687487857882,0.0005187496199161358,0.00020892044533340703,100.0,0.0,64.3,2.685144316419511,1.05,0.2179449471770337,4.2,0.6,0
61,0.9392886464126897,0.02038519558334447,0.015274572989210786,0.007046084832800185,0.0005335368737487079,0.00022171413076000997,100.0,0.0,63.6,2.817800560721074,1.05,0.21794494717703372,4.1,0.5385164807134504,0
62,0.9388343388018727,0.023139566957934184,0.015253023969171836,0.007012864065901395,0.000529471694943386,0.0002397727096076549,100.0,0.0,63.85,2.7253440149823285,1.05,0.21794494717703372,4.05,0.739932429347437,0
63,0.9362472871248269,0.019871032054595877,0.015460679065314198,0.007018166755727468,0.0005575528354402902,0.0002296460232458387,100.0,0.0,62.0,2.6457513110645907,1.1,0.3,4.5,1.0723805294763609,0
64,0.9358939903069399,0.022923323227265473,0.01702107411688734,0.0073644549321850074,0.0005317577421435286,0.00022677289226894396,100.0,0.0,63.1,3.576310948449533,1.0,0.0,4.25,0.7664854858377946,0
