generation,mean_fitness,distance_from_optimum,phenotype_variance,population_size,n_parents,median_offspring,max_offspring,extinct
0,0.7411237313889285,0.008877054701398822,0.0035934980908494552,100,64,1.0,5,0
1,0.7534891358315418,0.026967211665793127,0.0030553872188497887,100,64,1.0,4,0
2,0.7681778293286018,0.03360823780766801,0.0027287968194636587,100,63,1.0,4,0
3,0.829271121346854,0.04013830098007141,0.0012218429407550692,100,62,1.0,4,0
4,0.8544992569507076,0.04428606477271978,0.0007132506838077686,100,62,1.0,4,0
5,0.8287676054349343,0.05287550229343033,0.0006177446022665157,100,66,1.0,3,0
6,0.7954939799063959,0.06291103023033906,0.0004127682710096883,100,60,1.0,5,0
7,0.7216968071846801,0.07800659212333569,0.0003288453785983742,100,64,1.0,4,0
8,0.6423845752296437,0.09145908695220147,0.0003890469549595175,100,62,1.0,4,0
9,0.5349930766647231,0.11126376181758854,0.0003973005356382224,100,63,1.0,6,0
10,0.4609429012040204,0.12289651998155064,0.0005239001889413318,100,61,1.0,5,0
11,0.416550413431646,0.130320155100614,0.00044396569124179725,100,68,1.0,4,0
12,0.3943475541061117,0.13343740131567117,0.0008430957003702617,100,62,1.5,3,0
13,0.3699397957755902,0.13838950869273015,0.0008576411316538073,100,57,2.0,5,0
14,0.3420698224278819,0.14354117545514797,0.0009292151061903674,100,65,1.0,5,0
15,0.31514807356002,0.15002062498927882,0.0008175108016983085,100,60,1.0,4,0
16,0.28441164036474215,0.1553115726681079,0.0009966053757908024,100,61,1.0,5,0
17,0.2757445427517422,0.15751289039812721,0.000995046410764067,100,68,1.0,4,0
18,0.2907115308418199,0.1541439560460912,0.001453109361082599,100,66,1.0,4,0
19,0.3220989557472946,0.14725203603754355,0.0015680136517225354,100,63,1.0,4,0
20,0.3138049951186936,0.14777379532936272,0.0016278803019931045,100,64,1.0,4,0
21,0.3169303398566033,0.14724889020554258,0.001471635348789876,100,68,1.0,4,0
22,0.330695578250617,0.14398862684724162,0.001522760115231793,100,66,1.0,4,0
23,0.3507769955826751,0.14064148796495124,0.0013118208140644357,100,62,1.0,4,0
24,0.3833151374918615,0.13594737745365676,0.0010392388219847301,100,61,2.0,3,0
25,0.39562239466298826,0.13171243192307389,0.0011674397466902612,100,67,1.0,5,0
26,0.3961250152919004,0.1321526925983058,0.0010590634020129352,100,65,1.0,5,0
27,0.44072017828068516,0.12141138678319369,0.0013749728668216265,100,63,1.0,4,0
28,0.4944453985150243,0.11198077408279382,0.0015508591789485534,100,62,1.0,4,0
