generation,mean_fitness,distance_from_optimum,phenotype_variance,population_size,n_parents,median_offspring,max_offspring,extinct
0,0.721040501378651,0.022867286072093842,0.003797204541476567,100,61,2.0,3,0
1,0.7268858583532963,0.04751481794495357,0.0024942182705081275,100,64,1.0,4,0
2,0.576183160596841,0.09102463201194225,0.0019493332727838508,100,63,1.0,4,0
3,0.4525948374030213,0.12081730145679581,0.001461945933645485,100,58,1.5,5,0
4,0.3155569938821591,0.15320552104259785,0.0014574227390330386,100,63,1.0,3,0
5,0.3076548692588323,0.1563637916812956,0.001224372179158324,100,66,1.0,4,0
6,0.213592951022905,0.17562776293813123,0.00034527556704731365,100,64,1.0,4,0
7,0.11227555709359137,0.20930707570243565,0.0004630423027088233,100,63,1.0,4,0
8,0.1056220679942338,0.20719254181067334,0.0011955017848498842,100,60,1.5,4,0
9,0.05945504003626396,0.23740932947212637,5.9711218510004935e-05,100,64,1.0,4,0
10,0.07079931559066954,0.23004269393755444,6.169695817498681e-05,100,64,1.0,3,0
11,0.09402157758741142,0.21745026899280556,3.274080905458301e-32,100,63,1.0,4,0
12,0.050811655020121096,0.2441159364393354,3.274080905458301e-32,100,56,2.0,4,0
13,0.07693377977189483,0.2264866543576273,8.397054557528348e-32,100,63,1.0,5,0
14,0.051539434581451465,0.24228025637695824,0.00030440158620545976,100,61,1.0,5,0
15,,,,,,,,1
