generation,mean_fitness,distance_from_optimum,phenotype_variance,population_size,n_parents,median_offspring,max_offspring,extinct
0,0.6827100059309126,0.024845492248323935,0.004247522554708036,100,64,1.0,4,0
1,0.7606100498859953,0.013805039837016858,0.003115585847824359,100,61,1.0,4,0
2,0.7608450401177618,0.047565923458614476,0.0020917152937457413,100,68,1.0,4,0
3,0.7181717483879225,0.06184553569379729,0.0017534046188907664,100,60,1.0,4,0
4,0.6057019603122861,0.08734418367601449,0.001562069542463926,100,68,1.0,4,0
5,0.4257781194118071,0.12436013008264625,0.0013723765332881435,100,60,1.0,5,0
6,0.26846363214017,0.15706856634789695,0.0012787034984622638,100,65,1.0,4,0
7,0.14053986426185477,0.19490153248145772,0.0011428395292295008,100,61,1.0,4,0
8,0.07026672555923383,0.22918483334794584,0.00042637866308312865,100,63,1.0,4,0
9,0.05630375821467324,0.2365018999074576,0.0008196847299392362,100,66,1.0,4,0
10,0.05531258483128093,0.2406139988671602,7.780756975324433e-32,100,65,1.0,4,0
11,,,,,,,,1
