generation,mean_fitness_mean,mean_fitness_std,distance_from_optimum_mean,distance_from_optimum_std,phenotype_variance_mean,phenotype_variance_std,population_size_mean,population_size_std,n_parents_mean,n_parents_std,median_offspring_mean,median_offspring_std,max_offspring_mean,max_offspring_std,extinct_count
0,0.6735759407880908,0.033271908278429435,0.01715038281164811,0.0073814534167869995,0.004638958459681004,0.0006847424499837606,100.0,0.0,63.0,2.9154759474226504,1.15,0.3570714214271425,4.25,0.6224949798994366,0
1,0.642362748959641,0.053673160529976276,0.06385578804836067,0.011412200872986724,0.003282727531744224,0.000553124608086088,100.0,0.0,63.8,1.9899748742132402,1.0,0.0,4.35,0.6538348415311012,0
2,0.4915019416114631,0.07759470586580215,0.1108148219548909,0.015013261589065501,0.0024087976824206906,0.000756749315266191,100.0,0.0,63.75,2.947456530637899,1.05,0.2179449471770337,4.05,0.4974937185533099,0
3,0.3260170049898804,0.11015129850490758,0.1506452359497826,0.02276679685609469,0.0016280351725292681,0.0006431606421998221,100.0,0.0,62.2,3.1080540535840107,1.125,0.3112474899497183,4.2,0.6782329983125269,0
4,0.1578889074770359,0.07335732113809235,0.19429261364814202,0.022305604668813376,0.0009462011621702577,0.0005443820449583045,100.0,0.0,63.1,2.3853720883753127,1.05,0.21794494717703372,4.2,0.9797958971132711,0
5,0.09391191022273959,0.022368225232019343,0.21665971393078276,0.01009570098665201,0.0008773335300746707,0.0008186237095659946,100.0,0.0,62.9375,2.7943861132635197,1.0625,0.24206145913796356,4.5,1.0,4
6,0.08153686551677201,0.02222728040445473,0.2240117787597432,0.012118641825669676,0.0005606730874172617,0.0005389132523564357,100.0,0.0,63.77777777777778,2.3934065809486684,1.1111111111111112,0.3142696805273545,3.888888888888889,0.3142696805273545,11
7,0.10142833238648068,0.04859384658071334,0.21920935872101127,0.017873526455760392,0.00026398070947288883,0.0003218873740424551,100.0,0.0,61.6,2.3323807579381204,1.2,0.4,4.2,0.39999999999999997,15
8,0.10381366635929144,0.034067576693199576,0.2149401983781861,0.01582071301395876,9.296119573183136e-05,4.0743763341412154e-05,100.0,0.0,62.666666666666664,2.494438257849294,1.1666666666666667,0.23570226039551584,4.666666666666667,0.4714045207910317,17
9,0.08215711489591707,0.010261670216617995,0.2249302407160405,0.0064860684057168735,0.0003853308868151026,3.6747225530381594e-06,100.0,0.0,64.0,1.0,1.0,0.0,4.0,0.0,18
10,0.08455928787596734,0.03111907761583068,0.2248631015074865,0.017612880584049667,0.00026516374801672203,0.00020043927631828505,100.0,0.0,63.0,2.0,1.0,0.0,4.0,0.0,18
11,0.07831917697256022,0.001017897479463438,0.22397908311613807,0.0004986736432202182,0.0004187964425021217,3.292086544899443e-05,100.0,0.0,63.0,3.0,1.0,0.0,4.5,0.5,18
12,0.07216843569214912,0.0067232334654458575,0.23082185285851964,0.0017718012747068856,0.0003271536578292369,0.0001153541710596384,100.0,0.0,60.0,4.0,1.5,0.5,4.0,0.0,18
13,0.10537674682342127,0.033590812686206305,0.2183876174105588,0.011291157988712497,0.000584590179879576,0.0001707638143831116,100.0,0.0,68.0,4.0,1.0,0.0,4.0,0.0,18
14,0.1713606351980801,0.06006455798534312,0.1929066594476912,0.017039580048935257,0.0006566416293599876,0.00010224432703236384,100.0,0.0,65.5,0.5,1.0,0.0,4.0,0.0,18
15,0.2898058198037622,0.09025968948748388,0.158705938536316,0.019172332576715884,0.000662391972015242,9.301499191133875e-05,100.0,0.0,60.5,1.5,1.0,0.0,4.5,0.5,18
16,0.47540940970354717,0.10185889746594015,0.11950609517493424,0.01655241297977373,0.0005555618342864198,0.00023186289739040734,100.0,0.0,60.5,0.5,1.0,0.0,5.0,1.0,18
17,0.6977186546766672,0.09610806887963119,0.07915958781800209,0.015981615107890423,0.0006076600221301086,0.0002663396062207216,100.0,0.0,63.0,0.0,1.0,0.0,3.5,0.5,18
18,0.877184074797746,0.021594161504155107,0.040566605980931494,0.002888757399712557,0.0005435713394264509,0.00016544842837543742,100.0,0.0,62.5,1.5,1.0,0.0,3.5,0.5,18
19,0.8431865751457015,0.09006742001876161,0.04157007375418818,0.029416085513002607,0.0005211036077352875,0.000129588615992443,100.0,0.0,62.0,0.0,1.0,0.0,4.5,0.5,18
20,0.5662427232566739,0.13413103148372105,0.10194918971721398,0.02587687714683968,0.0007338816892645873,0.0001761053612130958,100.0,0.0,62.5,1.5,1.0,0.0,4.0,0.0,18
21,0.26833879627478235,0.11451618193772456,0.1662550806062735,0.02668960062881562,0.000705720526589531,0.00015354285454388515,100.0,0.0,62.5,4.5,1.25,0.25,5.0,0.0,18
22,0.1187863581778601,0.06239030354678213,0.21332592410296014,0.02648050101007364,0.0003989763166805015,0.0003989763166805015,100.0,0.0,60.5,1.5,1.0,0.0,4.0,0.0,18
23,0.07375742909616237,0.0,0.22606517806523688,0.0,0.0006187614398510084,0.0,100.0,0.0,65.0,0.0,1.0,0.0,5.0,0.0,19
