generation,mean_fitness_mean,mean_fitness_std,distance_from_optimum_mean,distance_from_optimum_std,phenotype_variance_mean,phenotype_variance_std,population_size_mean,population_size_std,n_parents_mean,n_parents_std,median_offspring_mean,median_offspring_std,max_offspring_mean,max_offspring_std,extinct_count
0,0.6735759407880908,0.033271908278429414,0.01715038281164824,0.007381453416787326,0.004638958459681002,0.0006847424499837604,100.0,0.0,63.0,2.9154759474226504,1.15,0.3570714214271425,4.25,0.6224949798994366,0
1,0.7353799489459314,0.03328605532280388,0.01873788666045408,0.006972426112791186,0.00338615618819567,0.0004947965422191008,100.0,0.0,63.8,1.9899748742132402,1.0,0.0,4.35,0.6538348415311012,0
2,0.7793110667403684,0.03638816428409862,0.018228617495290107,0.008474291398479288,0.002624244652467295,0.0005035158832407351,100.0,0.0,63.75,2.947456530637899,1.05,0.2179449471770337,4.05,0.4974937185533099,0
3,0.818759136695349,0.04518445351545236,0.018387527270241222,0.007230899513934216,0.002012311995805304,0.0004973158488617597,100.0,0.0,62.2,3.1080540535840107,1.125,0.3112474899497183,4.2,0.6782329983125269,0
4,0.834235278308704,0.04777669351852804,0.015985310456943035,0.00668724947827404,0.0018168664642826203,0.0005566009422053941,100.0,0.0,63.1,2.3853720883753127,1.05,0.21794494717703372,4.2,0.9797958971132711,0
5,0.8526489348052907,0.04617363098823842,0.013591898772678046,0.006777925040474897,0.0016140012810784746,0.0005375885569960759,100.0,0.0,63.6,2.8530685235374214,1.05,0.21794494717703372,4.55,0.9733961166965892,0
6,0.8634832573624538,0.05108859140117919,0.013747733137540161,0.006343434615705062,0.0014683843591494535,0.0006122210862340463,100.0,0.0,63.55,2.4181604578687494,1.075,0.23848480035423641,4.15,0.6538348415311012,0
7,0.8693693631200403,0.044435434051118494,0.01462649422978122,0.00613680258531627,0.0013772955376068897,0.0005341970425853085,100.0,0.0,64.05,2.9744747435471695,1.05,0.2179449471770337,4.0,0.5477225575051661,0
8,0.878097565573357,0.0424894267992564,0.015063475602315943,0.0073697168319715334,0.0012449431523887736,0.0005309908160557038,100.0,0.0,64.25,2.118372016431486,1.025,0.10897247358851683,4.3,0.9,0
9,0.8816585897446612,0.04266267830452034,0.014789149568501855,0.006527214789007562,0.0012288583047659885,0.0005397535277196214,100.0,0.0,63.7,2.5317977802344327,1.025,0.10897247358851683,4.4,0.9695359714832658,0
10,0.8807912712178867,0.03820666989592812,0.015881055050740438,0.00911628838996738,0.0012052096746960241,0.00044485795236551967,100.0,0.0,63.1,2.681417535558384,1.125,0.3112474899497183,4.25,0.698212002188447,0
11,0.8889420177872447,0.032291554484095264,0.017199719873556736,0.00801136702144394,0.0010686405581233466,0.00038218384999830305,100.0,0.0,64.7,2.3473389188611007,1.0,0.0,4.25,1.0428326807307104,0
12,0.8873774204119572,0.03732632725316953,0.015402018043939808,0.007267621471087861,0.0011421038087372152,0.000498286707444081,100.0,0.0,63.15,3.902242944769072,1.2,0.3674234614174767,3.95,0.49749371855331004,0
