generation,mean_fitness_mean,mean_fitness_std,distance_from_optimum_mean,distance_from_optimum_std,phenotype_variance_mean,phenotype_variance_std,population_size_mean,population_size_std,n_parents_mean,n_parents_std,median_offspring_mean,median_offspring_std,max_offspring_mean,max_offspring_std,extinct_count
0,0.6735759407880908,0.03327190827842944,0.017150382811648112,0.007381453416787,0.004638958459681004,0.0006847424499837608,100.0,0.0,63.0,2.9154759474226504,1.15,0.3570714214271425,4.25,0.6224949798994366,0
1,0.5725936790982507,0.060755068314376805,0.08620666095458773,0.012261408382472777,0.0029752447409238237,0.000768753015934238,100.0,0.0,63.8,1.9899748742132402,1.0,0.0,4.35,0.6538348415311012,0
2,0.3065915653669394,0.07315197992263636,0.15211897783855816,0.017594844086736165,0.0020673655950854295,0.0007972082433242472,100.0,0.0,63.75,2.947456530637899,1.05,0.2179449471770337,4.05,0.4974937185533099,0
3,0.12891779410549903,0.04667808116855331,0.20349687832717786,0.018097643312792937,0.0011502848380178802,0.0007086957903650372,100.0,0.0,62.2,3.1080540535840107,1.125,0.3112474899497183,4.2,0.6782329983125269,0
4,0.10393893657978283,0.0506464887310539,0.21513732454276654,0.01864599948260862,0.0007747944281245388,0.0007925088263741286,100.0,0.0,63.166666666666664,2.0069324297987157,1.0555555555555556,0.2290614236454256,4.222222222222222,1.0304020550550783,2
5,0.1056440364012962,0.05086935201997504,0.21539912079465542,0.020490141158251016,0.0006075524603667837,0.0006309920576221037,100.0,0.0,63.294117647058826,2.9458785942468033,1.0588235294117647,0.23529411764705885,4.470588235294118,0.977249866225656,3
6,0.17868720376568797,0.07237831214059641,0.18834628965886355,0.02174037151775856,0.0007447496692123197,0.0005733794184042051,100.0,0.0,63.76470588235294,2.4139158269039047,1.0294117647058822,0.11764705882352941,4.176470588235294,0.7058823529411765,3
7,0.43030809342595083,0.10924081464248386,0.12673675249550417,0.02314248829683235,0.0009601301264908793,0.00050796781429985,100.0,0.0,64.0,2.9104275004359956,1.0588235294117647,0.23529411764705885,4.0588235294117645,0.5391265523477459,3
8,0.7549944917657118,0.15631246041571414,0.057072000830628945,0.03498052080236352,0.001007144443242223,0.0005251767227457531,100.0,0.0,64.29411764705883,2.2166404331078553,1.0294117647058822,0.11764705882352941,4.411764705882353,0.8442764761416072,3
9,0.5593292556229988,0.16646573020537545,0.10437453960371702,0.033526686813103154,0.0009540736358409305,0.000453439578751517,100.0,0.0,63.23529411764706,2.3143900674007063,1.0294117647058822,0.11764705882352941,4.529411764705882,0.977249866225656,3
10,0.14144590777262123,0.03064825675090482,0.1997692907281856,0.010954236803273358,0.000608005415923974,0.0003676241218374782,100.0,0.0,63.23529411764706,2.880551658045951,1.1176470588235294,0.32218973970892123,4.294117647058823,0.7487012977269327,3
11,0.08016655916977053,0.03705942553513839,0.2279561309117252,0.0186804042813757,1.0726527010575472e-32,4.058851966448449e-33,100.0,0.0,65.25,2.5860201081971503,1.0,0.0,4.25,1.0897247358851685,16
12,0.0583946171083769,0.0,0.23834980873488845,0.0,8.967611303553067e-34,0.0,100.0,0.0,60.0,0.0,1.0,0.0,4.0,0.0,19
