generation,mean_fitness_mean,mean_fitness_std,distance_from_optimum_mean,distance_from_optimum_std,phenotype_variance_mean,phenotype_variance_std,population_size_mean,population_size_std,n_parents_mean,n_parents_std,median_offspring_mean,median_offspring_std,max_offspring_mean,max_offspring_std,extinct_count
0,0.6735759407880908,0.03327190827842945,0.01715038281164811,0.007381453416786999,0.004638958459681004,0.0006847424499837604,100.0,0.0,63.0,2.9154759474226504,1.15,0.3570714214271425,4.25,0.6224949798994366,0
1,0.7274399429259392,0.05478393942431856,0.030146606182681317,0.012592272910775805,0.003303027395824185,0.0007374161348273001,100.0,0.0,63.8,1.9899748742132402,1.0,0.0,4.35,0.6538348415311012,0
2,0.711262850273262,0.058846986295639024,0.053354574209250424,0.01221890684352461,0.002485197516436198,0.0006943437614031882,100.0,0.0,63.75,2.947456530637899,1.05,0.2179449471770337,4.05,0.4974937185533099,0
3,0.6330589937013532,0.08021596098053879,0.0801603167440899,0.017076429921503673,0.0019700898452864792,0.0007307712868474071,100.0,0.0,62.2,3.1080540535840107,1.125,0.3112474899497183,4.2,0.6782329983125269,0
4,0.5363762550133584,0.09707681338286535,0.10381184618963908,0.018543247955044875,0.0015925072897679364,0.0007102391559924625,100.0,0.0,63.1,2.3853720883753127,1.05,0.21794494717703372,4.2,0.9797958971132711,0
5,0.44309326599664683,0.11232969853715956,0.12484213699464435,0.02275709556894581,0.0014307831938925614,0.0006580199970864226,100.0,0.0,63.6,2.8530685235374214,1.05,0.21794494717703372,4.55,0.9733961166965892,0
6,0.3527798358707621,0.11263668497864712,0.1459271410085519,0.02522032372003366,0.0011980352606135902,0.0007132702141326128,100.0,0.0,63.55,2.4181604578687494,1.075,0.23848480035423641,4.15,0.6538348415311012,0
7,0.25361451333296153,0.10856779491506771,0.16842306404466872,0.02736609769484416,0.0008814595111269463,0.0004984967744298299,100.0,0.0,64.05,2.9744747435471695,1.05,0.2179449471770337,4.0,0.5477225575051661,0
8,0.17141641115885264,0.07366982820878772,0.19206059288949295,0.023758024589729327,0.0008640586759225032,0.0004404495797746464,100.0,0.0,64.25,2.118372016431486,1.025,0.10897247358851683,4.3,0.9,0
9,0.14128103247172438,0.061057180851660946,0.20118634361209825,0.020468239053982595,0.00119372780135002,0.0009743788687760464,100.0,0.0,63.7,2.5317977802344327,1.025,0.10897247358851683,4.4,0.9695359714832658,0
10,0.14582791486110963,0.0697575980360289,0.19809764700909244,0.02163204497288572,0.0012512898844511758,0.0011766675122717625,100.0,0.0,63.333333333333336,2.70801280154532,1.0555555555555556,0.2290614236454256,4.277777777777778,0.7307192465536614,2
11,0.11570082117538605,0.05529838010776291,0.21116034201064038,0.021130500154819914,0.0005402463692783474,0.00052198582509242,100.0,0.0,64.38888888888889,2.214570158666083,1.0,0.0,4.166666666666667,1.0137937550497031,2
12,0.11696708750235792,0.058781054749777045,0.21199347029982274,0.01962015025270703,0.0006183605103564688,0.0005086345044019498,100.0,0.0,63.0,3.757345746510897,1.1764705882352942,0.34046579125853604,3.9411764705882355,0.5391265523477459,3
13,0.12438835299747142,0.07382638407980731,0.21074499801787086,0.0243575759940537,0.0003623140281048242,0.00045209433611657847,100.0,0.0,62.875,3.5333235062756425,1.0625,0.24206145913796356,4.375,0.5994789404140899,4
14,0.12883148444661902,0.044146574455434975,0.203945516916231,0.01777114665898424,0.0005110834442282921,0.000661444750305218,100.0,0.0,62.07692307692308,3.9117483492588065,1.1153846153846154,0.28781979898261084,4.230769230769231,0.696568087549032,7
15,0.10440762068477732,0.03482676400766634,0.2137335969864515,0.013834872234086996,0.0008452602381973566,0.0010510942484457497,100.0,0.0,63.38461538461539,2.4663414679817532,1.0769230769230769,0.180400606147055,4.230769230769231,0.5756395979652218,7
16,0.1370544640435858,0.05718467477724432,0.20024503273833788,0.01919598483178452,0.0009590597234514404,0.0007571735048346334,100.0,0.0,65.07692307692308,3.221598706364911,1.0,0.0,3.8461538461538463,0.7692307692307693,7
17,0.11686444159115225,0.024811644806339857,0.20837864306589296,0.011840180051113355,0.0006982776579358199,0.0006672420084121118,100.0,0.0,62.92307692307692,2.673561107228118,1.0769230769230769,0.26646935501059654,3.923076923076923,0.2664693550105965,7
18,0.11021889603838166,0.04942462678454319,0.21403259879625255,0.019652115002821862,0.0005030159295935625,0.0005201856607271798,100.0,0.0,64.15384615384616,1.9153691689213435,1.0,0.0,4.3076923076923075,1.065877420042386,7
19,0.13807055881478295,0.07247800677661356,0.20528890970056365,0.024786042562423463,0.00038616830744464433,0.0002781956679309028,100.0,0.0,62.166666666666664,3.6930866343600566,1.1666666666666667,0.372677996249965,4.333333333333333,0.4714045207910316,8
20,0.1214426895540282,0.04109218982760422,0.20728399226501948,0.015987795878695598,0.0004158607010759316,0.0005990365799440193,100.0,0.0,61.833333333333336,2.8819360776317637,1.0,0.0,4.166666666666667,0.6871842709362768,8
21,0.11054524901231212,0.03522231638795877,0.21257617481130672,0.013765028034116283,0.0004735678975174751,0.00031029680823698716,100.0,0.0,65.0,2.857738033247041,1.0416666666666667,0.13819269959814165,4.166666666666667,0.6871842709362768,8
22,0.11179093852322594,0.03288609336561224,0.21116485472210045,0.014030325825338832,0.00040237565985974373,0.00033225766810333375,100.0,0.0,64.0,3.4902461491731755,1.0,0.0,4.363636363636363,0.642824346533225,9
23,0.08839063852576542,0.030266079072620126,0.22165059754414437,0.013671145622698125,0.0006544854040928644,0.0009284242143672035,100.0,0.0,63.0,2.5298221281347035,1.2,0.4,4.4,0.4898979485566356,10
24,0.15378815072729182,0.0788471584657879,0.1995489026797781,0.023155523755360875,0.0009166041474029862,0.0007626588520508615,100.0,0.0,61.9,2.3853720883753127,1.1,0.3,4.8,0.8717797887081347,10
25,0.17813583260090587,0.12532882130645703,0.19483227577929146,0.03590345119290566,0.0006006084731465256,0.0006698851432221336,100.0,0.0,64.33333333333333,2.6246692913372702,1.0,0.0,3.888888888888889,0.7370277311900889,11
26,0.16915727263317035,0.07038922986727325,0.19055161971830975,0.021181496788079193,0.0009365998033343903,0.0006636285068320275,100.0,0.0,64.5,2.23606797749979,1.0,0.0,4.25,0.4330127018922193,12
27,0.14162775119909796,0.05788732256336274,0.20115762123662345,0.020112720879078925,0.0011510301887833261,0.0009128031506500805,100.0,0.0,62.25,2.165063509461097,1.0,0.0,4.25,0.6614378277661477,12
28,0.14750108708394902,0.07022728273442568,0.19768897969962623,0.02495683472561169,0.0007886126591684463,0.0006933115249925899,100.0,0.0,63.25,2.947456530637899,1.125,0.33071891388307384,4.125,0.5994789404140899,12
29,0.11525919130595463,0.04825189445986551,0.2082632204038225,0.02114377940854116,0.0008900610141386611,0.0009421826350307073,100.0,0.0,64.125,2.9764702249476644,1.0,0.0,4.5,0.7071067811865476,12
30,0.10676301538781588,0.043057846965113195,0.21204980368141832,0.016803703551956872,0.0011274194031096908,0.000914396564880859,100.0,0.0,63.75,3.2307119958300214,1.0,0.0,4.375,0.4841229182759271,12
31,0.10144972634226491,0.06069898680772701,0.2202023113834109,0.02164597947140755,0.000638822610237308,0.0005161845058283105,100.0,0.0,63.875,3.370367190678191,1.0625,0.16535945694153692,4.375,0.9921567416492215,12
32,0.12047116898493121,0.05228021582834551,0.2082136534453511,0.0197182519820909,0.0004972993249565364,0.0006700865790518366,100.0,0.0,62.5,3.4641016151377544,1.125,0.33071891388307384,4.125,0.7806247497997998,12
33,0.12455289003552618,0.037161494673735536,0.206120839966209,0.013656284380183856,0.000570396023239477,0.0005296080335723298,100.0,0.0,63.5,4.444097208657794,1.0,0.0,4.375,0.9921567416492215,12
34,0.14085631366637164,0.055856502613318836,0.20262498769360132,0.018251581058579307,0.0006662774984310975,0.0005663363764179032,100.0,0.0,63.25,3.929058411375428,1.0625,0.16535945694153692,4.25,0.6614378277661477,12
35,0.1545586804243691,0.07406627227180541,0.19820813209939456,0.02351202740993118,0.00044822696954661153,0.0002882466860968771,100.0,0.0,63.25,3.344772040064913,1.0,0.0,4.375,0.4841229182759271,12
36,0.13684871038372926,0.06371954782070702,0.20263963114264946,0.020113310549271426,0.0008700114939811461,0.0007012766924103565,100.0,0.0,63.625,3.5333235062756425,1.25,0.4330127018922193,4.5,0.8660254037844386,12
37,0.1426962310677587,0.057014051561535446,0.1997995079174374,0.021662829913439065,0.0009856062135991778,0.00080428873705295,100.0,0.0,64.0,2.9154759474226504,1.125,0.33071891388307384,4.375,0.4841229182759271,12
38,0.1432928899136719,0.044306650046849805,0.20015701937058253,0.015890510372754636,0.0009253448167391734,0.0004491441877498387,100.0,0.0,62.125,2.4206145913796355,1.0,0.0,4.375,0.8569568250501305,12
39,0.16802772465063695,0.05635161836874102,0.19107865483912695,0.013799903465484807,0.001125031745903184,0.00047924911851294924,100.0,0.0,64.0,2.0615528128088303,1.0,0.0,4.125,0.7806247497997998,12
40,0.1909637278099513,0.0870983456115286,0.18586803468457155,0.023049363739276758,0.0011627363959492293,0.0008465108000089449,100.0,0.0,64.875,3.822221212855164,1.0,0.0,3.5,0.5,12
41,0.21001289235399034,0.10299639510197262,0.1804988615465424,0.028524812741466576,0.0014507439218477563,0.0008931531011194075,100.0,0.0,63.125,2.0879116360612584,1.0,0.0,4.0,0.8660254037844386,12
42,0.24122600426308827,0.1370264893042459,0.1703223690738687,0.034527998016145464,0.0015829280929979448,0.0009295261548062012,100.0,0.0,64.0,2.9154759474226504,1.0,0.0,4.25,0.82915619758885,12
43,0.25389957935027085,0.14001844190443466,0.1669965241609117,0.033064591551403524,0.0014857369569584913,0.0009026024317616875,100.0,0.0,63.75,2.537222891273055,1.0,0.0,4.25,0.82915619758885,12
44,0.27243732701191703,0.1534265099815284,0.1627888780249969,0.034390984145281266,0.001429318695283474,0.0008323984588711129,100.0,0.0,63.25,3.526683994916471,1.125,0.33071891388307384,4.25,0.9682458365518543,12
45,0.2776962378172584,0.1629674895758272,0.1615173390239078,0.03586387823790911,0.0013623477786118316,0.001034078508296161,100.0,0.0,63.125,3.6206870894900596,1.125,0.33071891388307384,4.25,0.4330127018922193,12
46,0.2947906441438586,0.17289170266826637,0.157459650447869,0.03672920458397881,0.0012265970073707902,0.0009381941275401316,100.0,0.0,65.125,1.7633419974582356,1.0,0.0,4.0,0.5,12
47,0.3230075413368849,0.18691315837296726,0.1516503661843509,0.037624505265806456,0.0010590111048286647,0.0006498681130150293,100.0,0.0,62.0,2.7386127875258306,1.0,0.0,4.5,0.5,12
48,0.3555533293179704,0.18712484711248903,0.14501919310732597,0.03654625608446988,0.0010806117126306376,0.0006135437658299129,100.0,0.0,64.5,2.5,1.0,0.0,3.625,0.4841229182759271,12
49,0.40747466340370675,0.17382321925254637,0.13367873723338652,0.03340731828754082,0.0012133771236410179,0.0004735981099849526,100.0,0.0,62.125,1.7633419974582356,1.0,0.0,4.375,0.4841229182759271,12
50,0.46340128152906956,0.155853834560264,0.12266340973363253,0.029717106840840602,0.0011953692689577065,0.0003578329416797163,100.0,0.0,63.125,2.2043990110685496,1.0625,0.16535945694153692,4.5,0.7071067811865476,12
51,0.5420670399747738,0.13023593739566336,0.10623455753950532,0.023348469329349808,0.0010946239797057593,0.0005576979124651028,100.0,0.0,63.125,3.887077951366553,1.125,0.33071891388307384,4.75,0.4330127018922193,12
52,0.6012014509422173,0.13904551022040354,0.09469318768946218,0.024726826121191148,0.0010326818274561142,0.0005866238473081071,100.0,0.0,65.75,2.8613807855648994,1.0,0.0,4.125,0.5994789404140899,12
53,0.6600368073333989,0.11759704731755674,0.08335689363574093,0.021015493064998083,0.0009426300125201378,0.0005602694858122936,100.0,0.0,62.875,2.0879116360612584,1.0,0.0,4.375,0.4841229182759271,12
54,0.7096144766535847,0.10169618406741822,0.07394112343644299,0.018597422693712694,0.0008562722988348797,0.00044019259845240276,100.0,0.0,63.0,4.2130748865881795,1.0625,0.16535945694153692,4.5,0.7071067811865476,12
55,0.7555342373921577,0.09089529559911563,0.06298685285836927,0.0179976959425531,0.0008836526172404728,0.00034854291802752983,100.0,0.0,63.375,3.461845606031557,1.125,0.33071891388307384,3.875,0.33071891388307384,12
56,0.7915278065154058,0.0792210995466647,0.0546035598226319,0.01684078496742328,0.0008905718486649349,0.0003403523089530968,100.0,0.0,61.875,2.2043990110685496,1.0,0.0,3.875,0.33071891388307384,12
57,0.8212462559828944,0.06160070432256312,0.04561214234734862,0.013823102549568408,0.0009512657668688483,0.00025210361868269605,100.0,0.0,61.625,3.6033838263498934,1.1875,0.34798527267687634,4.0,0.5,12
58,0.8394608044991563,0.054035767048268686,0.04042193312179194,0.014140141901213595,0.0009365059376932548,0.0003229071248145107,100.0,0.0,63.625,3.6721077053920954,1.1875,0.34798527267687634,4.25,0.6614378277661477,12
59,0.8525002107488475,0.04836735590533071,0.035985350240765115,0.015324405964848598,0.0009285593753559597,0.000377773261839578,100.0,0.0,62.875,2.8034576865007255,1.125,0.33071891388307384,4.25,0.6614378277661477,12
60,0.8685822920356596,0.05916151364480445,0.035146319649399085,0.01782713001883639,0.0007121093935653764,0.00033245706776466923,100.0,0.0,65.75,2.7271780286589284,1.0,0.0,4.0,0.5,12
61,0.8591549679022279,0.07301432617100799,0.037612773126108126,0.022382462402996475,0.0006661013273403893,0.0003363702270125714,100.0,0.0,63.25,3.307189138830738,1.125,0.33071891388307384,4.0,0.0,12
62,0.834952629121599,0.08530007818766266,0.044910893372945876,0.022318303676430715,0.000674831866628692,0.0002023732486677602,100.0,0.0,64.25,2.331844763272204,1.0,0.0,4.25,0.6614378277661477,12
63,0.7987777095478389,0.1028409690809718,0.055184672438344816,0.022502322375658194,0.0006601048369284301,0.00020956926752117462,100.0,0.0,62.25,2.165063509461097,1.0,0.0,5.125,1.165922381636102,12
64,0.7612830093146081,0.1048271959861227,0.06490403838925488,0.019784776864909297,0.0006871823385788075,0.0003370913253961292,100.0,0.0,63.75,2.6339134382131846,1.0,0.0,4.125,0.5994789404140899,12
65,0.708612352212024,0.10621153434631696,0.07664529572689444,0.018512283224350064,0.0006733993410447325,0.00036126528519628113,100.0,0.0,64.125,3.2185982973959333,1.0,0.0,4.5,0.8660254037844386,12
66,0.6356844461159266,0.09285640659349662,0.09006414753553328,0.01582702080239494,0.0008064627171569186,0.0004241366101384244,100.0,0.0,62.25,2.384848003542364,1.125,0.33071891388307384,4.25,0.82915619758885,12
67,0.5777806558919499,0.06750049091671935,0.10080165920164794,0.011308138505416197,0.0009317823181928741,0.0004849889040066097,100.0,0.0,61.125,3.822221212855164,1.25,0.4330127018922193,4.25,0.4330127018922193,12
68,0.5288293998774733,0.04565854883071943,0.10898640089748668,0.0074146695445600165,0.0010988104767516646,0.0005739586696410391,100.0,0.0,63.375,2.2325713874364688,1.0,0.0,4.375,0.6959705453537527,12
69,0.46979416349295855,0.06709324388008792,0.1210573270626018,0.012038566198965248,0.0008644746765744576,0.0004230812160930592,100.0,0.0,63.5,2.23606797749979,1.0,0.0,4.125,0.7806247497997998,12
70,0.4050787275604012,0.08229522174939297,0.13423910066351588,0.016067880501735646,0.0007347734204917321,0.00030970838969102946,100.0,0.0,63.875,3.2185982973959333,1.0,0.0,4.25,0.82915619758885,12
71,0.3259385416957643,0.07760280043826559,0.1508122366478199,0.01795835900093115,0.0007378769035113742,0.0003874104364678729,100.0,0.0,63.375,2.7810744326608736,1.0,0.0,4.375,0.8569568250501305,12
72,0.2772304419237853,0.08979666579605144,0.16336959391653338,0.021624661860188236,0.0007986358046354217,0.0005228863528801212,100.0,0.0,63.5,2.6457513110645907,1.0,0.0,4.125,0.7806247497997998,12
73,0.23921791782112928,0.10485568042314233,0.17332247263567246,0.022753627650594195,0.0008456492116395775,0.0005431038624285394,100.0,0.0,63.625,3.0388114452858046,1.0,0.0,4.25,0.4330127018922193,12
74,0.20335791382152354,0.10146687745413692,0.184059067877455,0.026021289584455914,0.000873490882529781,0.0004655110114364308,100.0,0.0,63.75,2.0463381929681126,1.1875,0.34798527267687634,3.875,0.5994789404140899,12
75,0.19668206268305627,0.064623068924499,0.18439892190393814,0.018659704472701644,0.0008078907103439751,0.0004394370529378455,100.0,0.0,62.875,2.315032397181517,1.125,0.33071891388307384,4.5,1.0,12
76,0.19315591536869836,0.0609191013369829,0.18709654979230855,0.021435287254921484,0.0010726191283821807,0.0008420557380569212,100.0,0.0,63.5,3.640054944640259,1.0,0.0,4.125,0.5994789404140899,12
77,0.1929844684580044,0.07034991187273396,0.1843442093673888,0.019962481298941202,0.0006439269042180101,0.0004904702103271557,100.0,0.0,62.25,2.165063509461097,1.0625,0.16535945694153692,4.375,0.8569568250501305,12
78,0.14873851208558786,0.06444305333819605,0.1987670256847398,0.020366235837314797,0.0006803499035394938,0.0006752064539987831,100.0,0.0,63.25,3.3819373146171707,1.0,0.0,4.125,0.7806247497997998,12
79,0.1722777014662082,0.10309873935967756,0.19654930962499453,0.02910869568564836,0.000830880322271334,0.0006180504898922486,100.0,0.0,63.5,3.391164991562634,1.0,0.0,4.0,0.7071067811865476,12
80,0.1708930771185871,0.10216248973632003,0.19430081478423933,0.029090118915791847,0.00046747818755875435,0.0004554484109257714,100.0,0.0,60.875,3.295356581616017,1.125,0.33071891388307384,4.0,0.5,12
81,0.14418059616865136,0.0525258910431092,0.19920550489563565,0.018938282078906556,0.00029990679349840865,0.0004880719538179254,100.0,0.0,62.625,2.496873044429772,1.0,0.0,4.75,0.4330127018922193,12
82,0.08580217923610234,0.026601375266487298,0.2235285396178091,0.01369754087577893,0.00017396975029134693,0.00018692174206579317,100.0,0.0,63.375,1.79843682124227,1.0,0.0,4.125,0.9270248108869579,12
83,0.10958687564396181,0.04961008705208772,0.21454937516763195,0.020782151135468756,0.00030336200889766434,0.0002977696063299254,100.0,0.0,64.875,2.8912583765550943,1.0,0.0,4.375,0.8569568250501305,12
84,0.0754795397243031,0.016505601729732842,0.22910660373879704,0.00926335109653316,0.0002166829616320259,0.0002432313717700696,100.0,0.0,63.0,2.5071326821120348,1.0714285714285714,0.1749635530559413,4.0,0.5345224838248488,13
85,0.11904591191232367,0.03603187000665291,0.20913401921708338,0.011832627570569245,0.0007398951923464719,0.00036555306338264913,100.0,0.0,62.0,2.7688746209726918,1.1666666666666667,0.3726779962499649,4.5,0.5,14
86,0.13348780824710565,0.04362385497397042,0.20440530417585467,0.017522914125700704,0.000605659455486494,0.00057059397736799,100.0,0.0,66.2,0.9797958971132712,1.0,0.0,4.0,0.6324555320336759,15
87,0.11120166072118876,0.05525136953194504,0.21453314627302555,0.02232284555207361,0.0002944220601544267,0.0002489986294361268,100.0,0.0,62.6,2.244994432064365,1.0,0.0,4.2,0.39999999999999997,15
88,0.12798196472361031,0.0875987143470375,0.20794049830859146,0.027067385866597293,0.00039346113847723365,0.00044126495553548816,100.0,0.0,62.8,2.481934729198171,1.0,0.0,4.2,0.39999999999999997,15
89,0.11728340862525363,0.02973187343255599,0.206639721021816,0.01118531955583803,0.0008102867400166968,0.0005324046941559009,100.0,0.0,62.75,3.6996621467371855,1.25,0.4330127018922193,4.25,0.4330127018922193,16
90,0.08585269018636031,0.009978158547175665,0.2227810993834376,0.006657294567892112,0.0006969322291550901,0.0006338635824900701,100.0,0.0,62.666666666666664,1.247219128924647,1.0,0.0,4.333333333333333,0.9428090415820634,17
91,0.1450388612021684,0.010960529050821038,0.19689884229030485,0.0035474468005592674,0.0007876720162636848,0.0006600706360299069,100.0,0.0,61.5,1.5,1.5,0.5,4.0,0.0,18
92,0.08144981587543637,0.01853314577228743,0.22398800226115495,0.012230361817572949,0.0004837774162685951,0.0004123222751125335,100.0,0.0,64.5,2.5,1.0,0.0,4.5,0.5,18
93,0.06713546699594071,0.0036681124309391328,0.23112048198394144,0.003644780654635471,0.00043190486533655273,0.00038697540149973386,100.0,0.0,67.5,1.5,1.0,0.0,4.5,0.5,18
94,0.0660080438565471,0.0049973417074662164,0.2332848518489477,0.003264233123759411,2.395343200678638e-05,2.2364521651636443e-05,100.0,0.0,61.0,4.0,1.0,0.0,4.5,0.5,18
95,0.057142795448609014,0.0,0.2320980031342158,0.0,0.0016937745770916003,0.0,100.0,0.0,59.0,0.0,1.0,0.0,4.0,0.0,19
96,0.07884238628297158,0.0,0.2254020643091364,0.0,5.700752635386218e-32,0.0,100.0,0.0,61.0,0.0,1.0,0.0,5.0,0.0,19
