generation,mean_fitness,distance_from_optimum,phenotype_variance,population_size,n_parents,median_offspring,max_offspring,extinct
0,0.713486862158028,0.01266429771013974,0.0038012185068697565,100,68,1.0,4,0
1,0.7625278635882259,0.005266528181266746,0.0029872860002683214,100,65,1.0,5,0
2,0.7740848389485119,0.01993524250855365,0.0027356026794414737,100,67,1.0,4,0
3,0.7440099846755999,0.03960090351917362,0.0026720232343406414,100,61,1.0,4,0
4,0.7008283630185405,0.062001529038723566,0.0021553148163896,100,62,1.0,5,0
5,0.5326075583227149,0.10546313643132883,0.002072060244459149,100,57,2.0,6,0
6,0.4175361151110355,0.12998090175452282,0.0013943055760555288,100,61,1.0,4,0
7,0.20552212303223005,0.18226488490437828,0.0013485913562141056,100,62,1.0,4,0
8,0.07981777484787911,0.22565834638823976,4.874997122292435e-05,100,64,1.0,3,0
9,,,,,,,,1
