generation,mean_fitness,distance_from_optimum,phenotype_variance,population_size,n_parents,median_offspring,max_offspring,extinct
0,0.6342581665721102,0.011782545610508031,0.005318607579030717,100,65,1.0,5,0
1,0.7024649466196523,0.010633308363789406,0.003933279449856358,100,62,1.0,5,0
2,0.7714127218799708,0.008184407031653993,0.002744926694047627,100,60,1.0,4,0
3,0.7768993866728457,0.01909696241368792,0.002506996429475086,100,72,1.0,4,0
4,0.7613792506954717,0.023879556828917906,0.0026303161137442763,100,66,1.0,4,0
5,0.8120210866067339,0.012304468601078441,0.002157743391618613,100,66,1.0,4,0
6,0.8559528165136453,0.01037361157238022,0.0015528120486510903,100,65,1.0,4,0
7,0.8553478496912507,0.0034722691045210854,0.001635820200602834,100,62,1.0,5,0
8,0.8701440850653284,0.010823910294961082,0.0014061052522074706,100,65,1.0,5,0
9,0.8891552792117154,0.012574325479981514,0.0011638518298507112,100,65,1.0,4,0
10,0.9089025820184223,0.01595173663722695,0.0008542057108028266,100,63,1.0,4,0
11,0.889749123784064,0.019070327936622646,0.0010284947045915613,100,61,1.0,3,0
12,0.8857120371724606,0.02004527907625529,0.0010557046196703569,100,60,1.0,4,0
13,0.8761542265871575,0.02418208030641127,0.001112392565725363,100,67,1.0,4,0
14,0.8825920128596336,0.024222449824156375,0.0010579493680679785,100,56,2.0,4,0
15,0.9056436043670698,0.021329508342328354,0.0008340691193831791,100,67,1.0,4,0
16,0.890233786678031,0.022659275548341695,0.0009780966860930967,100,69,1.0,4,0
17,0.9139586798357442,0.02237292367739965,0.0006894571451998575,100,62,1.0,4,0
18,0.8983927369710893,0.02633905554873958,0.0007637978476716757,100,65,1.0,5,0
19,0.8811405431635765,0.03161656242057507,0.0008215107899507174,100,56,2.0,5,0
20,0.8789722405239249,0.03499700543360283,0.0007295488813538998,100,66,1.0,4,0
21,0.8571247932898328,0.03992144543795663,0.0009048324384459438,100,65,1.0,5,0
22,0.8449980229704934,0.03876558847032199,0.00106264390522718,100,65,1.0,5,0
23,0.8408238000422837,0.03500541557943253,0.001333935025997177,100,63,1.0,5,0
24,0.8665730855424735,0.034490347677836285,0.0010474275795481149,100,60,2.0,5,0
25,0.8163267815197587,0.04802035036300495,0.0011571814717762333,100,62,1.0,5,0
26,0.8429722605528656,0.04605993081823911,0.0007655971687213801,100,63,1.0,5,0
27,0.8404329408416862,0.04793424583152019,0.0007324758367784729,100,65,1.0,5,0
28,0.8415442668624797,0.04564624476722276,0.0007687438452311823,100,64,1.0,3,0
29,0.7970601035646331,0.05800514475929928,0.000719688636903461,100,61,1.0,4,0
30,0.7727216808602125,0.06503077101747629,0.0005897080415425801,100,62,1.0,5,0
31,0.7279602954011049,0.07499798887846332,0.0005154008309110355,100,58,1.5,4,0
32,0.7178315504888334,0.07625345470281246,0.0005876019816132005,100,65,1.0,5,0
33,0.6608043827747305,0.08650651549341196,0.0006576849887088278,100,68,1.0,4,0
34,0.6308088377478657,0.09322745647821869,0.0005383345476027054,100,63,1.0,4,0
