generation,mean_fitness,distance_from_optimum,phenotype_variance,population_size,n_parents,median_offspring,max_offspring,extinct
0,0.6255476068215845,0.021873118627842667,0.0054317191150751835,100,61,1.0,4,0
1,0.6548978342012457,0.056849656905382275,0.003559208973367027,100,64,1.0,5,0
2,0.6778826327571953,0.07092848602334194,0.0024715217618597202,100,62,1.0,5,0
3,0.6044581558607992,0.09410188138637739,0.0012398682058201269,100,59,2.0,4,0
4,0.3990827904554608,0.13480421761876532,0.0007841038947653169,100,64,1.0,4,0
5,0.2593992624461816,0.16800223605452425,0.0008016323191820003,100,67,1.0,3,0
6,0.1965546776949912,0.18302912690941298,0.000318837616027092,100,68,1.0,4,0
7,0.10595215954711593,0.21231929190207408,0.0008319623377488978,100,66,1.0,4,0
8,0.0838392799076459,0.2106308693706063,0.0027593387045372593,100,68,1.0,3,0
9,0.22940403162787668,0.16909124711193402,0.002685697483864053,100,66,1.0,4,0
10,0.1154656221200059,0.20783556044592041,1.0530981509792423e-05,100,63,1.0,6,0
11,0.17160373622576497,0.1877534191053725,1.509929076399593e-31,100,65,1.0,4,0
12,0.05557142978012422,0.2404198853118725,1.509929076399593e-31,100,66,1.0,4,0
13,0.0792119188065037,0.22519451598576487,2.6192647243666408e-31,100,62,1.0,4,0
14,,,,,,,,1
