generation,mean_fitness,distance_from_optimum,phenotype_variance,population_size,n_parents,median_offspring,max_offspring,extinct
0,0.6659909954366234,0.01819129856334006,0.004734568365127024,100,65,1.0,4,0
1,0.7427659526060535,0.019344037960057247,0.00354463796555411,100,64,1.0,5,0
2,0.819223301338204,0.024902915476786865,0.002043179390802039,100,66,1.0,4,0
3,0.8425606751811843,0.01703933416380581,0.0019108549343973508,100,63,1.0,4,0
4,0.8629591325800077,0.009946268006267257,0.0015861596058693416,100,60,1.0,5,0
5,0.8809266283541626,0.008797756844075513,0.0013190656536767654,100,63,1.0,5,0
6,0.8752797530759209,0.009464655534342881,0.00140605065083253,100,66,1.0,4,0
7,0.8732705425100689,0.010836177202822877,0.0014270882275432654,100,70,1.0,3,0
8,0.8846831710872688,0.0031194477576430703,0.0013568747761050722,100,66,1.0,4,0
9,0.9035981718028583,0.012637879941722625,0.0010092223892592715,100,65,1.0,4,0
10,0.8699401548077752,0.017388032811622156,0.001586420002099871,100,60,1.0,4,0
11,0.8630136630086951,0.023165488308732628,0.0014547773399585775,100,66,1.0,3,0
12,0.8807588676797006,0.019383705692764208,0.00118619212602442,100,64,1.0,3,0
13,0.8933757419481286,0.01862223944319461,0.0009950901803132668,100,59,1.0,4,0
14,0.9172900073536923,0.02452090141001603,0.0005907307579763906,100,62,1.0,4,0
15,0.9272370011854892,0.02602206092932117,0.0004378689443165361,100,62,1.5,4,0
16,0.9121254667397187,0.028821272821758656,0.0005574877363974321,100,68,1.0,3,0
17,0.9207257101666009,0.027019986720825423,0.0004972662282641226,100,61,1.0,4,0
18,0.917258084965769,0.026214853758485583,0.0005778654597525697,100,65,1.0,4,0
19,0.9492233986274303,0.027559803070100326,0.00014885555248322224,100,60,1.0,5,0
20,0.9467419306032192,0.026979775655036627,0.00022357915422556267,100,63,1.0,3,0
21,0.9424986186084794,0.029309360822174977,0.000188373280611894,100,68,1.0,4,0
22,0.9366952186995947,0.030537981153185935,0.00021638628072047621,100,67,1.0,5,0
23,0.9423431348546056,0.027945181302881344,0.00022871944769521643,100,59,2.0,4,0
24,0.9507702670979206,0.020292880350110603,0.00031446918496356915,100,63,1.0,4,0
25,0.950967689986825,0.021488025431838507,0.0002866147584445067,100,70,1.0,3,0
26,0.9538104099943232,0.022581697812497848,0.0002232231133427298,100,66,1.0,4,0
27,0.957071361963872,0.019967201566204035,0.00024399431578971226,100,62,1.0,4,0
28,0.9375394182438506,0.02354997765859022,0.0004387236531139874,100,61,1.0,4,0
29,0.9490096520333198,0.01740175396355217,0.00041491588063115965,100,65,1.0,4,0
30,0.9525959388416674,0.019082174440762503,0.00033750314667857305,100,67,1.0,4,0
31,0.9516140524313221,0.016414142870314837,0.0003840996576749488,100,67,1.0,3,0
32,0.9600159926591284,0.017316904352096076,0.0002747123590245863,100,66,1.0,3,0
33,0.9684355044401357,0.014102505272880868,0.00022599478026633028,100,69,1.0,4,0
34,0.9680271178891445,0.010960034309230263,0.0002870468860564832,100,58,1.0,5,0
35,0.9699654556123872,0.014334505441270008,0.00020524805007003113,100,60,1.0,4,0
36,0.9735320933886872,0.013054350297091934,0.00018473883214753194,100,59,2.0,5,0
37,0.9682636939184636,0.013448484916691886,0.00023700313947179594,100,59,2.0,5,0
38,0.964073389142986,0.01575827334477435,0.0002480500275333941,100,59,1.0,4,0
39,0.9592571370241145,0.010725798563137946,0.0003788272720456806,100,66,1.0,4,0
40,0.9384763203786332,0.01088968474756124,0.0006214690717705714,100,65,1.0,4,0
41,0.9417775811351318,0.009490806880099102,0.0005959104870745951,100,60,1.0,5,0
42,0.9414269727783404,0.002740435756730999,0.0006261329653180546,100,70,1.0,3,0
