generation,mean_fitness,distance_from_optimum,phenotype_variance,population_size,n_parents,median_offspring,max_offspring,extinct
0,0.6553184025656549,0.018371603498254185,0.004591339367159056,100,63,1.0,5,0
1,0.6801391449510473,0.021851873768736582,0.004119086647557129,100,63,1.0,4,0
2,0.7072459400077006,0.021385010884350547,0.003464181904590505,100,62,1.0,4,0
3,0.7043046215741363,0.035184009571303555,0.0030684857551450035,100,64,1.0,4,0
4,0.7397176151504339,0.028350345353331374,0.0027555989611836615,100,62,1.0,8,0
5,0.7459424862420977,0.03382037733076702,0.0025731779880725355,100,67,1.0,5,0
6,0.7721996261829269,0.029182594769300185,0.002437648663191189,100,63,1.0,6,0
7,0.7990814618395234,0.02244740714323549,0.0023359373644953225,100,65,1.0,3,0
8,0.8332947068418336,0.02461630155142907,0.0017470864809986638,100,61,1.0,6,0
9,0.8478113833856886,0.02719845450658218,0.0015076228928906895,100,61,1.0,6,0
10,0.8548697706293116,0.03164279324223805,0.001269270077898436,100,67,1.0,4,0
11,0.8639453617187557,0.03207718981694694,0.0010791660822908672,100,66,1.0,3,0
12,0.8147409632428824,0.047913089438028585,0.001050414558476679,100,60,1.0,4,0
13,0.7950539711156975,0.05690661454085339,0.000801442335843005,100,62,1.0,4,0
14,0.7439845619152983,0.06499971481939239,0.0009560772064668007,100,59,1.0,5,0
15,0.7010886310330676,0.0722135748614439,0.001121495968478938,100,63,1.0,4,0
16,0.6862095771500563,0.07239695267401447,0.001568003742095243,100,66,1.0,4,0
17,0.6928947000794422,0.07042592682928903,0.0018697000235659805,100,59,2.0,4,0
18,0.7357119149312962,0.06849796246782923,0.001538611555449786,100,69,1.0,4,0
19,0.6712188672210248,0.08439122910869185,0.0013997983168948765,100,64,1.0,5,0
20,0.6065246735341085,0.0994674340952683,0.0008337647517768384,100,62,1.0,3,0
21,0.4998136001923686,0.11742486669874574,0.0004188809489290941,100,69,1.0,5,0
22,0.36724616956141476,0.1408247371376336,0.00035343761795054003,100,64,1.0,3,0
23,0.25029229022922667,0.16623867686093904,0.00039732748222716456,100,69,1.0,4,0
24,0.1920151664811275,0.17957411256426412,0.0013676093733214752,100,62,1.0,4,0
25,0.17124331731959738,0.1866774189153211,0.001433610738229257,100,62,1.0,4,0
26,0.13490927984384218,0.20285942381040847,0.0010438009859144403,100,66,1.0,5,0
27,0.12305207710611749,0.2018755948394919,0.0013458723397542444,100,65,1.0,5,0
28,0.08035782158104095,0.22455791248387535,3.2230268619719e-07,100,62,1.0,4,0
29,0.16668211617419906,0.19173150829056718,0.0007590507475091952,100,64,1.0,4,0
30,0.10914547033665216,0.21042160834065246,5.86741470951064e-05,100,63,1.0,3,0
31,0.0772122551224119,0.22349741093829345,0.0008522867983242761,100,68,1.0,4,0
32,0.09030342601786424,0.20535555095911223,0.0035001990045893687,100,66,1.0,3,0
33,,,,,,,,1
