generation,mean_fitness,distance_from_optimum,phenotype_variance,population_size,n_parents,median_offspring,max_offspring,extinct
0,0.7411237313889285,0.008877054701398823,0.0035934980908494552,100,64,1.0,5,0
1,0.7500649149589402,0.01989479001576146,0.0031969043808460435,100,64,1.0,4,0
2,0.7955650641116766,0.01021140543575445,0.0024068253841309888,100,63,1.0,4,0
3,0.8212185409968051,0.02016659092127657,0.0018807591176684569,100,62,1.0,4,0
4,0.8382300734685769,0.01871409172173009,0.0016841948812970058,100,62,1.0,4,0
5,0.8409867189134309,0.016475406073841257,0.0017172781370691254,100,66,1.0,3,0
6,0.846638404930513,0.023464093103998405,0.0015334174411719447,100,60,1.0,5,0
7,0.847602942463071,0.025763950369110344,0.0014680895118039986,100,64,1.0,4,0
8,0.8361043759978024,0.024938853797562402,0.001614585500181572,100,62,1.0,4,0
9,0.8538379274857849,0.02760798128679356,0.0013006632461904,100,63,1.0,6,0
10,0.8483921195261285,0.02706727704878907,0.0014943242609022072,100,61,1.0,5,0
11,0.8682661926122641,0.02578123001735871,0.0012207620734618427,100,68,1.0,4,0
12,0.8721912575877557,0.02784185355103267,0.0010973553746833984,100,62,1.5,3,0
13,0.8902244342090961,0.02733125406676945,0.000871863960421948,100,57,2.0,5,0
14,0.8723464404170131,0.03611245679461039,0.0008039752613571393,100,65,1.0,5,0
15,0.8798205683288306,0.034076505000283315,0.0007784983713695884,100,60,1.0,4,0
16,0.8652870855613454,0.0285141883885696,0.0011264387583902683,100,61,1.0,5,0
17,0.8682155732410832,0.029558276290748597,0.001096551855330839,100,68,1.0,4,0
18,0.872998918931698,0.02464977258417451,0.001109749461225589,100,66,1.0,4,0
19,0.8611665484301615,0.024148020226549997,0.0012553041737648587,100,63,1.0,4,0
20,0.8621401423776983,0.03217919098420108,0.0010435982092278104,100,64,1.0,4,0
21,0.851235266550978,0.029331842329489287,0.001256617621794695,100,68,1.0,4,0
22,0.8249894841060162,0.03869131833789579,0.0013003905379414078,100,66,1.0,4,0
23,0.8271447195369604,0.035098288466994164,0.0014344864148256743,100,62,1.0,4,0
24,0.8494100337709688,0.038654134543701923,0.0009647598686887131,100,61,2.0,3,0
25,0.8793897532737951,0.02810827717047631,0.000957103731248371,100,67,1.0,5,0
26,0.8858536762261422,0.027252322294298706,0.0008954666448564308,100,65,1.0,5,0
27,0.8973336358479601,0.02240559898626183,0.0008836380367071164,100,63,1.0,4,0
28,0.8953289741429288,0.01954452908160344,0.0009822539277874404,100,62,1.0,4,0
29,0.8952510412469462,0.02249986179951756,0.0009640026329873662,100,64,1.0,4,0
30,0.8859682101473468,0.02071495452884596,0.0011221161109793165,100,67,1.0,4,0
31,0.9015695941836347,0.011656329263244298,0.0010173769091403777,100,59,1.0,5,0
32,0.9117141391573764,0.019071882967705366,0.0008169197907577654,100,67,1.0,4,0
