generation,mean_fitness,distance_from_optimum,phenotype_variance,population_size,n_parents,median_offspring,max_offspring,extinct
0,0.6659909954366237,0.01819129856333998,0.004734568365127023,100,65,1.0,4,0
1,0.7413926636124231,0.01837363206561569,0.0035868453984016875,100,64,1.0,5,0
2,0.8329003363575547,0.019019686864514978,0.0018994705787731961,100,66,1.0,4,0
3,0.823130091612441,0.020089440290728688,0.0021376675282505047,100,63,1.0,4,0
4,0.8676446137720225,0.006383367421551434,0.0016249328525397475,100,60,1.0,5,0
5,0.8865691233028501,0.010705554215149628,0.0012471616358856697,100,63,1.0,5,0
6,0.9145707709836627,0.007104775426788452,0.0009070080366815156,100,66,1.0,4,0
7,0.9061831790575328,0.01350232324987737,0.0009571148311964302,100,70,1.0,3,0
8,0.910654474308298,0.022332092346544513,0.0007604318531103216,100,66,1.0,4,0
9,0.9272525431183284,0.025111040085145066,0.0004780025365796113,100,65,1.0,4,0
10,0.8781440262780442,0.03695122239174023,0.0006983399050870594,100,60,1.0,4,0
11,0.8444783951021401,0.04686954047615186,0.0006880668998278884,100,66,1.0,3,0
12,0.7630557140495676,0.06728707488558865,0.000562634602104509,100,64,1.0,3,0
13,0.6827501171246816,0.08268915564077908,0.0006030401499546438,100,59,1.0,4,0
14,0.6087873511213071,0.09584776092444246,0.0006727115376670343,100,62,1.0,4,0
15,0.5419611883906438,0.10737061776549575,0.0006382846119936132,100,62,1.5,4,0
16,0.4754998127412021,0.11905762033040569,0.0007848035464922413,100,68,1.0,3,0
17,0.4180451926070557,0.1274445753403201,0.0013374513186544923,100,61,1.0,4,0
18,0.3914926119458177,0.13192541995626553,0.0014093068426259138,100,65,1.0,4,0
19,0.3316570779449237,0.14501715081667413,0.0010463209203545106,100,60,1.0,5,0
20,0.2500570087669584,0.16252849723342927,0.0009667467844275204,100,63,1.0,3,0
21,0.2031718223952872,0.17532430908052846,0.0016397676198701234,100,68,1.0,4,0
22,0.20386064758897618,0.17923240468347837,0.0025967669558186815,100,67,1.0,5,0
23,0.31601618662100267,0.1525988640805604,0.0021554017371954518,100,59,2.0,4,0
24,0.3430002472600032,0.1466745245683257,0.000950663302005327,100,63,1.0,4,0
25,0.3209334342602177,0.15406300975997117,0.0014166534876555621,100,70,1.0,3,0
26,0.4170378212737045,0.13193559233603283,0.0012619769528778046,100,66,1.0,4,0
27,0.36613289479107225,0.13965049838754942,0.0008439374070494332,100,62,1.0,4,0
28,0.28672596660424765,0.1546584151427904,0.001121149302243022,100,61,1.0,4,0
29,0.20946491315377236,0.17490731175679555,0.0011750513883028951,100,65,1.0,4,0
30,0.17373406138328512,0.19001930920170104,0.0012484170488348825,100,67,1.0,4,0
31,0.18321640632329703,0.1878718701116661,0.001002562261723272,100,67,1.0,3,0
32,0.15559130757421757,0.19541445182469028,0.0008342157820718978,100,66,1.0,3,0
33,0.15189245287003347,0.1950920264884441,0.00012791940350213193,100,69,1.0,4,0
34,0.07331305885074618,0.23012231798369023,0.00010108487309076232,100,58,1.0,5,0
35,0.16822569175939603,0.1968398018598888,0.0012635912105053773,100,60,1.0,4,0
36,0.14474971474100115,0.19781624908331807,0.0002538857170974833,100,59,2.0,5,0
37,0.06911341477643922,0.23171676282309966,9.518554353186915e-05,100,59,2.0,5,0
38,0.05497006281764614,0.23902762604401998,0.000445094998120588,100,59,1.0,4,0
39,0.3051093118886767,0.15586185622089,0.0008404790027979739,100,66,1.0,4,0
40,0.1824797230965004,0.18499455006400384,0.0003795338816668083,100,65,1.0,4,0
41,0.13347068648187188,0.2083929978243442,0.0006159452497239187,100,60,1.0,5,0
42,0.23077016084751353,0.17485438101373937,0.0005591683568218359,100,70,1.0,3,0
43,0.12964542693737327,0.20217680980296707,8.08953493805894e-06,100,62,1.0,4,0
44,0.08696007712432874,0.21774613467446924,0.0010638678354972467,100,62,1.0,4,0
45,0.07421208580338697,0.22807140375879048,5.546678239835239e-31,100,58,1.0,4,0
46,0.0947500328589029,0.2170950523721738,2.0954117794933126e-31,100,64,1.0,4,0
47,0.10319576818032111,0.21312566400037722,8.011868568650901e-32,100,63,1.0,5,0
48,0.10025794757546114,0.20793627947259305,0.0016911588191685163,100,67,1.0,4,0
49,0.12349160256034944,0.20333607038577473,0.0013360469032666373,100,60,1.0,4,0
50,0.07524164336823337,0.2279234566395596,0.00010410177607536303,100,60,1.5,4,0
51,0.07106846569553649,0.22948036023107343,0.0001918880775320727,100,64,1.0,4,0
52,0.12509565061657535,0.20487335369155177,0.00017780448695690285,100,70,1.0,5,0
53,0.0633413248650733,0.23611451025386876,8.357878137673594e-05,100,59,1.0,5,0
54,0.05544268531319882,0.24051633993923283,1.2253729271163788e-32,100,59,1.0,5,0
55,,,,,,,,1
