generation,mean_fitness,distance_from_optimum,phenotype_variance,population_size,n_parents,median_offspring,max_offspring,extinct
0,0.6334342883241975,0.021269643168821618,0.005485374122374622,100,60,1.0,4,0
1,0.7165869288966574,0.02581702493817921,0.0036318854396783203,100,62,1.0,5,0
2,0.7499261637576141,0.026593048089026527,0.002706549301281814,100,67,1.0,4,0
3,0.7566085248507324,0.02746192372696614,0.002543931198584523,100,57,1.0,5,0
4,0.7820758452639673,0.024836904649488015,0.002254283923001911,100,63,1.0,4,0
5,0.7309299572846467,0.043746305966617195,0.002478929967099747,100,65,1.0,4,0
6,0.7338251216194586,0.0480915164788705,0.0025663399266503857,100,60,1.5,4,0
7,0.7245946990792251,0.05830196786474054,0.001981359762515617,100,68,1.0,4,0
8,0.751832604627662,0.05830172050285855,0.0015147997304342585,100,63,1.0,4,0
9,0.7144729350315262,0.06642500312439342,0.0016018667520463293,100,66,1.0,4,0
10,0.7142978383242604,0.06989901558324467,0.0012271277321424625,100,69,1.0,5,0
11,0.6943557993578752,0.07581493604191164,0.0010820306230030622,100,65,1.0,6,0
12,0.6713255146945908,0.08500150248923723,0.0007165971830995273,100,67,1.0,4,0
13,0.6437460048718724,0.09021789939534484,0.0007381497233295204,100,65,1.0,5,0
14,0.5951076374539999,0.0985666506269568,0.0007540217429890787,100,67,1.0,4,0
15,0.5890429648496365,0.09704925133620534,0.0008518220108970464,100,62,1.0,4,0
16,0.5500200232116932,0.10549308983350314,0.0005643374747636878,100,63,1.0,4,0
17,0.5072256588122216,0.11204610515252902,0.0006988744334953148,100,65,1.0,3,0
18,0.47066466250770334,0.11921880449694267,0.0007149722572672337,100,58,1.0,4,0
19,0.43732187806192563,0.1253477600551657,0.0008628538655044587,100,67,1.0,4,0
20,0.4199338240632853,0.1287360829683343,0.0009310843858269496,100,63,1.0,4,0
21,0.39300329628063657,0.13397721598011098,0.0008250905559620131,100,63,1.0,5,0
22,0.37671599978190295,0.13669434838533503,0.0010046354756036372,100,62,1.0,4,0
23,0.3480167530253364,0.14254857626975997,0.0008920164083052491,100,59,1.0,4,0
24,0.32230404071563157,0.14646215566253182,0.0009317665717821818,100,64,1.0,4,0
25,0.28777666220035103,0.154801098029423,0.0006992500949144786,100,67,1.0,5,0
26,0.2520463416556178,0.16400526537658353,0.0007062476117129421,100,61,1.0,3,0
27,0.23751664325397917,0.1694683969699397,0.0006799256718642223,100,66,1.0,3,0
28,0.22424025306559184,0.17332705041753,0.0011217419170851538,100,62,1.0,4,0
29,0.24695409698654522,0.16913840600709942,0.0016819736774624308,100,64,1.0,4,0
30,0.3044068097862236,0.15592382672646274,0.002232113547470229,100,63,1.0,3,0
31,0.41724927688635177,0.12931244333521738,0.0021013933320137754,100,62,1.0,4,0
32,0.542600055708231,0.09930126697408904,0.0025191638779384433,100,61,1.0,4,0
33,0.6129146102551837,0.08379446307816853,0.0020549992537519306,100,62,1.0,4,0
34,0.6170110759133448,0.08352829475156333,0.0017324983615729839,100,65,1.0,4,0
35,0.594278718507168,0.0909905488589129,0.0017563381570536878,100,63,1.0,4,0
36,0.5853520071587036,0.09370892331157343,0.001685508493953168,100,60,1.0,4,0
37,0.6223744237024605,0.09367306844235959,0.0010609775618407352,100,62,1.0,4,0
38,0.6298229863301958,0.09464988383890503,0.0005717655087162533,100,66,1.0,4,0
39,0.6003524997990706,0.10038297946731087,0.00038566821187384977,100,64,1.0,4,0
40,0.5279294417210498,0.11329111000096363,0.00041305041484292904,100,64,1.0,4,0
41,0.5002928814797155,0.1179422861182706,0.00035923222969007113,100,62,1.0,4,0
42,0.4563899765733294,0.12360089115160425,0.00046318203624579887,100,68,1.0,5,0
43,0.431442049605937,0.12800806397194298,0.0006242944384862215,100,61,1.0,5,0
44,0.3915799441560149,0.1365685043599975,0.0005645134840109043,100,64,1.0,3,0
45,0.3834287616862612,0.1388324792701828,0.0009013163294511479,100,62,1.0,5,0
46,0.489495138751447,0.11817706718412742,0.0012203080178296555,100,62,1.0,5,0
47,0.5040279367515842,0.11493495231120283,0.0008307389976187172,100,62,1.0,5,0
48,0.487528248017696,0.11818967725029263,0.00046546713031727846,100,66,1.0,4,0
49,0.4368674275636601,0.12637102637000108,0.0005094096075014127,100,61,1.0,4,0
50,0.40699378407673975,0.13125545810097516,0.0007091511394807656,100,60,1.5,3,0
51,0.37091801623534854,0.1372246945697076,0.0008212098180179203,100,67,1.0,4,0
52,0.34485294926013454,0.14231848286791007,0.0008571796786455141,100,64,1.0,6,0
53,0.29712126285631035,0.15168558226855647,0.0010512936026923637,100,62,1.0,5,0
54,0.2818499088230797,0.15634363039452326,0.0010162687038362639,100,61,1.0,5,0
55,0.26667525218470856,0.1595305808793688,0.0010637802517013332,100,69,1.0,4,0
56,0.24970316333744388,0.16316780903778752,0.0012267574271219621,100,68,1.0,4,0
57,0.2355870324133586,0.1663515340686135,0.0012625273317428643,100,65,1.0,4,0
58,0.21093926604729046,0.17553229073224128,0.0007674219024498543,100,63,1.0,5,0
59,0.22325490305320542,0.17420852122585903,0.0007541367743347492,100,66,1.0,4,0
60,0.30692597841278957,0.157667623004669,0.0013051497681752379,100,67,1.0,4,0
61,0.4424180931467273,0.13131519395109523,0.001528974094674021,100,61,1.0,4,0
62,0.5388985216274556,0.11247661242830784,0.0010844212936580364,100,64,1.0,3,0
63,0.6048180070503898,0.09826903157650564,0.0009276507894559787,100,59,2.0,4,0
64,0.562468890973399,0.10531223114557123,0.001100567879828047,100,67,1.0,6,0
65,0.602077103087324,0.09818797272071669,0.0005600114815659518,100,64,1.0,5,0
66,0.5558527767056064,0.10639288956813939,0.000457581073462905,100,59,2.0,4,0
67,0.5061559724720626,0.11397507347165822,0.0007259556776239647,100,62,1.0,4,0
68,0.4713285708500878,0.12018276287161381,0.0006462895190639279,100,64,1.0,5,0
69,0.46943114400592917,0.1196822016664163,0.0008612158664004321,100,63,1.0,4,0
70,0.45443105066294626,0.11841004632945784,0.0012724606211839773,100,65,1.0,3,0
71,0.4358929374625927,0.12196297270000349,0.0013332846188720518,100,64,1.0,5,0
72,0.4449726019838103,0.11935077202391461,0.0019045588809786464,100,68,1.0,5,0
73,0.4329913938674979,0.12367083681492758,0.0018822857244046448,100,63,1.0,6,0
74,0.47440518185351555,0.109201027112158,0.003259482412487338,100,62,2.0,4,0
75,0.7030145455649205,0.07615592531048518,0.001879050664112038,100,60,2.0,5,0
76,0.7984745173429212,0.05706232592970063,0.001001230127511925,100,68,1.0,3,0
77,0.8198797549964393,0.0558256768709372,0.0005451714392869648,100,65,1.0,4,0
78,0.7920042997255404,0.06284114895120936,0.0005138277285819156,100,70,1.0,4,0
79,0.7452898770766767,0.069287100471385,0.0007905927330397007,100,63,1.0,5,0
80,0.697324066254877,0.07883591173251622,0.0006743888457240712,100,59,1.0,4,0
81,0.6592290706747859,0.08421859966469154,0.0007055064575062367,100,64,1.0,4,0
82,0.6178025090748576,0.09140352814837134,0.0007653724615944053,100,72,1.0,4,0
