generation,mean_fitness_mean,mean_fitness_std,distance_from_optimum_mean,distance_from_optimum_std,phenotype_variance_mean,phenotype_variance_std,population_size_mean,population_size_std,n_parents_mean,n_parents_std,median_offspring_mean,median_offspring_std,max_offspring_mean,max_offspring_std,extinct_count
0,0.6735759407880908,0.03327190827842943,0.01715038281164811,0.007381453416786998,0.004638958459681004,0.0006847424499837606,100.0,0.0,63.0,2.9154759474226504,1.15,0.3570714214271425,4.25,0.6224949798994366,0
1,0.7346285451410544,0.03363598800856899,0.01805895962030495,0.007848680550577292,0.003405091282591339,0.00047123605428249445,100.0,0.0,63.8,1.9899748742132402,1.0,0.0,4.35,0.6538348415311012,0
2,0.7812376864864855,0.03744678700378049,0.018356401337539265,0.00800157406491874,0.0025773653141446724,0.00047849169975686085,100.0,0.0,63.75,2.947456530637899,1.05,0.2179449471770337,4.05,0.4974937185533099,0
3,0.8161284967731006,0.04574903517109762,0.01900422443381343,0.008620881301503961,0.0020300182545171016,0.0005224691856085914,100.0,0.0,62.2,3.1080540535840107,1.125,0.3112474899497183,4.2,0.6782329983125269,0
4,0.8372870711601452,0.039432664533719256,0.018291130775921895,0.007463061968240082,0.0017526963976210613,0.0004224043670497754,100.0,0.0,63.1,2.3853720883753127,1.05,0.21794494717703372,4.2,0.9797958971132711,0
5,0.8586702299964883,0.03599974778470628,0.019275866017734643,0.007203154036057689,0.0014532173773236796,0.0004071987037680438,100.0,0.0,63.6,2.8530685235374214,1.05,0.21794494717703372,4.55,0.9733961166965892,0
6,0.8704488072577947,0.04365945115056526,0.01891899013250042,0.007070204422368585,0.0012993777847223637,0.0005443935166563209,100.0,0.0,63.55,2.4181604578687494,1.075,0.23848480035423641,4.15,0.6538348415311012,0
7,0.8746531595654325,0.04177011954369845,0.019771968285353873,0.006229943914515063,0.0012162538983529429,0.0005077492239220691,100.0,0.0,64.05,2.9744747435471695,1.05,0.2179449471770337,4.0,0.5477225575051661,0
8,0.8880350379024973,0.042300452242831625,0.019282843969295388,0.006916496959082504,0.0010565217203566597,0.0005299030864418429,100.0,0.0,64.25,2.118372016431486,1.025,0.10897247358851683,4.3,0.9,0
9,0.890744908236492,0.03818427001387979,0.01818621191078012,0.006595950300019052,0.001057216394171506,0.0005101407012674,100.0,0.0,63.7,2.5317977802344327,1.025,0.10897247358851683,4.4,0.9695359714832658,0
10,0.8932960155214978,0.03479388388291267,0.01810672455816293,0.009178054040323368,0.001001554240396042,0.000470325140267233,100.0,0.0,63.1,2.681417535558384,1.125,0.3112474899497183,4.25,0.698212002188447,0
11,0.9025678259488797,0.035175816396280174,0.016904082992613322,0.008817763685128448,0.000904695818140969,0.0004575382723900835,100.0,0.0,64.7,2.3473389188611007,1.0,0.0,4.25,1.0428326807307104,0
12,0.9024159557597692,0.032511300914904666,0.018818680030708596,0.009218811685672344,0.0008746521782857095,0.00042722597794119817,100.0,0.0,63.15,3.902242944769072,1.2,0.3674234614174767,3.95,0.49749371855331004,0
13,0.9035333045091976,0.033398740662351094,0.019185505173443786,0.009008183247261627,0.0008554248922857284,0.00042239660456026504,100.0,0.0,62.4,3.916631205513228,1.15,0.3570714214271425,4.45,0.5894913061275798,0
14,0.9077560037931146,0.033426221295966896,0.018382992485358074,0.00863693065783397,0.000821591606498965,0.00040920892853960636,100.0,0.0,62.5,3.427827300200522,1.075,0.23848480035423641,4.15,0.6538348415311012,0
15,0.9092779792381076,0.033445061485703524,0.01843253828438712,0.010156821892171403,0.000789114763786117,0.00038352413664686027,100.0,0.0,62.7,2.8653097563788807,1.1,0.2549509756796392,4.4,0.6633249580710799,0
16,0.9105807924256795,0.03132856469379099,0.018120832190012516,0.011609656613209446,0.0007704114570947522,0.0002939690812632751,100.0,0.0,64.15,3.2905166767545793,1.05,0.21794494717703372,4.0,0.8366600265340756,0
17,0.9059868886977516,0.03132865884943813,0.01806791466621589,0.010880850874136264,0.0008330485435092125,0.0003328336238978353,100.0,0.0,63.65,2.5937424698685874,1.05,0.21794494717703372,3.85,0.3570714214271425,0
