generation,mean_fitness,distance_from_optimum,phenotype_variance,population_size,n_parents,median_offspring,max_offspring,extinct
0,0.721040501378651,0.022867286072093842,0.003797204541476567,100,61,2.0,3,0
1,0.7269541595050186,0.04749295064150012,0.0024942182705081275,100,64,1.0,4,0
2,0.5769997955027993,0.09084948217614128,0.0019493332727838508,100,63,1.0,4,0
3,0.455462611647547,0.12022692931149143,0.001461945933645485,100,58,1.5,5,0
4,0.32053273333954707,0.1523743606612138,0.0014643323143262246,100,63,1.0,3,0
5,0.3195219553310613,0.15366431999033806,0.001222203439179734,100,66,1.0,4,0
6,0.2317834027786693,0.17074665976781014,0.0003913156659309617,100,64,1.0,4,0
7,0.13131081588823734,0.20143657927026024,0.0004381872006753453,100,63,1.0,4,0
8,0.08981177994667236,0.21937709241778977,0.000921323714041991,100,60,1.5,4,0
9,0.06819224577278236,0.22979573127409866,0.000712968958103109,100,64,1.0,4,0
10,0.06025750616457083,0.23677533549087007,6.16969581749868e-05,100,64,1.0,3,0
11,0.06792959804574442,0.23191737463931617,1.5407439555097887e-33,100,63,1.0,4,0
12,,,,,,,,1
