generation,mean_fitness_mean,mean_fitness_std,distance_from_optimum_mean,distance_from_optimum_std,phenotype_variance_mean,phenotype_variance_std,population_size_mean,population_size_std,n_parents_mean,n_parents_std,median_offspring_mean,median_offspring_std,max_offspring_mean,max_offspring_std,extinct_count
0,0.6735759407880908,0.03327190827842943,0.017150382811648004,0.007381453416787054,0.004638958459681004,0.00068474244998376,100.0,0.0,63.0,2.9154759474226504,1.15,0.3570714214271425,4.25,0.6224949798994366,0
1,0.7360564020675633,0.03319037650585942,0.01798593119431949,0.008140777819437818,0.0033806877867516615,0.0004671398172608463,100.0,0.0,63.8,1.9899748742132402,1.0,0.0,4.35,0.6538348415311012,0
2,0.7779770720961652,0.04525466223534815,0.019815088758515297,0.009295314361453989,0.0026059716729038627,0.0005302956625351318,100.0,0.0,63.75,2.947456530637899,1.05,0.2179449471770337,4.05,0.4974937185533099,0
3,0.8066922174843218,0.04776684839173142,0.024816348914525894,0.010319241429951907,0.0020574939671009077,0.0005764363509652207,100.0,0.0,62.2,3.1080540535840107,1.125,0.3112474899497183,4.2,0.6782329983125269,0
4,0.8056219607164514,0.04354014856776847,0.037542664376130505,0.011538585049338912,0.0016517852102505607,0.00044925212226386296,100.0,0.0,63.1,2.3853720883753127,1.05,0.21794494717703372,4.2,0.9797958971132711,0
5,0.7608051693883637,0.04805067573206653,0.05723281133266548,0.011337210848818374,0.0013323854481071757,0.0004778021135111245,100.0,0.0,63.6,2.8530685235374214,1.05,0.21794494717703372,4.55,0.9733961166965892,0
6,0.6573814592744623,0.06811404548268149,0.08254269116145536,0.013014150652393914,0.0011499604807570975,0.00046034597012430454,100.0,0.0,63.55,2.4181604578687494,1.075,0.23848480035423641,4.15,0.6538348415311012,0
7,0.5132828149418843,0.09565488309834808,0.11189005524947833,0.016939757498423302,0.0010472549218201277,0.0003347697297027738,100.0,0.0,64.05,2.9744747435471695,1.05,0.2179449471770337,4.0,0.5477225575051661,0
8,0.3512675592965932,0.09111352143665902,0.1454814366292778,0.01841084356584015,0.001050942176099761,0.00040807229181507877,100.0,0.0,64.25,2.118372016431486,1.025,0.10897247358851683,4.3,0.9,0
9,0.22825267686951783,0.06701391944029653,0.17515963325738676,0.0167176350977335,0.0009768465628709757,0.0004762606906699955,100.0,0.0,63.7,2.5317977802344327,1.025,0.10897247358851683,4.4,0.9695359714832658,0
10,0.14258970063017318,0.05868842464109786,0.20134990173815098,0.01923183536137887,0.0007833564040483602,0.0006755381783203393,100.0,0.0,63.1,2.681417535558384,1.125,0.3112474899497183,4.25,0.698212002188447,0
11,0.10926266325661961,0.05215676224634249,0.21401855903940095,0.019469715703559414,0.00040464547930534045,0.0003548613513099275,100.0,0.0,64.86666666666666,2.124983660067897,1.0,0.0,4.333333333333333,1.1352924243950933,5
12,0.1441720064723892,0.0651124839854085,0.20337669054812846,0.02284694745377286,0.0005308434823583033,0.0005027665295745699,100.0,0.0,62.666666666666664,4.055175020198813,1.2222222222222223,0.41573970964154905,3.888888888888889,0.5665577237325317,11
13,0.0918110729112814,0.029653297861194094,0.21883191177780878,0.011374910069045363,0.0006766573016443689,0.0010812482352017673,100.0,0.0,60.714285714285715,3.5742845723419436,1.1428571428571428,0.3499271061118826,4.714285714285714,0.4517539514526256,13
14,0.09702783956850242,0.021910442882277687,0.21704321079501612,0.011257647719348658,1.8908690063680987e-06,3.7817380127361974e-06,100.0,0.0,61.6,1.6248076809271923,1.0,0.0,4.2,0.7483314773547882,15
15,0.08885355929894204,0.0,0.22009123886027196,0.0,0.0002666647900818786,0.0,100.0,0.0,59.0,0.0,1.0,0.0,5.0,0.0,19
