generation,mean_fitness,distance_from_optimum,phenotype_variance,population_size,n_parents,median_offspring,max_offspring,extinct
0,0.6334342883241975,0.021269643168821618,0.005485374122374622,100,60,1.0,4,0
1,0.7129608476607249,0.02802017050526392,0.003792856629988714,100,62,1.0,5,0
2,0.7729419730854993,0.01232359162327008,0.0027725484577737127,100,67,1.0,4,0
3,0.7735317427017828,0.026294717298998203,0.0024495025047138208,100,57,1.0,5,0
4,0.762161753225075,0.039462145102753185,0.002117043995429228,100,63,1.0,4,0
5,0.7580893437117295,0.053382148926907215,0.0014655036698562962,100,65,1.0,4,0
6,0.7697842962041811,0.0591285071132779,0.0009750854469528368,100,60,1.5,4,0
7,0.7753025933199456,0.05640771000230744,0.0012126282509333421,100,68,1.0,4,0
8,0.7847452266561917,0.06129949262306762,0.0007385755881694715,100,63,1.0,4,0
9,0.7821590874956789,0.062277982776438215,0.0006894015674783983,100,66,1.0,4,0
10,0.8019517043317671,0.05793486934745738,0.0006791882455667603,100,69,1.0,5,0
11,0.7793609734020951,0.0638392250857671,0.0006030573841499258,100,65,1.0,6,0
12,0.7672111867564682,0.06828834336389891,0.0004427968979642304,100,67,1.0,4,0
13,0.7363706373330636,0.07260603860447412,0.0005604723827929806,100,65,1.0,5,0
14,0.721280273889973,0.07465726807176391,0.0006713624884546867,100,67,1.0,4,0
15,0.6939905544481174,0.07973458545140213,0.0006546793183987841,100,62,1.0,4,0
16,0.6677233515064255,0.08524900869248822,0.0006152864849993295,100,63,1.0,4,0
17,0.6536020603260834,0.08668986234929128,0.0007607509247989667,100,65,1.0,3,0
18,0.6472519994774695,0.0872200901474989,0.0007320835139564914,100,58,1.0,4,0
19,0.6393930132328878,0.08836580505623655,0.0007375413184597553,100,67,1.0,4,0
20,0.6328777170272969,0.0884155979619994,0.0008564699337922021,100,63,1.0,4,0
21,0.5972194644782067,0.09516070498210324,0.0007455879631260882,100,63,1.0,5,0
22,0.5659238586483261,0.10120656984924563,0.0007596215741009186,100,62,1.0,4,0
23,0.526766190834862,0.10833774874117884,0.000757245525827105,100,59,1.0,4,0
24,0.5014765120653499,0.11211945580465327,0.0007962153000866082,100,64,1.0,4,0
25,0.46575848365881245,0.11777617912236162,0.0008701343148193885,100,67,1.0,5,0
26,0.4642333256665095,0.1192524111824058,0.0008716185480344011,100,61,1.0,3,0
27,0.4740927073041916,0.1186833515231837,0.0009296114617005593,100,66,1.0,3,0
28,0.5058913671500963,0.11388258556746038,0.0008097460107747462,100,62,1.0,4,0
29,0.5056896316852675,0.11390830292264735,0.0007072712219156467,100,64,1.0,4,0
