generation,mean_fitness_mean,mean_fitness_std,distance_from_optimum_mean,distance_from_optimum_std,phenotype_variance_mean,phenotype_variance_std,population_size_mean,population_size_std,n_parents_mean,n_parents_std,median_offspring_mean,median_offspring_std,max_offspring_mean,max_offspring_std,extinct_count
0,0.6735759407880908,0.03327190827842944,0.017150382811648112,0.007381453416786999,0.004638958459681004,0.0006847424499837606,100.0,0.0,63.0,2.9154759474226504,1.15,0.3570714214271425,4.25,0.6224949798994366,0
1,0.7080704560641731,0.05879870937871091,0.04159122625183188,0.014679699343781511,0.003171926871520226,0.0006879963653654749,100.0,0.0,63.8,1.9899748742132402,1.0,0.0,4.35,0.6538348415311012,0
2,0.6108561375238292,0.0675089408648963,0.08289879053807497,0.011851061592641368,0.002389314640567445,0.0007773824796467578,100.0,0.0,63.75,2.947456530637899,1.05,0.2179449471770337,4.05,0.4974937185533099,0
3,0.4665004805912207,0.08181158358128926,0.11752898025833107,0.016283905332615464,0.0018465058537621738,0.0008813683238537486,100.0,0.0,62.2,3.1080540535840107,1.125,0.3112474899497183,4.2,0.6782329983125269,0
4,0.29176754762932905,0.05406556087856123,0.1562103676952032,0.014199555555288998,0.001649598411663913,0.0011254343173262584,100.0,0.0,63.1,2.3853720883753127,1.05,0.21794494717703372,4.2,0.9797958971132711,0
5,0.1807588182767173,0.09727315603808341,0.18904895596876065,0.0241792754882185,0.0010066590671339102,0.0006529794968475334,100.0,0.0,63.6,2.8530685235374214,1.05,0.21794494717703372,4.55,0.9733961166965892,0
6,0.11595552205251869,0.06590581249359405,0.21141916807986338,0.023949344457361212,0.0007049011410685443,0.0007658042907925097,100.0,0.0,63.526315789473685,2.478718281961393,1.0789473684210527,0.24404259198672906,4.157894736842105,0.6698906348083082,1
7,0.10422405417448795,0.03562545003820928,0.21266765382623695,0.016537064879753285,0.0008050834348412825,0.0011164690557632431,100.0,0.0,64.21428571428571,3.4054278403029192,1.0714285714285714,0.25753937681885636,4.0,0.6546536707079771,6
8,0.11192247557992628,0.04820066513976056,0.21137479343380206,0.02019317410934431,0.0003694331509312422,0.0005405272134036416,100.0,0.0,63.666666666666664,1.3333333333333333,1.0,0.0,4.333333333333333,0.9428090415820634,11
9,0.0784224019816134,0.02692940440013842,0.22741420590275085,0.014328254696979906,4.9903365626397485e-05,9.615367904253711e-05,100.0,0.0,63.0,2.449489742783178,1.0,0.0,4.6,1.2,15
10,0.09319615251128888,0.026383232178006658,0.21828128023222731,0.014349706481903188,0.0005284188526229502,0.0005284188526229502,100.0,0.0,60.0,3.0,1.5,0.5,4.0,0.0,18
11,0.07986079581237429,0.006184649367384859,0.2249934912333016,0.0033954835285303214,6.13247169662714e-06,6.13247169662714e-06,100.0,0.0,65.5,0.5,1.0,0.0,4.5,1.5,18
12,0.2375743792136562,0.0,0.17100489629595397,0.0,0.0001676686617602653,0.0,100.0,0.0,67.0,0.0,1.0,0.0,5.0,0.0,19
13,0.11710322116552056,0.0,0.20993728996826286,0.0,0.00044023877894265796,0.0,100.0,0.0,62.0,0.0,1.0,0.0,5.0,0.0,19
14,0.08790536207610777,0.0,0.2213095050423435,0.0,0.00016342110216113434,0.0,100.0,0.0,72.0,0.0,1.0,0.0,4.0,0.0,19
