generation,mean_fitness,distance_from_optimum,phenotype_variance,population_size,n_parents,median_offspring,max_offspring,extinct
0,0.7112845578236501,0.012238166219621958,0.003979377275305976,100,58,2.0,5,0
1,0.6460090143443133,0.06062746170366742,0.0031769050885461893,100,64,1.0,5,0
2,0.6037218868556645,0.08756173913414468,0.0021510899430334657,100,65,1.0,4,0
3,0.5129394551192472,0.11579506550395922,0.0016256188898162527,100,64,1.0,4,0
4,0.3365654248330653,0.1498206219404158,0.00040940249930079126,100,58,1.0,4,0
5,0.12656966751568394,0.2037848535291216,5.5737190770723334e-05,100,64,1.0,5,0
6,0.09502734521132031,0.21578749437124553,0.0007101582481508454,100,62,1.0,4,0
7,0.08470696266782834,0.22097118884807798,0.0005309149365575213,100,69,1.0,4,0
8,0.056590580148992674,0.23973403455990097,4.3794166269116505e-06,100,65,1.0,5,0
9,,,,,,,,1
