generation,mean_fitness,distance_from_optimum,phenotype_variance,population_size,n_parents,median_offspring,max_offspring,extinct
0,0.7210405013786512,0.02286728607209383,0.003797204541476567,100,61,2.0,3,0
1,0.7973668317650361,0.011491341740463406,0.0026315684660767084,100,64,1.0,4,0
2,0.8326145327766534,0.004961125229478939,0.0020816481916610266,100,63,1.0,4,0
3,0.8419476831112277,0.02326122987265815,0.0016205647704179839,100,58,1.5,5,0
4,0.8196271088241118,0.02412227877530847,0.0018770786634807449,100,63,1.0,3,0
5,0.8425227144781765,0.033816823630944445,0.0012074241768374207,100,66,1.0,4,0
6,0.8258114114285554,0.04486087955783806,0.0009832356730840007,100,64,1.0,4,0
7,0.7677089063502249,0.05382422242220588,0.0014187236448837451,100,63,1.0,4,0
8,0.7514160684960509,0.05809360964258307,0.001491361951500811,100,60,1.5,4,0
9,0.7288705664895839,0.06218810735959433,0.0014813756444582394,100,64,1.0,4,0
10,0.7061751175614706,0.06261151336820503,0.0017349826053930835,100,64,1.0,3,0
11,0.6688129381334339,0.06904006686035692,0.0019545294946586977,100,63,1.0,4,0
12,0.6971355050538416,0.06539429561100411,0.001913088784338735,100,56,2.0,4,0
13,0.7015421605037578,0.06812584694352346,0.0017291777942584539,100,63,1.0,5,0
14,0.6778131518684358,0.07545569853786725,0.0015964741735900504,100,61,1.0,5,0
15,0.6725361570131371,0.07756232926414539,0.0013964704189963553,100,62,1.0,5,0
16,0.6736071654235001,0.08048682898105679,0.0010175358635444141,100,64,1.0,4,0
17,0.6279709152904746,0.0899431527185293,0.0010998357568891566,100,61,1.0,4,0
18,0.5881412533022591,0.09738212622609124,0.0009147944243132031,100,65,1.0,4,0
19,0.5398434504200665,0.1083385489610423,0.00074160289904889,100,62,1.0,6,0
20,0.5084012034252466,0.11461659761143204,0.0003730096400413118,100,62,1.0,5,0
21,0.4462986464490687,0.12545257226908169,0.0004046151524728322,100,63,1.0,4,0
22,0.3745396104585402,0.13844624777971867,0.0003927568699288766,100,66,1.0,3,0
23,0.3253661543216952,0.14828555856197528,0.0004578688230762779,100,58,1.0,7,0
24,0.2954588387921923,0.15520487081168646,0.0005046997983819113,100,62,1.0,5,0
25,0.2848054947432948,0.15746888169071183,0.0006059233013007147,100,62,2.0,3,0
26,0.2532327639207297,0.16540157333896385,0.0005998280915689956,100,64,1.0,3,0
27,0.22904531089613328,0.17131779525113566,0.0006185695551480841,100,64,1.0,3,0
28,0.22217445885126721,0.17336444206803842,0.0008167634252082203,100,66,1.0,4,0
29,0.2263843341853425,0.17139270797876563,0.0010966464799014816,100,62,1.0,3,0
30,0.22353819832601707,0.17338305229128137,0.0015849259642345126,100,63,1.0,4,0
31,0.23071730857116252,0.17413119611047356,0.0014282874191611768,100,62,1.5,3,0
32,0.30227079298640436,0.1560691849287389,0.0014316476904999568,100,63,1.0,4,0
33,0.35746642864103195,0.14338860822594424,0.00137869413390329,100,65,1.0,4,0
34,0.3926066997459063,0.1351937741135316,0.0005482789112696445,100,55,2.0,5,0
35,0.35538532719135973,0.14222620544625794,0.0006937905982492399,100,64,1.0,4,0
36,0.325979664574053,0.15050139319944564,0.0006299713115986048,100,66,1.0,4,0
37,0.3330980937953049,0.15004481527746752,0.0008304479876833238,100,64,1.0,6,0
38,0.4048340725052492,0.1373035915113437,0.0011719199024321934,100,67,1.0,5,0
39,0.528668602086707,0.1118552226423499,0.0013348697506331266,100,60,1.0,4,0
40,0.5288793947305781,0.11177878872190389,0.0010785755763131587,100,63,1.0,4,0
41,0.529063943361917,0.11041613786180168,0.00035659555876465924,100,68,1.0,3,0
42,0.4566461084245713,0.12312250825755602,0.0004132316951510311,100,64,1.0,4,0
43,0.4428748437868971,0.1228696155615492,0.0010461891978126134,100,57,1.0,5,0
44,0.4312640332832914,0.12485247803925967,0.001206300963375268,100,71,1.0,3,0
45,0.4226344814115906,0.12635579618333467,0.0014950253159240084,100,64,1.0,4,0
46,0.3989901941149177,0.13313363200069914,0.0012680000438381055,100,61,1.0,4,0
47,0.3812320819438196,0.1373588648460856,0.0008803504609242192,100,63,1.0,4,0
48,0.365208666831051,0.14058854843193622,0.0004129673149989895,100,58,2.0,5,0
49,0.3063061825295956,0.15241695497624055,0.0003876144948917961,100,71,1.0,4,0
50,0.2546305112765921,0.1648840050173728,0.000343136427217768,100,69,1.0,3,0
51,0.2159505682104031,0.1745822411379064,0.00016895065928725442,100,63,1.0,5,0
52,0.1884437599474025,0.18271931445290038,0.00040060145747537973,100,65,1.0,5,0
53,0.18528105739239525,0.1848109155654533,0.0009070934957231924,100,62,1.0,4,0
54,0.2465539525123602,0.17027840305011566,0.001281219646858274,100,59,2.0,5,0
55,0.2654395400464057,0.1632306659864578,0.001157348364382332,100,67,1.0,3,0
56,0.2561806742751282,0.16231963762113247,0.0011229415537567747,100,69,1.0,5,0
57,0.22897243954678262,0.16528305433548135,0.001286371689699744,100,59,1.0,5,0
58,0.18465239181993348,0.17943508364685956,0.0011293513761949662,100,65,1.0,4,0
59,0.17352686158372374,0.18415013771788408,0.0011393817506836579,100,65,1.0,4,0
60,0.23166353825724542,0.17608489540268935,0.0019320921800968544,100,65,1.0,5,0
61,0.5142934309932876,0.12229854008316718,0.00279521647526738,100,62,1.0,6,0
62,0.6554473867526187,0.09418404809141141,0.0014219415615770456,100,63,1.0,4,0
63,0.6824607711120975,0.08690148774151729,0.0005085327703381709,100,59,1.0,5,0
64,0.6378035877016155,0.09383386974481946,0.00021712630367057094,100,59,1.0,4,0
65,0.6138312643241722,0.09613529345145266,0.0004035194825891869,100,60,1.0,6,0
66,0.5869908773183399,0.10098493746490775,0.0004819931284320652,100,66,1.0,4,0
67,0.5737566943897702,0.1040607266090334,0.0004602938492537363,100,56,1.0,4,0
68,0.5637461739269259,0.10410898596172775,0.0007651967167915753,100,59,2.0,4,0
69,0.5479651017896705,0.10177187215309083,0.0013303813132414387,100,61,2.0,3,0
70,0.544755856689146,0.09850441899857063,0.0016833876801540851,100,65,1.0,4,0
71,0.4877406569619715,0.11238185184130091,0.0013534569181907889,100,64,1.0,4,0
72,0.4678432028446975,0.11564599541969833,0.0014596777269373635,100,62,1.0,4,0
73,0.4790243908101271,0.1114040465659837,0.0017782241344100028,100,61,2.0,3,0
74,0.5441683740530954,0.09469046957719296,0.002231300347542593,100,64,1.0,4,0
75,0.6020508209545696,0.08298102489633777,0.0023001671417693425,100,64,1.0,4,0
76,0.6318074703852639,0.08065337693931682,0.0020590365511342712,100,64,1.0,4,0
77,0.6596698885188773,0.07692389998877708,0.0015427751341110926,100,60,1.0,6,0
78,0.6621465435808787,0.07458929757172232,0.0015075327350356348,100,64,1.0,4,0
79,0.6600465035315142,0.0763204893769171,0.0014025030240286992,100,60,1.0,6,0
80,0.6454693151083706,0.0816537479665861,0.0012562807021161166,100,62,1.0,4,0
81,0.617414086801672,0.0884100647841482,0.0012499335986779674,100,65,1.0,4,0
82,0.5572872360426553,0.09843920760023545,0.0014567666347391622,100,61,1.0,4,0
