generation,mean_fitness,distance_from_optimum,phenotype_variance,population_size,n_parents,median_offspring,max_offspring,extinct
0,0.705163845818034,0.018762022482256214,0.003992421673628917,100,59,1.0,4,0
1,0.7170117497786569,0.015941883759808144,0.0037538374400570363,100,65,1.0,4,0
2,0.7683831015041495,0.020619622161903634,0.002799910672344372,100,64,1.0,4,0
3,0.8039240923853284,0.029785607646489742,0.0018470570586456088,100,65,1.0,3,0
4,0.7972035935728563,0.01724155709070147,0.002241389201708551,100,63,1.0,4,0
5,0.8216470209998995,0.017333089634200424,0.001881040359396428,100,61,1.0,4,0
6,0.7763782359267695,0.033239752325961554,0.002215254264124441,100,64,1.0,4,0
7,0.8201566624991845,0.026551226088283832,0.0017097052705007045,100,63,1.0,4,0
8,0.8303231185574217,0.02569183646048783,0.0015923426807522676,100,64,1.0,4,0
9,0.8227727123777058,0.019502597613943812,0.0018901862098117546,100,62,1.0,6,0
10,0.8050559311640053,0.016903250800907463,0.0021137229467625756,100,57,2.0,4,0
11,0.8254640195708001,0.013362365418551446,0.0019001914132295442,100,66,1.0,3,0
12,0.8323409845575434,0.012540791644791185,0.0018477418826185101,100,67,1.0,5,0
13,0.8293786061538049,0.009289491076821355,0.0019310441748877655,100,62,1.0,5,0
14,0.8505151287380006,0.007433940083269295,0.0017109789602321704,100,72,1.0,4,0
15,0.8687302251588558,0.01535126448256131,0.0013488456081239366,100,63,1.0,4,0
16,0.8785941788446521,0.023062210871749034,0.001083238951487514,100,68,1.0,3,0
17,0.8910395614943628,0.02506317230610762,0.0008925866024651556,100,58,1.0,4,0
18,0.9011995112634924,0.02187414776224899,0.0008280788400431295,100,61,1.0,7,0
19,0.8953650164699684,0.017274202816888223,0.001017802125096066,100,67,1.0,4,0
20,0.866651030467412,0.021486455500426518,0.0015253291385351527,100,55,1.0,5,0
21,0.9062765045315038,0.017593478554010205,0.0009797667198983113,100,65,1.0,3,0
22,0.9237365742604069,0.01901519175260179,0.0006487786200162543,100,60,1.0,5,0
23,0.9227334284540547,0.020922322131912006,0.0006212538077420557,100,67,1.0,4,0
24,0.9150158801809046,0.02030539541711726,0.0007277271843600744,100,61,1.0,5,0
25,0.9334409624461353,0.012951773062430174,0.0006823492538606681,100,65,1.0,4,0
26,0.9398171845605545,0.013148607041915485,0.0005662211238763036,100,64,1.0,5,0
27,0.9390906412032927,0.009326486457507176,0.0006196973759044081,100,63,1.0,5,0
28,0.948357175339718,0.0052221375532779234,0.0005411677334247006,100,58,2.0,5,0
29,0.9565473409007788,0.00566622874180859,0.00044497175071857336,100,66,1.0,4,0
30,0.9482298448619143,0.01156658648434292,0.0004821460981774874,100,69,1.0,4,0
31,0.9465195112212483,0.01248892422702369,0.0004900942453809149,100,65,1.0,5,0
32,0.9229546033695943,0.0189764297503535,0.000652015578194887,100,63,1.0,4,0
33,0.9292578058442819,0.019329392673086823,0.0005714722826892537,100,57,1.0,6,0
34,0.9011322795560397,0.022224518666336353,0.0009026494196878172,100,65,1.0,4,0
35,0.8947646143239377,0.022840319207019417,0.0008976455481192872,100,65,1.0,4,0
36,0.882925644385994,0.028660277731405344,0.0008781024239365703,100,67,1.0,3,0
37,0.861494153136861,0.03733414124101621,0.0008674003650839141,100,62,1.0,4,0
38,0.8599010718006251,0.04194257212917141,0.0006803652892678474,100,66,1.0,3,0
39,0.8396629407969336,0.04877507586056091,0.0006250733787273627,100,61,1.0,6,0
40,0.8405927567108429,0.052172689063533194,0.00042768979563117355,100,65,1.0,4,0
41,0.8133339381547523,0.055896232721709085,0.0005580683476256306,100,65,1.0,3,0
42,0.7841169741871483,0.06289109425652431,0.0005251378358192865,100,63,1.0,6,0
43,0.7411938396539713,0.07244092664187646,0.0004657199172039196,100,62,1.0,6,0
44,0.7117614412061317,0.076633954140725,0.0006019372999523407,100,58,2.0,4,0
45,0.6999182467233903,0.07592886935374965,0.0009059499245166375,100,70,1.0,4,0
46,0.6997555281644638,0.07796084481582248,0.0007001057379521316,100,69,1.0,3,0
47,0.7123027946228937,0.07326153476984852,0.0009935861313763819,100,59,1.0,5,0
48,0.7594619872563377,0.06136945838317093,0.0012812375850931143,100,60,1.0,4,0
49,0.7701630096152539,0.0617542748878825,0.001197068589858291,100,61,1.0,4,0
50,0.8391093277315721,0.05042411916955171,0.0008127779697250086,100,61,1.0,5,0
51,0.838270551921555,0.052270464760870765,0.0006895077751341951,100,65,1.0,5,0
52,0.8467502952178394,0.052381791778488285,0.0005045683030334947,100,62,1.0,4,0
53,0.8456495049476045,0.0542809195441415,0.00029942117151178933,100,62,1.0,5,0
54,0.8304352194914568,0.0527064626325568,0.0005158461464248224,100,56,1.5,6,0
55,0.7941340090849487,0.05753340805560432,0.0007081443993556846,100,67,1.0,4,0
56,0.7688024949067837,0.06406244267659524,0.0006330822639312307,100,58,1.0,4,0
57,0.7196684118387583,0.07440796809376532,0.0005891540799579142,100,59,1.0,5,0
58,0.693144853569822,0.07956355982135534,0.0005916059775261997,100,68,1.0,3,0
59,0.6534087397783331,0.08544050594325552,0.0007313263182973119,100,66,1.0,4,0
60,0.6264188326841706,0.09057364010258168,0.0007544805625281861,100,67,1.0,4,0
61,0.5664916894771115,0.10212927622088061,0.0007149309695234021,100,68,1.0,4,0
62,0.5688963324043851,0.101596988149316,0.0009693143344706434,100,63,1.0,5,0
63,0.6274678243693792,0.09112081817452082,0.0010703166200921573,100,63,1.0,5,0
64,0.6399447528255952,0.08827511961731915,0.0013568466737884583,100,58,1.0,5,0
65,0.6257346520515901,0.08838762858533017,0.0016061265398658697,100,60,1.0,6,0
66,0.6979814106812529,0.0754188861846475,0.0014874462672002891,100,63,1.0,4,0
67,0.7173090705726034,0.07523155739480804,0.0011117204195398988,100,53,2.0,4,0
68,0.7153044678953335,0.07768848370405647,0.0007807864369425389,100,58,1.0,5,0
69,0.7226789191333914,0.07814539638126129,0.00034272105507556936,100,66,1.0,3,0
