generation,mean_fitness,distance_from_optimum,phenotype_variance,population_size,n_parents,median_offspring,max_offspring,extinct
0,0.6992224138557979,0.03293306555757668,0.003877043024921208,100,63,1.0,4,0
1,0.7964995354737218,0.02184304160018432,0.0023557637073050057,100,63,1.0,3,0
2,0.8590587988909009,0.006331210092688725,0.0016656158204671747,100,65,1.0,4,0
3,0.8904848934123009,0.009350316473897221,0.0012096775645650151,100,63,1.0,4,0
4,0.8825757882821682,0.026214488727828465,0.00105684546268634,100,63,1.0,4,0
5,0.890828376538493,0.032345040560751465,0.0007475426551328998,100,64,1.0,5,0
6,0.8710648496202961,0.039158605839328765,0.00069300017759489,100,66,1.0,5,0
7,0.8506185638451619,0.03729355653959334,0.0009939018876749931,100,67,1.0,4,0
8,0.8151289078572702,0.05177328960658668,0.0008271414908949463,100,66,1.0,6,0
9,0.8021836411432761,0.05640089343006068,0.0007790145156980316,100,65,1.0,4,0
10,0.7304897532883834,0.07132435741934612,0.0008825163031027992,100,64,1.0,4,0
11,0.764582862330268,0.06188389477528526,0.001070116551599977,100,62,1.0,4,0
12,0.7549858330423527,0.06329132727508682,0.0011184585771188073,100,63,1.0,4,0
13,0.7447952147669791,0.06612849793148488,0.001298400570202908,100,61,1.0,5,0
14,0.752288340230316,0.06681032145378052,0.0010879684469002207,100,63,1.0,6,0
15,0.7180969438833992,0.07344855188273683,0.0009033440771474587,100,60,1.0,4,0
16,0.703342883335929,0.07514463338913299,0.0009338154669115729,100,63,1.0,4,0
17,0.6777477687345569,0.08244328273908652,0.0006409041145278324,100,64,1.0,4,0
18,0.6341810502587131,0.09133472571483485,0.0005649252477840261,100,64,1.0,4,0
19,0.6090831647137578,0.09511944763160282,0.0006248469392813522,100,67,1.0,4,0
20,0.6180903400195319,0.09305293221662879,0.0007046241980702796,100,59,1.0,4,0
21,0.5698323462246571,0.10127588022650112,0.0010300745629360025,100,62,1.0,4,0
22,0.5078609005139532,0.11318357471129303,0.0010000836388578756,100,70,1.0,4,0
23,0.53203488200928,0.10690219329597266,0.0012407121335815047,100,62,1.0,4,0
24,0.5640193644515786,0.09969028795505389,0.0013886748075728058,100,60,1.0,4,0
25,0.5598796774413713,0.09958167777131818,0.0012490866498622126,100,64,1.0,4,0
26,0.5312157898863985,0.10317269097506654,0.001284655500836947,100,61,1.0,4,0
27,0.4763032235095634,0.1160367868772746,0.0009364233961068316,100,62,1.0,4,0
28,0.4486816823890717,0.12002318395727994,0.0012356378189932828,100,64,1.0,5,0
