generation,mean_fitness_mean,mean_fitness_std,distance_from_optimum_mean,distance_from_optimum_std,phenotype_variance_mean,phenotype_variance_std,population_size_mean,population_size_std,n_parents_mean,n_parents_std,median_offspring_mean,median_offspring_std,max_offspring_mean,max_offspring_std,extinct_count
0,0.6735759407880908,0.033271908278429435,0.01715038281164811,0.0073814534167869995,0.004638958459681004,0.0006847424499837606,100.0,0.0,63.0,2.9154759474226504,1.15,0.3570714214271425,4.25,0.6224949798994366,0
1,0.7299743744063103,0.032800934689408937,0.020127014196805113,0.0075788709873393385,0.0034570803011616824,0.0005554503256351398,100.0,0.0,63.8,1.9899748742132402,1.0,0.0,4.35,0.6538348415311012,0
2,0.7772441935539881,0.03712516756326299,0.01937374625196852,0.008738214724934992,0.0026318143415530403,0.0005216821276321941,100.0,0.0,63.75,2.947456530637899,1.05,0.2179449471770337,4.05,0.4974937185533099,0
3,0.8049958899193719,0.042039747435208025,0.019530805158814942,0.010539295113406141,0.0021523813852129367,0.0004404388606566794,100.0,0.0,62.2,3.1080540535840107,1.125,0.3112474899497183,4.2,0.6782329983125269,0
4,0.8183015546815314,0.04227358755752914,0.01910445266228445,0.009670142183941355,0.0019650660093657106,0.00047922846469954913,100.0,0.0,63.1,2.3853720883753127,1.05,0.21794494717703372,4.2,0.9797958971132711,0
5,0.8324391757984178,0.04577783316042255,0.02046232166881725,0.00824833275184432,0.0017490835497054498,0.0005452330898677105,100.0,0.0,63.6,2.8530685235374214,1.05,0.21794494717703372,4.55,0.9733961166965892,0
6,0.8394519999872629,0.04305279236547807,0.02018717914477244,0.007759054631350646,0.0016742006783605472,0.0005803767249458277,100.0,0.0,63.55,2.4181604578687494,1.075,0.23848480035423641,4.15,0.6538348415311012,0
7,0.8479706133635375,0.04242960973405336,0.022558326028497368,0.008151402141520355,0.0014982111723373626,0.0005730274589487017,100.0,0.0,64.05,2.9744747435471695,1.05,0.2179449471770337,4.0,0.5477225575051661,0
8,0.854594761277912,0.03846523566670432,0.022369323864815358,0.009174054972384486,0.001401031256834371,0.0005452771462079489,100.0,0.0,64.25,2.118372016431486,1.025,0.10897247358851683,4.3,0.9,0
9,0.8534616871538754,0.04064159198278697,0.02414851223138812,0.010837374622990616,0.0013575163743664808,0.0005690977901954918,100.0,0.0,63.7,2.5317977802344327,1.025,0.10897247358851683,4.4,0.9695359714832658,0
10,0.8670924459755428,0.04102265478302655,0.025269973003123808,0.010305647729913008,0.0011595433150485516,0.0005138740938603594,100.0,0.0,63.1,2.681417535558384,1.125,0.3112474899497183,4.25,0.698212002188447,0
11,0.871552345798443,0.036635270156435015,0.027295003848117755,0.011432173208832587,0.0010290759966307616,0.00043175212235821783,100.0,0.0,64.7,2.3473389188611007,1.0,0.0,4.25,1.0428326807307104,0
12,0.8698597644571422,0.03444953391365598,0.028387085345938857,0.010833076545975517,0.0010361070254988891,0.0004567491623237818,100.0,0.0,63.15,3.902242944769072,1.2,0.3674234614174767,3.95,0.49749371855331004,0
13,0.8748141823907705,0.02731891313129384,0.030391860208641746,0.011471696360301056,0.0009028798498698741,0.00036686309662507793,100.0,0.0,62.4,3.916631205513228,1.15,0.3570714214271425,4.45,0.5894913061275798,0
