generation,mean_fitness,distance_from_optimum,phenotype_variance,population_size,n_parents,median_offspring,max_offspring,extinct
0,0.6255476068215845,0.021873118627842667,0.0054317191150751835,100,61,1.0,4,0
1,0.7240485336435615,0.01709620179458995,0.003495249183289348,100,64,1.0,5,0
2,0.7483861281019095,0.0022867354176431564,0.0031743645746638988,100,62,1.0,5,0
3,0.7585539520261644,0.003121990158239744,0.0031224624635989165,100,59,2.0,4,0
4,0.8113412815181436,0.005924208847525526,0.0022747763949980742,100,64,1.0,4,0
5,0.8194061861039059,0.011390848561800638,0.0021531961604305343,100,67,1.0,3,0
6,0.8390912528248236,0.005497228157809687,0.0018655999237696327,100,68,1.0,4,0
7,0.8501184215295478,0.008390371554419261,0.001665243037992737,100,66,1.0,4,0
8,0.8422783476736042,0.014430234294309226,0.0016918002696507625,100,68,1.0,3,0
9,0.8516420163638786,0.018677611527728566,0.0015112953879573474,100,66,1.0,4,0
10,0.8179117688822185,0.025027961720682102,0.0018570697184016926,100,63,1.0,6,0
11,0.8246496366394882,0.025310829572021232,0.0017235170141100345,100,65,1.0,4,0
12,0.8316043210031484,0.02612700427278099,0.0016540796169595801,100,66,1.0,4,0
13,0.843389525216248,0.02830917887334184,0.0014703575135488279,100,62,1.0,4,0
14,0.8777142184132042,0.025442952885689554,0.001039241069978133,100,58,1.0,4,0
15,0.8749332112640061,0.027237550878383063,0.001023678010151265,100,64,1.5,3,0
16,0.8789456973061935,0.029668785031597887,0.000909653855380225,100,61,1.0,4,0
17,0.877796897558108,0.02886740282470914,0.0009580780426178549,100,67,1.0,4,0
18,0.8656985511471379,0.02855610409829394,0.0011093971370442497,100,64,1.0,4,0
19,0.8528580241450022,0.031080978409871046,0.0011914424625950957,100,67,1.0,4,0
20,0.8519584408982585,0.02977088966757304,0.0012513839578466527,100,64,1.0,5,0
21,0.8843820698816873,0.019118455098950753,0.0011158467504596816,100,68,1.0,3,0
22,0.9033346733766919,0.018196902780685937,0.000908875568476816,100,64,1.0,4,0
23,0.8962099700422865,0.018340190780592493,0.0009794492781188282,100,66,1.0,4,0
24,0.9067248250141577,0.014736107530454672,0.0009277319404963584,100,61,1.0,4,0
25,0.9158989889230678,0.005904771852004191,0.0009111245266098094,100,61,1.0,4,0
26,0.9110993294937128,0.01924643329749681,0.0008401070194130915,100,63,1.0,4,0
27,0.9017429578811667,0.014065548861866839,0.0010181919812028242,100,61,1.0,5,0
28,0.9111901777026385,0.013542159842368113,0.000882030102062408,100,68,1.0,4,0
29,0.92985225753309,0.015820068743966652,0.0006286691284013401,100,64,1.0,5,0
30,0.9264771853639935,0.016683143558380634,0.0006799056673396184,100,65,1.0,4,0
31,0.9385596908248212,0.01791577802719321,0.0005317027354293445,100,63,1.0,4,0
32,0.9132325425192733,0.022091443789867604,0.0007831581063909843,100,62,1.0,4,0
33,0.9030008977482605,0.02405913594612969,0.0008654531592020224,100,66,1.0,3,0
34,0.9016409274411008,0.02440543198970403,0.0008313663585673688,100,63,1.0,4,0
35,0.9292104103095052,0.015240781120652861,0.0006440827605489194,100,60,2.0,4,0
36,0.9091945435021658,0.017074970749584712,0.0008521076324846986,100,65,1.0,6,0
37,0.9294707472186563,0.006351288628922927,0.0007405270220063108,100,65,1.0,4,0
38,0.9332487140900386,0.003761848146251169,0.00070857094595653,100,61,1.0,4,0
39,0.9250470296286969,0.010026332987361818,0.0007524279276339771,100,64,1.0,4,0
40,0.9100150149490982,0.016913058867100754,0.000872542508484382,100,64,1.0,5,0
41,0.9170889809736683,0.018152435407753745,0.0007544012394289899,100,64,1.0,4,0
42,0.9260168276954793,0.017593331549635424,0.0006572421706706379,100,59,1.0,4,0
43,0.947069765043212,0.016521443830715146,0.00045789249502449617,100,68,1.0,5,0
44,0.9475196089878435,0.016536196086656435,0.000412570861900161,100,63,1.0,5,0
45,0.9463684017575111,0.01856879563015523,0.0003922993510318225,100,68,1.0,3,0
46,0.9399117942945305,0.019125680456192506,0.00045390993084960113,100,60,1.5,5,0
47,0.9467455981558319,0.022153710342239043,0.0003115530381309011,100,57,2.0,4,0
48,0.927436493125945,0.017597985542651923,0.0006191483522123846,100,65,1.0,4,0
49,0.9294045627765073,0.016711340125474244,0.0006131850446770373,100,63,1.0,3,0
50,0.9299423628820758,0.022272740950797648,0.000559188995899235,100,67,1.0,3,0
51,0.9291482689654385,0.02634646399791589,0.0003956464680708281,100,56,1.0,4,0
52,0.9062319164091813,0.030592693220839268,0.0005424458825317717,100,63,1.0,4,0
53,0.8955010766404762,0.030987233531026535,0.0006558839253076002,100,65,1.0,4,0
54,0.8847968408176407,0.03157978693266953,0.0007725423336367649,100,62,1.0,5,0
55,0.8802234801471416,0.03154372751944849,0.0008240726963575382,100,66,1.0,4,0
56,0.8711038434617454,0.028075588191880288,0.0011051308833744354,100,66,1.0,4,0
57,0.8514246905243139,0.03289403427459859,0.0012619627284543064,100,61,1.0,4,0
58,0.8743992050984397,0.03476939062539966,0.0008126024610128074,100,62,1.0,4,0
59,0.8755650138719724,0.03618512282708346,0.0007136495956637946,100,63,1.0,4,0
60,0.84783768932396,0.0387049687392327,0.0009835935476083257,100,65,1.0,4,0
61,0.8433904021749383,0.04052958849578984,0.0009687530212193076,100,62,1.0,4,0
62,0.8553148315857833,0.03941883207852018,0.0008350295696131402,100,70,1.0,3,0
63,0.8528657342471108,0.0389800141230508,0.0009135251265401485,100,60,1.0,5,0
64,0.851247626403108,0.03680476914032084,0.0009757423021410875,100,69,1.0,4,0
65,0.8562309271093418,0.0405211585241788,0.0007844806854622208,100,67,1.0,4,0
66,0.8456814718317399,0.04117786854357352,0.0009337732001380276,100,66,1.0,3,0
67,0.8742759875642929,0.03944603617223869,0.0005819547593810816,100,63,1.0,3,0
68,0.88179354087338,0.03750478592028213,0.0005779718904486695,100,61,1.0,4,0
69,0.8715491569598123,0.03618048938506206,0.0007657111580909929,100,61,1.0,4,0
70,0.8712738803049538,0.03327854854989707,0.000994670222711874,100,63,1.0,6,0
71,0.9069190001149814,0.0282727869070871,0.0006018613127216999,100,62,1.0,4,0
72,0.900601357528915,0.03470760710459103,0.0005038647209011156,100,62,2.0,4,0
73,0.9183469466350896,0.0325258430450295,0.00033593662258348645,100,66,1.0,4,0
74,0.9096591091205108,0.03403684422525089,0.0004537790128279057,100,66,1.0,5,0
75,0.9299724074252232,0.027028393154171156,0.0003651824781837859,100,65,1.0,4,0
76,0.9259770204037734,0.031917570149114644,0.00026558462477205654,100,59,2.0,4,0
77,0.9271174240322654,0.029346617212688893,0.0003322159609414775,100,61,1.0,6,0
78,0.9259839932191611,0.027170363252674926,0.00040610796494350857,100,61,1.0,5,0
79,0.915436684026985,0.025775806537001438,0.0005624503429778922,100,60,1.0,4,0
80,0.919717563019255,0.02210333935026443,0.0006154381428605596,100,67,1.0,4,0
81,0.9202983754653223,0.021623695385782023,0.0006121783551765959,100,68,1.0,4,0
82,0.9157119521603307,0.018142060044805883,0.0007387030310442599,100,60,1.0,7,0
83,0.9356738328249748,0.01426878109501895,0.0005796503600073735,100,63,1.0,4,0
84,0.9184239176843464,0.01657969631885845,0.0007560874823845417,100,66,1.0,4,0
85,0.9018264796615335,0.014018984419164217,0.0011312644530036386,100,70,1.0,4,0
86,0.9319201897725778,0.012623095715953091,0.000664355654814334,100,60,1.0,4,0
87,0.9496044996394754,0.014113630702248681,0.00042783092294358633,100,70,1.0,4,0
88,0.9492188799091914,0.013684786199746139,0.0004523412516247242,100,63,1.0,4,0
89,0.9528502910762239,0.015431040288861143,0.00038290372756583806,100,63,1.0,4,0
90,0.9193756118946007,0.02352045479156519,0.0007289852618293633,100,70,1.0,4,0
91,0.9457788254930102,0.017385331205326534,0.0004698235369360111,100,61,1.0,6,0
92,0.9593329818627961,0.02079565831757716,0.00021457841737943894,100,62,1.0,4,0
93,0.9565367176966731,0.021825914698397203,0.00022043797996525633,100,69,1.0,4,0
94,0.9547067199495235,0.022772863171503527,0.0002105981308912173,100,67,1.0,5,0
95,0.9496447666197434,0.022922750209663983,0.00027758722329679624,100,68,1.0,3,0
96,0.9566744262406892,0.02140769432050687,0.00021943875684695292,100,64,1.0,4,0
97,0.9532969643574286,0.019944359694845253,0.0002937807638667994,100,65,1.0,4,0
98,0.9583539243746257,0.01991481583611481,0.00025150624961550034,100,62,1.0,5,0
99,0.9610324165280316,0.01758977198298578,0.00026564866962224627,100,63,1.0,4,0
100,0.9486163005161727,0.02469995398055955,0.00024975163852907845,100,64,1.0,4,0
101,0.9441545299950199,0.02673001744700267,0.0002531702600358232,100,67,1.0,4,0
102,0.9250990716542747,0.03127444919653331,0.00035162696754020926,100,61,2.0,3,0
103,0.9311691374526084,0.03184732658705772,0.0002549391943208533,100,68,1.0,4,0
104,0.9296811393941448,0.03126815615683291,0.00030347560407097574,100,59,2.0,4,0
105,0.9430060900958953,0.027787684804763776,0.00022896310604035165,100,62,1.0,6,0
106,0.9306704096053899,0.0265312364694192,0.0004152716781356847,100,63,1.0,4,0
107,0.9284303507486318,0.031162901011533056,0.00033562296379628995,100,68,1.0,4,0
108,0.925734541201436,0.02766378138476332,0.00046117651413797795,100,59,1.0,4,0
109,0.9357069203440342,0.02190239248652954,0.00047289791919647676,100,58,1.0,5,0
110,0.9531917144211186,0.02198600512592653,0.0002571777548721935,100,64,1.0,3,0
111,0.9445378499540482,0.024315760957968408,0.00029674001374239837,100,60,1.0,4,0
112,0.9518186365313569,0.018957902377321464,0.0003299339544168856,100,67,1.0,4,0
113,0.9507071708242663,0.017401524761073806,0.0003756453220457608,100,57,2.0,5,0
114,0.9474045252161503,0.015145889307970924,0.0004427158113518577,100,62,1.0,3,0
115,0.9542788512026966,0.018665946920461796,0.00031266349774479414,100,65,1.0,5,0
116,0.9587928557506187,0.009134736983204503,0.00040554193106554637,100,59,2.0,3,0
117,0.9464337384779163,0.003484959735279245,0.0005985246577146288,100,68,1.0,5,0
118,0.9547942386902101,0.006657451185629315,0.000476715041221549,100,64,1.0,4,0
119,0.9628392375045253,0.0034167104559393842,0.00039190959603887084,100,63,1.0,3,0
120,0.9614831879495875,0.0030818480341086303,0.0004225698870651568,100,58,1.5,5,0
121,0.9582805141869751,0.002757565534134566,0.0004663069193260899,100,67,1.0,4,0
122,0.9695771708333055,0.011815029572941501,0.00025043284556520626,100,63,1.0,5,0
123,0.9563835884726872,0.011677318722874572,0.00042153836819634364,100,60,2.0,4,0
124,0.9563279168784611,0.010654770075210684,0.00041864684740077976,100,59,2.0,3,0
125,0.9658711764550586,0.016808439542869202,0.0002161250674150254,100,67,1.0,4,0
126,0.9743381753238696,0.015831194182431573,0.00013598208132013537,100,67,1.0,3,0
127,0.9763530498649616,0.015770321797467915,0.00011651899954234009,100,61,1.0,4,0
128,0.9716035570669639,0.012380488331064043,0.00021535582403585775,100,65,1.0,3,0
129,0.9588633245881678,0.01330995417270572,0.00037474793543690473,100,65,1.0,5,0
130,0.9372509952636101,0.0063877917164015564,0.0007197568895373551,100,64,1.0,5,0
131,0.913229797685451,0.004759444060714855,0.0010296450863992762,100,61,1.0,4,0
132,0.9310343514826852,0.009159215033813239,0.0007746384817270476,100,63,1.0,5,0
133,0.9204810665136895,0.01239938087588942,0.0008288945665720159,100,62,1.0,4,0
134,0.9170669692707715,0.015821893200984833,0.000799074092722365,100,67,1.0,4,0
135,0.9427437022093644,0.015328241388191614,0.0005001799688989785,100,65,1.0,3,0
136,0.9460038998443103,0.009401013681251666,0.0005330218829203174,100,66,1.0,4,0
137,0.928770295858521,0.009011018230876291,0.0007873898254113616,100,62,1.0,4,0
138,0.9461971336489284,0.006754212093939057,0.0005493071735153014,100,64,1.0,4,0
139,0.9501369122330394,0.010258600079608072,0.00048281499452455486,100,63,1.0,4,0
140,0.9599767201149213,0.008953513676214943,0.0003781265148664997,100,63,1.0,4,0
141,0.9613404043525121,0.010372370311084981,0.0003477541118675969,100,60,2.0,4,0
142,0.9667596219012097,0.009411229070502793,0.00030165131370894023,100,64,1.0,3,0
143,0.9604010914224175,0.00874057832572234,0.0004003190485412932,100,70,1.0,4,0
144,0.9325099739540949,0.00837099924757362,0.0007629726876582342,100,58,1.0,6,0
145,0.9587287037556762,0.00318558480832216,0.0004418372389990394,100,65,1.0,4,0
146,0.9532353315456049,0.0024867972697051456,0.0005229996365611175,100,57,1.0,4,0
147,0.9522028797008589,0.006429605278966609,0.0005170867461876231,100,68,1.0,3,0
148,0.951926133802776,0.0023622264121555795,0.0005334438149920107,100,68,1.0,4,0
149,0.9692369300534989,0.006897821978513782,0.00029917426651136195,100,61,1.0,4,0
150,0.9595431623078483,0.010299210372948606,0.00037834782981139057,100,65,1.0,4,0
151,0.9588220819368309,0.01093525012664563,0.0003738723608118701,100,62,1.0,4,0
152,0.957469903074828,0.01327485467175988,0.00036215610642922,100,65,1.0,4,0
153,0.9629086087575708,0.010738343218925266,0.00033081299117368576,100,61,1.0,5,0
154,0.9724968548729884,0.007133734473065672,0.0002562710616678999,100,63,1.0,4,0
155,0.9673494569343373,0.00874164770881818,0.0003099340397403138,100,64,1.0,4,0
156,0.9665889691600847,0.012102999127805556,0.0002822063118244839,100,61,2.0,3,0
157,0.9564288876642137,0.01228864189754717,0.00038909303753760304,100,63,1.0,4,0
158,0.9452038415796225,0.008807094879842181,0.0005555935725515187,100,67,1.0,4,0
159,0.9640874005828529,0.009648732492509091,0.0003342157576623761,100,63,1.0,4,0
160,0.9639178094224228,0.014763330796816219,0.0002724854718351885,100,59,2.0,4,0
161,0.9482498999369072,0.0159705808077082,0.0004261409549684397,100,68,1.0,5,0
162,0.9336915176101325,0.012919823016664667,0.0006407107395826222,100,66,1.0,3,0
163,0.94363594322728,0.007067991316872409,0.000600700162705524,100,55,2.0,5,0
164,0.9435582888008008,0.007557558193718224,0.0005942262210290768,100,61,1.0,4,0
165,0.9401626968660726,0.010681203808116687,0.0005964991564881493,100,60,2.0,4,0
166,0.9402011132547763,0.0049047265347057795,0.0006656580595666651,100,65,1.0,3,0
167,0.9559772863130545,0.002720286828013087,0.00047979031605470185,100,63,1.0,4,0
168,0.9655774581942329,0.006988025949056953,0.00034651213780020906,100,62,1.0,5,0
169,0.9558609709935431,0.011022927772532037,0.00042333611467915903,100,64,1.0,4,0
170,0.9426838004491017,0.01614140326284652,0.0005203038939393868,100,59,1.0,4,0
171,0.9602909333028441,0.01463911273173874,0.0003314619508976203,100,70,1.0,4,0
172,0.9725261900369828,0.013531703947981413,0.0002078461764284102,100,57,2.0,5,0
173,0.975673535271612,0.012826523959904539,0.0001735164138725472,100,64,1.0,4,0
174,0.9652758757698656,0.012848467647102024,0.00030478200849535695,100,63,1.0,5,0
175,0.9510398707559089,0.013937178413835384,0.0004465514195285331,100,64,1.0,4,0
176,0.9653078702683164,0.0110117984447787,0.0003263451382143884,100,65,1.0,5,0
177,0.9469700616099389,0.015172097151405231,0.00048590364324193334,100,66,1.0,5,0
178,0.9509885606582312,0.016915278189463805,0.00040270635304235546,100,67,1.0,3,0
179,0.9282832703884956,0.021440620254120985,0.0006519440070510285,100,68,1.0,4,0
180,0.9374278044676666,0.017140349752027738,0.0005613254258941343,100,67,1.0,4,0
181,0.9203221126148844,0.02161407609166927,0.0006829280642036132,100,63,1.0,4,0
182,0.9089033700103193,0.02500591561845096,0.0007529750870049338,100,64,1.0,3,0
183,0.9068443610731616,0.029014886624048285,0.0009770559250532,100,57,1.0,6,0
184,0.9393778033882946,0.02280189400788565,0.00039340649083889753,100,65,1.0,3,0
185,0.9409573887428845,0.02654945602522196,0.00027683673171846797,100,63,1.0,5,0
186,0.9122613404571511,0.026404612648786303,0.0006337049613853542,100,65,1.0,5,0
187,0.9074596765016113,0.023929276906896384,0.0007627383832007811,100,63,1.0,4,0
188,0.9224393656768831,0.028894806949344817,0.00043783222616347427,100,64,1.0,4,0
189,0.9240795826179605,0.029438369805100766,0.00036973462511253057,100,66,1.0,3,0
190,0.9148071069348777,0.02853036127680473,0.0005052785638641859,100,57,1.0,5,0
191,0.9081347406173422,0.027197023790898795,0.000616684879811569,100,66,1.0,5,0
192,0.8992528993924769,0.025784268701409027,0.0007571089980738442,100,64,1.0,4,0
193,0.9108131183149087,0.02645382533098521,0.0006390869786805268,100,62,1.0,5,0
194,0.9310463562481588,0.02894347167592698,0.00030817519805468316,100,59,1.0,5,0
195,0.9241756090904186,0.029172652579872334,0.0003934924202237772,100,60,2.0,4,0
196,0.9083423593326829,0.026817100834651327,0.0006412771345312786,100,67,1.0,5,0
197,0.9211902218795686,0.02921328062283428,0.00041719584184078944,100,57,1.0,5,0
198,0.9115563979389621,0.027974589714790877,0.0005638232281258237,100,64,1.0,4,0
199,0.9044813378074569,0.03453861184439916,0.00043563216594215664,100,58,1.0,6,0
200,0.9122447648619924,0.035686371351002784,0.0003044138044659429,100,59,1.0,4,0
201,0.9061926812344508,0.03500777756945659,0.0003977208607525692,100,62,1.0,3,0
202,0.9010421742939719,0.032046651807677025,0.000578292868156972,100,61,1.0,5,0
203,0.8881122786865098,0.030470574641145345,0.0009040335867869171,100,66,1.0,3,0
204,0.8540163795253857,0.024910126506916607,0.0016033193142032242,100,63,1.0,4,0
205,0.8607842392900164,0.03036682164780225,0.0012887976282013234,100,59,1.0,4,0
206,0.8752799030699988,0.03859207103390396,0.0007935356921619759,100,61,1.0,5,0
207,0.8618701418260521,0.03844188686702463,0.0008840556091972955,100,59,1.0,4,0
208,0.8459881014325744,0.04331784833649957,0.0008554986318605319,100,64,1.0,5,0
209,0.8465220572628784,0.044815370363646405,0.0007763077478614037,100,61,1.0,5,0
210,0.8685868489414241,0.04190403183305537,0.0006108427381567734,100,65,1.0,4,0
211,0.8730718174878384,0.042885448891831046,0.0005042263214875761,100,64,1.0,4,0
212,0.8885621920152461,0.03984814222436316,0.00042536749044142484,100,65,1.0,3,0
213,0.8743617153244183,0.0437407057264205,0.0004341401436526467,100,67,1.0,4,0
214,0.8786908038105805,0.04131126492338533,0.0004779950296786855,100,64,1.0,4,0
215,0.8516990427719187,0.04469220660088106,0.0006769108856507295,100,65,1.0,4,0
216,0.8351532374104977,0.03949810121093834,0.0011291997310967075,100,68,1.0,4,0
217,0.8333965984376407,0.04037939123322877,0.0011183937200837718,100,64,1.0,4,0
