generation,mean_fitness_mean,mean_fitness_std,distance_from_optimum_mean,distance_from_optimum_std,phenotype_variance_mean,phenotype_variance_std,population_size_mean,population_size_std,n_parents_mean,n_parents_std,median_offspring_mean,median_offspring_std,max_offspring_mean,max_offspring_std,extinct_count
0,0.6735759407880908,0.03327190827842942,0.01715038281164817,0.007381453416786986,0.004638958459681004,0.0006847424499837606,100.0,0.0,63.0,2.9154759474226504,1.15,0.3570714214271425,4.25,0.6224949798994366,0
1,0.7353318548248358,0.0343367693382652,0.019018243702488103,0.006835680229298318,0.0033804250437285055,0.0005010486790637354,100.0,0.0,63.8,1.9899748742132402,1.0,0.0,4.35,0.6538348415311012,0
2,0.7790402496746804,0.03752110625400221,0.019070805084593537,0.007659334586088798,0.002620222143779841,0.0005023643037608503,100.0,0.0,63.75,2.947456530637899,1.05,0.2179449471770337,4.05,0.4974937185533099,0
3,0.8179748802972598,0.04983770434592508,0.019304410364604025,0.00880671172226998,0.001977094640542673,0.0005600412591704372,100.0,0.0,62.2,3.1080540535840107,1.125,0.3112474899497183,4.2,0.6782329983125269,0
4,0.8361088201954988,0.0453263375706942,0.020763037531494697,0.010248225529452362,0.0016776216092883576,0.0004792875154756391,100.0,0.0,63.1,2.3853720883753127,1.05,0.21794494717703372,4.2,0.9797958971132711,0
5,0.8477010006641865,0.045615828907551746,0.0214042445828688,0.010215914138230841,0.001517195492677172,0.00046277412280682124,100.0,0.0,63.6,2.8530685235374214,1.05,0.21794494717703372,4.55,0.9733961166965892,0
6,0.8589323303366957,0.04653981131629117,0.02206459144832675,0.01138037308973262,0.0013417153307512257,0.00048153653912695864,100.0,0.0,63.55,2.4181604578687494,1.075,0.23848480035423641,4.15,0.6538348415311012,0
7,0.861984642198953,0.04321501951878499,0.02414749904033318,0.011574110263734552,0.0012360732876232471,0.0004775741299473319,100.0,0.0,64.05,2.9744747435471695,1.05,0.2179449471770337,4.0,0.5477225575051661,0
8,0.8616556475837738,0.043128183379799276,0.029279483381047484,0.011675921166707553,0.0011053466824978682,0.0005076423691665258,100.0,0.0,64.25,2.118372016431486,1.025,0.10897247358851683,4.3,0.9,0
9,0.8526360085943964,0.0451575132665884,0.03459919953611707,0.013523575000512109,0.0010378620095909516,0.0004601838946301585,100.0,0.0,63.7,2.5317977802344327,1.025,0.10897247358851683,4.4,0.9695359714832658,0
10,0.8402322885126502,0.046949396652887054,0.040428230717859705,0.013782481490358914,0.0009642386054676555,0.000334353446117356,100.0,0.0,63.1,2.681417535558384,1.125,0.3112474899497183,4.25,0.698212002188447,0
11,0.8261041124408992,0.04787847760093444,0.04607760010192888,0.012141245112508922,0.0009061686798998648,0.0002854074996299654,100.0,0.0,64.7,2.3473389188611007,1.0,0.0,4.25,1.0428326807307104,0
12,0.793807548822407,0.05710246220033053,0.05388690482722972,0.014010566780640171,0.0009238322019319154,0.0002918717860705889,100.0,0.0,63.15,3.902242944769072,1.2,0.3674234614174767,3.95,0.49749371855331004,0
13,0.7503767162650403,0.06626210128144727,0.06406706987928003,0.014208021522449356,0.00093281013338275,0.00028915698064327713,100.0,0.0,62.4,3.916631205513228,1.15,0.3570714214271425,4.45,0.5894913061275798,0
14,0.7053114401795982,0.07878655722052952,0.07373081148715825,0.016010668691356988,0.0009064775464373845,0.00031003798772077636,100.0,0.0,62.5,3.427827300200522,1.075,0.23848480035423641,4.15,0.6538348415311012,0
15,0.6570015378717963,0.09494250816389688,0.08387428933131996,0.017532745189352425,0.0008740225821788128,0.00028503103346135466,100.0,0.0,62.7,2.8653097563788807,1.1,0.2549509756796392,4.4,0.6633249580710799,0
16,0.6058970654265978,0.10927108313339075,0.09359646318692802,0.019675356563954596,0.0009299359132366482,0.00037161455503739835,100.0,0.0,64.15,3.2905166767545793,1.05,0.21794494717703372,4.0,0.8366600265340756,0
17,0.5583872656127657,0.11305639057616731,0.10162904055003277,0.021855134825397624,0.0010711310742032476,0.0003845953774636426,100.0,0.0,63.65,2.5937424698685874,1.05,0.21794494717703372,3.85,0.3570714214271425,0
18,0.5261548125243543,0.1113734800090207,0.10844863914268829,0.022379036940797056,0.0011741841381913403,0.00048447438179100336,100.0,0.0,63.75,2.662235902394827,1.05,0.21794494717703372,4.2,0.8717797887081348,0
19,0.49573714116278483,0.1107207709667073,0.1144965530643027,0.022438954028004995,0.001269810691650637,0.0006348508844595582,100.0,0.0,63.1,3.766961640367472,1.1,0.3,4.4,0.6633249580710799,0
20,0.4719390264005369,0.12634579664305448,0.11981664811561768,0.026584948559502646,0.0011184587633550948,0.0008546473549705463,100.0,0.0,62.5,2.5592967784139455,1.0,0.0,4.25,0.6224949798994366,0
21,0.4354606292841603,0.14356801067661554,0.1280810944412774,0.03049932291368458,0.0009421560093128359,0.0008386071897632641,100.0,0.0,64.4,2.615339366124404,1.025,0.10897247358851683,4.15,0.653834841531101,0
22,0.3890089434099092,0.163261173882092,0.13810403317611192,0.03455777824055436,0.0008833951750941944,0.0005019600865713874,100.0,0.0,64.3,3.287856444554719,1.0,0.0,4.1,0.7000000000000001,0
23,0.3483953677562507,0.16852747344227248,0.14787538685411086,0.036109831934352986,0.0008768338066801939,0.0005839453823013417,100.0,0.0,63.6,3.32264954516723,1.1,0.3,4.4,0.7999999999999999,0
24,0.31875497115449086,0.17221733398924605,0.1563260315827754,0.03838358119265953,0.0008247786383886677,0.0004877157964332091,100.0,0.0,62.1,2.022374841615669,1.1,0.3,4.35,0.8529361054615991,0
25,0.29625935309103796,0.16631603927259794,0.16144685794645527,0.03664152752908349,0.0007870639616977312,0.00045948916709280155,100.0,0.0,63.9,2.5475478405713994,1.05,0.21794494717703372,4.15,0.7262919523166976,0
26,0.26152653570877693,0.15251125650668762,0.17098100222201176,0.03594294357537918,0.0007768134677897511,0.00047603845281041826,100.0,0.0,64.15,2.4550967394381837,1.0,0.0,4.05,0.5894913061275798,0
27,0.2424090278121147,0.1374134936499312,0.17484369312312192,0.03492740622150019,0.0009238682350439566,0.0008180669025928806,100.0,0.0,63.0,1.8973665961010275,1.0,0.0,4.25,0.7664854858377946,0
28,0.21929363266002233,0.14911983276764743,0.18275274226413388,0.039027994079309,0.0008646714337827545,0.0006191361818896862,100.0,0.0,63.45,3.0573681492420897,1.075,0.23848480035423641,4.05,0.49749371855331,0
29,0.19592688958826585,0.13484840988196273,0.18799175600640722,0.035817770839927855,0.0009321688765857918,0.0007256004832782242,100.0,0.0,63.55,3.169779172119093,1.0,0.0,4.4,0.7999999999999999,0
30,0.18261527650545922,0.12013074279679398,0.19111703681774467,0.03244169867792896,0.0009516600220113244,0.0007108532534429385,100.0,0.0,63.85,2.7069355367278325,1.05,0.21794494717703372,4.3,0.6403124237432849,0
31,0.17778886663559046,0.11174579025111304,0.19303588679017375,0.03201113747936112,0.0011079957551358398,0.0008783821929636063,100.0,0.0,63.25,3.5899164335677787,1.05,0.15,4.1,0.8306623862918074,0
32,0.1652157819210239,0.0984235393804386,0.19501894987233073,0.03074370894593092,0.0007418572699677981,0.0005284245338998749,100.0,0.0,62.8,2.6381811916545836,1.05,0.21794494717703372,4.05,0.5894913061275798,0
33,0.1401026916253806,0.07294043408661537,0.2021887873071207,0.02354900410589995,0.000698808440839843,0.0004684576444943853,100.0,0.0,63.9,3.8327535793473597,1.0,0.0,4.1,0.8888194417315588,0
34,0.142180424167236,0.061488067845521965,0.20054146173139423,0.022340468738982898,0.0009664804195521828,0.0008026359004839304,100.0,0.0,62.85,3.4536212878658255,1.075,0.23848480035423641,4.35,0.7262919523166975,0
35,0.13518447110723955,0.052569037243883135,0.20206600922793205,0.019995198690786347,0.001218917215867512,0.0012594384105032318,100.0,0.0,63.95,3.3537292675468007,1.075,0.23848480035423641,4.15,0.4769696007084728,0
36,0.1478138801908821,0.07322857102196036,0.19692830188109037,0.026136559219103062,0.001172341396947885,0.0012503096751843037,100.0,0.0,63.578947368421055,3.1675291628065425,1.105263157894737,0.30689220499185793,4.315789473684211,0.7981974151633211,1
37,0.13185273014120047,0.067020353724556,0.20246946261427592,0.024844654686359116,0.0011680409522382875,0.001175225790716693,100.0,0.0,63.473684210526315,2.9266186893595454,1.131578947368421,0.31797489404196244,4.2631578947368425,0.713929471907923,1
38,0.1273544376669207,0.07826937203979455,0.20747174144374805,0.027209415246457848,0.0010832168237044847,0.0008825278485911046,100.0,0.0,63.73684210526316,2.8067982370470284,1.0,0.0,4.315789473684211,0.653140718210045,1
