generation,mean_fitness,distance_from_optimum,phenotype_variance,population_size,n_parents,median_offspring,max_offspring,extinct
0,0.6874648085629863,0.014666446508965147,0.004518267668120936,100,66,1.0,4,0
1,0.7160531295026911,0.015780073326134476,0.003868231647968895,100,64,1.0,4,0
2,0.7816394141912805,0.02485938797809259,0.00264312115121968,100,64,1.0,5,0
3,0.8347267330044272,0.02798652091443534,0.0016489457552578417,100,64,1.0,4,0
4,0.857158760524372,0.02716877260263036,0.001265664645667903,100,65,1.0,4,0
5,0.8605193899356446,0.01771534867558759,0.001599344683966182,100,60,1.0,4,0
6,0.8972144058420759,0.015937230205745674,0.0010853796702266188,100,61,1.0,4,0
7,0.887730485500155,0.019961473286055662,0.0011042242260683563,100,62,1.0,4,0
8,0.8927671622883508,0.0264517345292383,0.0008721269732685057,100,68,1.0,4,0
9,0.8918286432636687,0.02656240859278566,0.0008530711229152491,100,62,1.0,4,0
10,0.9085887083945947,0.026662087764515605,0.0006443353745431174,100,62,1.0,4,0
11,0.9201544803639057,0.025875585068352618,0.0005161621207410213,100,63,1.0,4,0
12,0.9186733161188967,0.025279892493462654,0.0005484203734296064,100,61,1.0,4,0
13,0.9273347404793699,0.020527656508288413,0.000581896359193825,100,62,1.0,4,0
14,0.9374265949626408,0.017763540628204514,0.000512416505675136,100,61,1.0,4,0
15,0.9420823206855166,0.01546752633148093,0.000490529193462279,100,66,1.0,5,0
16,0.9276067939100946,0.012959575212686843,0.0007391050144378364,100,66,1.0,4,0
17,0.9109395110272352,0.0205748912213038,0.0007505134095196124,100,63,1.0,4,0
18,0.9019465473602105,0.0235328979639218,0.0008046459105979814,100,60,1.0,4,0
19,0.8802422380361314,0.0331961283350255,0.0008154806405396212,100,62,1.0,6,0
20,0.9035984624425493,0.028681602617010794,0.0006766218794814371,100,66,1.0,5,0
21,0.9013746228288696,0.0299190958014631,0.0006405673617054899,100,64,1.0,5,0
22,0.8927542447505832,0.03211181922026389,0.0007017604869672542,100,64,1.0,4,0
23,0.9036367570935698,0.02950123674518853,0.000652014388387928,100,66,1.0,5,0
24,0.9266497749091306,0.024612072808164014,0.0005253569356890427,100,63,1.0,4,0
25,0.9334211465440834,0.020384344422960127,0.0006724316611448873,100,66,1.0,5,0
26,0.9275507366249646,0.022117214962883325,0.0006405932676252283,100,69,1.0,4,0
27,0.9195424894648936,0.025964416695960387,0.0005778886524495582,100,63,1.0,5,0
28,0.9379099128931803,0.025086539640048106,0.00037587019738939806,100,62,1.0,4,0
29,0.9428891489251258,0.02475363654883887,0.00035539503869575596,100,67,1.0,4,0
30,0.9305005367197097,0.025681302083866393,0.0005075087491175116,100,67,1.0,5,0
31,0.9197924259388537,0.030801048234361313,0.0004271390017031103,100,61,1.0,4,0
32,0.928465321726813,0.02580328358234917,0.0004697276210067837,100,64,1.0,4,0
33,0.9123930334809949,0.02829977948521656,0.0005795136647003716,100,67,1.0,3,0
34,0.923439778967873,0.023772938435301597,0.0005625210777865763,100,63,1.0,3,0
35,0.9274640511075571,0.02684761111372081,0.0004374549144859663,100,68,1.0,3,0
36,0.9291749185578204,0.025162236043182903,0.00045681890381619333,100,63,1.0,3,0
37,0.9162385135998588,0.028954480169087783,0.0005257501384830277,100,67,1.0,3,0
38,0.9197068944820765,0.030413479465191566,0.00041134204400302874,100,63,1.0,4,0
39,0.9205369211515911,0.031194784161967318,0.0003682100456675448,100,65,1.0,5,0
40,0.8971022976402716,0.036913071921417094,0.0004573649545989478,100,65,1.0,4,0
41,0.8932781777646148,0.03906928757448765,0.00039567468292564187,100,65,1.0,5,0
42,0.8879505071466781,0.03817454469893479,0.00047634603690531365,100,66,1.0,4,0
43,0.8884394440025294,0.03934692531004057,0.0004146143229759513,100,65,1.0,3,0
44,0.8822959473520817,0.043164837976743684,0.00032551404836688455,100,63,1.0,5,0
45,0.871027592607584,0.04169557500488542,0.0005185585023092188,100,65,1.0,4,0
46,0.840777673509454,0.04717286101096824,0.0006446891693546483,100,63,1.0,4,0
47,0.8396121608487647,0.048728780969073945,0.0005763488208511884,100,60,1.5,6,0
48,0.8299740761472116,0.05075410381542073,0.0005878466477507612,100,55,1.0,5,0
49,0.8195118488326827,0.055402191258457224,0.0004689247884253487,100,62,1.0,5,0
50,0.8085406099918139,0.05688530178927153,0.0005448599575584313,100,67,1.0,4,0
51,0.8018061357177996,0.0568586366330957,0.0006604044583563462,100,63,1.0,4,0
52,0.8040056786901048,0.053872695416006824,0.0007932275173204377,100,73,1.0,4,0
53,0.7973066767830339,0.0576009372107126,0.0006416891383231259,100,61,1.0,4,0
54,0.7784369661138176,0.059314246424505675,0.0008134175184980241,100,62,1.0,4,0
55,0.7818030401103196,0.05810608396316704,0.0008308457670954132,100,61,1.0,4,0
56,0.7783851192613142,0.05918976985863779,0.0008098326591451598,100,59,1.0,4,0
57,0.7590474214919114,0.06531233456176218,0.000716104175665768,100,65,1.0,5,0
58,0.7547720258461935,0.061325332206099814,0.00102490084623461,100,64,1.0,5,0
59,0.7481066337259422,0.06558169253797295,0.0008450959630368505,100,61,1.0,5,0
