generation,mean_fitness,distance_from_optimum,phenotype_variance,population_size,n_parents,median_offspring,max_offspring,extinct
0,0.6447280334019406,0.03196372573092954,0.004827938559764183,100,60,2.0,4,0
1,0.7391053791386498,0.029517635887967218,0.00305022091823932,100,71,1.0,3,0
2,0.79307359931847,0.026553302304471137,0.0021718075609871382,100,61,1.0,3,0
3,0.8449853719092278,0.033583910426771016,0.001348159470567446,100,61,1.0,3,0
4,0.7120323815658545,0.07600834872181758,0.0010511513832434385,100,60,2.0,4,0
5,0.43692815647925315,0.12817493823006407,0.0008606279162546621,100,60,1.0,7,0
6,0.15226851851106785,0.19766917342825777,0.0008105268711984411,100,61,1.0,4,0
7,0.10265653779351569,0.2105336448265816,0.0009519918416126211,100,66,1.0,5,0
8,0.06250179994408298,0.2354807815321328,9.860761315262648e-30,100,65,1.0,5,0
9,,,,,,,,1
