generation,mean_fitness,distance_from_optimum,phenotype_variance,population_size,n_parents,median_offspring,max_offspring,extinct
0,0.6334342883241975,0.021269643168821618,0.005485374122374622,100,60,1.0,4,0
1,0.6353786064031541,0.046338442270972245,0.004483939749998217,100,62,1.0,5,0
2,0.6398286895002961,0.06846515500138224,0.0030194831769648177,100,67,1.0,4,0
3,0.5986684487655105,0.09033348739517356,0.0022269752929496064,100,57,1.0,5,0
4,0.5156472971947786,0.10560977799641948,0.0016602107446073734,100,63,1.0,4,0
5,0.31202704313760504,0.14882055043555387,0.0012414054318151584,100,65,1.0,4,0
6,0.17457868975222846,0.18625132323794422,0.0011377351977586239,100,60,1.5,4,0
7,0.11862491495197101,0.20520103732699776,0.0009235152686150127,100,68,1.0,4,0
8,0.09535797852811495,0.21593610505274474,0.00028511574232239345,100,63,1.0,4,0
9,0.05064004138860212,0.24425448547922693,9.321500930834222e-32,100,66,1.0,4,0
10,,,,,,,,1
