generation,mean_fitness,distance_from_optimum,phenotype_variance,population_size,n_parents,median_offspring,max_offspring,extinct
0,0.6992224138557979,0.03293306555757668,0.0038770430249212076,100,63,1.0,4,0
1,0.7678097889670328,0.047784321685055295,0.002028320030962781,100,63,1.0,3,0
2,0.6051339243042634,0.09080798029454021,0.0021924400618448256,100,65,1.0,4,0
3,0.5553648621733821,0.10217426984791203,0.001436032843212885,100,63,1.0,4,0
4,0.4653946454853975,0.12335218049754505,0.0016484281175148724,100,63,1.0,4,0
5,0.3771712135250381,0.14069794678703698,0.0009724830724596609,100,64,1.0,5,0
6,0.20549158101235496,0.1778205724264952,0.0002771258194612007,100,66,1.0,5,0
7,0.07640099404898783,0.2269583896303901,6.438657215551013e-05,100,67,1.0,4,0
8,0.06647183167169729,0.22894397834111568,0.0010962282764022837,100,66,1.0,6,0
9,0.07225398927214144,0.2295901889155318,9.845393969394343e-05,100,65,1.0,4,0
10,,,,,,,,1
