generation,mean_fitness_mean,mean_fitness_std,distance_from_optimum_mean,distance_from_optimum_std,phenotype_variance_mean,phenotype_variance_std,population_size_mean,population_size_std,n_parents_mean,n_parents_std,median_offspring_mean,median_offspring_std,max_offspring_mean,max_offspring_std,extinct_count
0,0.6735759407880908,0.03327190827842942,0.017150382811648098,0.007381453416786992,0.004638958459681004,0.0006847424499837604,100.0,0.0,63.0,2.9154759474226504,1.15,0.3570714214271425,4.25,0.6224949798994366,0
1,0.7339900531854118,0.033576755833057075,0.01879215839358952,0.007106457441503964,0.0034092798460809183,0.00048223857352083153,100.0,0.0,63.8,1.9899748742132402,1.0,0.0,4.35,0.6538348415311012,0
2,0.7796613781915186,0.0377873140168055,0.018561677908705578,0.007665091500596509,0.0026165294832434277,0.0004967213243681677,100.0,0.0,63.75,2.947456530637899,1.05,0.2179449471770337,4.05,0.4974937185533099,0
3,0.814980542536718,0.05423280616252741,0.019763564112325323,0.01024047867389358,0.0020059630249714354,0.0005835092550158875,100.0,0.0,62.2,3.1080540535840107,1.125,0.3112474899497183,4.2,0.6782329983125269,0
4,0.8326850238918768,0.047892518356245306,0.021667118337614994,0.010675835956011431,0.0017304970767634017,0.00044710575529331546,100.0,0.0,63.1,2.3853720883753127,1.05,0.21794494717703372,4.2,0.9797958971132711,0
5,0.8430824440741258,0.04911605957381569,0.022823994325144127,0.011698833256366187,0.0015487202661075426,0.0004132501522221296,100.0,0.0,63.6,2.8530685235374214,1.05,0.21794494717703372,4.55,0.9733961166965892,0
6,0.8517313494059641,0.04943576352056283,0.026015016944305424,0.011454506237026481,0.001359941628764521,0.0004522244522823345,100.0,0.0,63.55,2.4181604578687494,1.075,0.23848480035423641,4.15,0.6538348415311012,0
7,0.8510036486539428,0.05403426394065664,0.02928071678924051,0.013269393696522193,0.0012583164252998821,0.0005205411845349561,100.0,0.0,64.05,2.9744747435471695,1.05,0.2179449471770337,4.0,0.5477225575051661,0
8,0.8435349853211356,0.050019709133305515,0.03480776384768698,0.014459928791279891,0.0011660951597500886,0.00046238430445214913,100.0,0.0,64.25,2.118372016431486,1.025,0.10897247358851683,4.3,0.9,0
9,0.8278437959318843,0.053399902323989105,0.043825058865052516,0.013249570874905775,0.0009932536572756867,0.00031111802927644193,100.0,0.0,63.7,2.5317977802344327,1.025,0.10897247358851683,4.4,0.9695359714832658,0
10,0.79432347724986,0.06641124732753233,0.05390503501528339,0.013931690993328099,0.0009716786621670073,0.0003678699981164253,100.0,0.0,63.1,2.681417535558384,1.125,0.3112474899497183,4.25,0.698212002188447,0
11,0.7600459333995355,0.06816987558160795,0.06259926443849124,0.01388777068864221,0.0009308744489655784,0.00033097719236216725,100.0,0.0,64.7,2.3473389188611007,1.0,0.0,4.25,1.0428326807307104,0
12,0.7141452745534769,0.06659316367847341,0.07340771433248608,0.011695437483293731,0.0009104868759360384,0.00032749294985385955,100.0,0.0,63.15,3.902242944769072,1.2,0.3674234614174767,3.95,0.49749371855331004,0
13,0.6707917008932867,0.06128258687260342,0.08285479043403278,0.01049195010312227,0.000860908716127432,0.0003300160440819154,100.0,0.0,62.4,3.916631205513228,1.15,0.3570714214271425,4.45,0.5894913061275798,0
14,0.6032426557306895,0.06309745379989304,0.0959605634549873,0.010436663371663688,0.0008643470618851275,0.0003134872722516134,100.0,0.0,62.5,3.427827300200522,1.075,0.23848480035423641,4.15,0.6538348415311012,0
15,0.5531635711218972,0.06770308749757187,0.10502071884146598,0.011622345327764984,0.000876481132747681,0.0003329936952707436,100.0,0.0,62.7,2.8653097563788807,1.1,0.2549509756796392,4.4,0.6633249580710799,0
16,0.499407178052855,0.07418518308788702,0.11494777991909322,0.012858548182940415,0.0009583289799767856,0.00039613295776171254,100.0,0.0,64.15,3.2905166767545793,1.05,0.21794494717703372,4.0,0.8366600265340756,0
17,0.46651460918797927,0.08277890057001647,0.12074278199702078,0.015479755828463004,0.001146199475446218,0.0005234155371233567,100.0,0.0,63.65,2.5937424698685874,1.05,0.21794494717703372,3.85,0.3570714214271425,0
18,0.44029195070996086,0.09126357631786186,0.1259455706511437,0.016693292117675864,0.0013532376331042144,0.0007857568493186482,100.0,0.0,63.75,2.662235902394827,1.05,0.21794494717703372,4.2,0.8717797887081348,0
19,0.4293631681440188,0.10063822458069531,0.1279950542408398,0.019585535119524062,0.00136350054157395,0.0009861886378845822,100.0,0.0,63.1,3.766961640367472,1.1,0.3,4.4,0.6633249580710799,0
20,0.39050505075240655,0.1083255649534403,0.13527960481326895,0.022911576464350658,0.0012721229839193714,0.0009535303046938421,100.0,0.0,62.5,2.5592967784139455,1.0,0.0,4.25,0.6224949798994366,0
21,0.34370787693068916,0.1374561156404997,0.14616846099746078,0.028384918788290962,0.0009925122003444854,0.0006606498481117464,100.0,0.0,64.4,2.615339366124404,1.025,0.10897247358851683,4.15,0.653834841531101,0
22,0.28686665935307504,0.148382546778992,0.1603179865584317,0.031561291840329846,0.000907023372616993,0.0006161215424795904,100.0,0.0,64.3,3.287856444554719,1.0,0.0,4.1,0.7000000000000001,0
23,0.2435418158401998,0.1309513215356341,0.171746201719927,0.030718761505834913,0.0010084982771984574,0.0007451625131518768,100.0,0.0,63.6,3.32264954516723,1.1,0.3,4.4,0.7999999999999999,0
24,0.21640584903702859,0.11750615975449873,0.18083874907933867,0.031010190681611365,0.0008419483526559519,0.000469324684673428,100.0,0.0,62.1,2.022374841615669,1.1,0.3,4.35,0.8529361054615991,0
25,0.1976278943222732,0.10849098058553659,0.18615655873141188,0.028813445756260762,0.0007304786576957259,0.000384934674088031,100.0,0.0,63.9,2.5475478405713994,1.05,0.21794494717703372,4.15,0.7262919523166976,0
