generation,mean_fitness_mean,mean_fitness_std,distance_from_optimum_mean,distance_from_optimum_std,phenotype_variance_mean,phenotype_variance_std,population_size_mean,population_size_std,n_parents_mean,n_parents_std,median_offspring_mean,median_offspring_std,max_offspring_mean,max_offspring_std,extinct_count
0,0.6735759407880908,0.03327190827842943,0.01715038281164811,0.007381453416786998,0.004638958459681004,0.0006847424499837606,100.0,0.0,63.0,2.9154759474226504,1.15,0.3570714214271425,4.25,0.6224949798994366,0
1,0.7422414464014372,0.03791346367282215,0.021958232560213422,0.010336287179933101,0.0031774081173511644,0.0005542265372175921,100.0,0.0,63.8,1.9899748742132402,1.0,0.0,4.35,0.6538348415311012,0
2,0.7844280819928069,0.03407125259379935,0.02420343341888108,0.009943599979778202,0.002488814117637077,0.0004710765806306989,100.0,0.0,63.75,2.947456530637899,1.05,0.2179449471770337,4.05,0.4974937185533099,0
3,0.8081984900609134,0.039283676448915505,0.028781384808055005,0.012280921644777702,0.0019382698624425213,0.0005696045007359266,100.0,0.0,62.2,3.1080540535840107,1.125,0.3112474899497183,4.2,0.6782329983125269,0
4,0.8006549678675606,0.04573749101607041,0.03977948355362847,0.012257309201534701,0.00163962776903295,0.0005017632299115581,100.0,0.0,63.1,2.3853720883753127,1.05,0.21794494717703372,4.2,0.9797958971132711,0
5,0.7928410247447039,0.057978098895024845,0.04637280659441994,0.014348596736971031,0.001430856877174563,0.0004558301161383408,100.0,0.0,63.6,2.8530685235374214,1.05,0.21794494717703372,4.55,0.9733961166965892,0
6,0.7858846976429821,0.0733056371333261,0.05126365978959015,0.01654110600179727,0.0011933541020878765,0.00046755232373216275,100.0,0.0,63.55,2.4181604578687494,1.075,0.23848480035423641,4.15,0.6538348415311012,0
7,0.7722008053470721,0.0742208844042752,0.056947375809660875,0.017250637885593383,0.001082719458782736,0.00047609963108989644,100.0,0.0,64.05,2.9744747435471695,1.05,0.2179449471770337,4.0,0.5477225575051661,0
8,0.7641312610369646,0.07598888293767549,0.0609709687496436,0.01687510665542244,0.0009341534273279684,0.00041818483997663815,100.0,0.0,64.25,2.118372016431486,1.025,0.10897247358851683,4.3,0.9,0
9,0.7530606014018201,0.07933256296690555,0.06294360522671093,0.017901834938963062,0.0009848748561332031,0.000398168986373239,100.0,0.0,63.7,2.5317977802344327,1.025,0.10897247358851683,4.4,0.9695359714832658,0
10,0.7544834214213877,0.0852337932251783,0.0628000462726251,0.019244731830610134,0.0009367114806016978,0.0003537265259409952,100.0,0.0,63.1,2.681417535558384,1.125,0.3112474899497183,4.25,0.698212002188447,0
11,0.7744813287793233,0.08995463166824944,0.06012147950123351,0.019649524259041193,0.0007902721184321797,0.00028348846513963865,100.0,0.0,64.7,2.3473389188611007,1.0,0.0,4.25,1.0428326807307104,0
12,0.7869243829840495,0.09592483172834149,0.05642148261717568,0.021262693810974873,0.0008029458974513409,0.0002768465648686206,100.0,0.0,63.15,3.902242944769072,1.2,0.3674234614174767,3.95,0.49749371855331004,0
13,0.8068918786320781,0.0796775053885099,0.05104227909196679,0.01843411944945631,0.0008814060157301958,0.00038420283949029736,100.0,0.0,62.4,3.916631205513228,1.15,0.3570714214271425,4.45,0.5894913061275798,0
14,0.8284301926644113,0.07164090342857858,0.046571383766913624,0.017986459054733575,0.0007945193252594516,0.000280320931484152,100.0,0.0,62.5,3.427827300200522,1.075,0.23848480035423641,4.15,0.6538348415311012,0
15,0.8534496464834455,0.06489086542801008,0.03984796724710991,0.017213572192336952,0.0007795793878757655,0.00030796239958402744,100.0,0.0,62.7,2.8653097563788807,1.1,0.2549509756796392,4.4,0.6633249580710799,0
16,0.8757167033677682,0.05149302031845604,0.03302283666665393,0.016149696916702625,0.0007499317250490769,0.0002464277855907435,100.0,0.0,64.15,3.2905166767545793,1.05,0.21794494717703372,4.0,0.8366600265340756,0
17,0.8964788149446165,0.04452773144970905,0.02675904013461338,0.014625959382990484,0.0007077008898305694,0.0002492517231203473,100.0,0.0,63.65,2.5937424698685874,1.05,0.21794494717703372,3.85,0.3570714214271425,0
18,0.91222005590156,0.0323759747588843,0.02185996113695028,0.010827149655530619,0.0006909283479099057,0.00028869307398137693,100.0,0.0,63.75,2.662235902394827,1.05,0.21794494717703372,4.2,0.8717797887081348,0
19,0.9116842820497156,0.02663258363569443,0.018863293652973685,0.012450591576131,0.0007370161664668911,0.0002600116936004359,100.0,0.0,63.1,3.766961640367472,1.1,0.3,4.4,0.6633249580710799,0
20,0.909246693596298,0.03303053267087122,0.02170027440344729,0.014540803397825316,0.000676516273846796,0.0002698158917003403,100.0,0.0,62.5,2.5592967784139455,1.0,0.0,4.25,0.6224949798994366,0
21,0.885229106830355,0.04795000230539312,0.03241293718166325,0.01633557019926555,0.0006443241730648239,0.0002454670410195667,100.0,0.0,64.4,2.615339366124404,1.025,0.10897247358851683,4.15,0.653834841531101,0
22,0.845309915530944,0.06336827923420511,0.04511678744599687,0.017451727303831373,0.0006228688872243939,0.00027367385901268796,100.0,0.0,64.3,3.287856444554719,1.0,0.0,4.1,0.7000000000000001,0
23,0.7990518466821781,0.07201249443750492,0.05683644329105,0.016463481866084855,0.0006498212805906767,0.00027428376670020035,100.0,0.0,63.6,3.32264954516723,1.1,0.3,4.4,0.7999999999999999,0
24,0.7352033884458404,0.07132245484880807,0.07092577734624271,0.013964151641129388,0.0006999128273097617,0.00028722175128804994,100.0,0.0,62.1,2.022374841615669,1.1,0.3,4.35,0.8529361054615991,0
25,0.6763338462988221,0.07467360415556815,0.0823566981101145,0.014944982728825268,0.0006959502753076856,0.0002833882816327027,100.0,0.0,63.9,2.5475478405713994,1.05,0.21794494717703372,4.15,0.7262919523166976,0
26,0.6094319288487708,0.08369563022820674,0.0943731897747097,0.01589558100087656,0.0007955312609059873,0.00029159664417207265,100.0,0.0,64.15,2.4550967394381837,1.0,0.0,4.05,0.5894913061275798,0
27,0.5600356503676778,0.08950914378015216,0.10363088261530329,0.01653939854859035,0.0008312478541224232,0.000309209248884452,100.0,0.0,63.0,1.8973665961010275,1.0,0.0,4.25,0.7664854858377946,0
28,0.5226574105273328,0.09667325254533031,0.11029773159653888,0.01793860734442313,0.000907343665264674,0.00034550084661110164,100.0,0.0,63.45,3.0573681492420897,1.075,0.23848480035423641,4.05,0.49749371855331,0
29,0.49805903459149786,0.10451776275969589,0.11467809469738759,0.019389084226845283,0.0010160091016838174,0.0004195644055262819,100.0,0.0,63.55,3.169779172119093,1.0,0.0,4.4,0.7999999999999999,0
30,0.49168768423538733,0.10884993409541448,0.11563116074513886,0.019857039263499975,0.0011618925838758935,0.0005321609122803533,100.0,0.0,63.85,2.7069355367278325,1.05,0.21794494717703372,4.3,0.6403124237432849,0
31,0.4975778231175482,0.1027646618276431,0.11544388046472376,0.01863330641757467,0.0011240318168315403,0.0004927346288931438,100.0,0.0,63.25,3.5899164335677787,1.05,0.15,4.1,0.8306623862918074,0
32,0.5015689213096409,0.09610531533726806,0.11455932558328534,0.017494241548572542,0.0010753342071702099,0.0005588547486171765,100.0,0.0,62.8,2.6381811916545836,1.05,0.21794494717703372,4.05,0.5894913061275798,0
33,0.5154935695748801,0.11307931040901317,0.11211688483367666,0.02175912709660579,0.0008686733607774697,0.00045875922816777064,100.0,0.0,63.9,3.8327535793473597,1.0,0.0,4.1,0.8888194417315588,0
34,0.5191098868605889,0.12947771781505835,0.11064982198271123,0.02434846007558522,0.0008200376604714382,0.00036041732594212754,100.0,0.0,62.85,3.4536212878658255,1.075,0.23848480035423641,4.35,0.7262919523166975,0
35,0.5199365767943032,0.13248021912460542,0.10962799452301655,0.024062915054173215,0.0008695951705553715,0.0004045005375815439,100.0,0.0,63.95,3.3537292675468007,1.075,0.23848480035423641,4.15,0.4769696007084728,0
