generation,mean_fitness_mean,mean_fitness_std,distance_from_optimum_mean,distance_from_optimum_std,phenotype_variance_mean,phenotype_variance_std,population_size_mean,population_size_std,n_parents_mean,n_parents_std,median_offspring_mean,median_offspring_std,max_offspring_mean,max_offspring_std,extinct_count
0,0.6735759407880908,0.033271908278429435,0.01715038281164811,0.0073814534167869995,0.004638958459681004,0.0006847424499837606,100.0,0.0,63.0,2.9154759474226504,1.15,0.3570714214271425,4.25,0.6224949798994366,0
1,0.7190565969778918,0.039288623212765,0.033061310178274544,0.013690284594584677,0.0032249610526425263,0.00044303002601315817,100.0,0.0,63.8,1.9899748742132402,1.0,0.0,4.35,0.6538348415311012,0
2,0.712875187567587,0.0668557129575405,0.053249843174506505,0.015547881473332905,0.002406516411154128,0.0004931231724034531,100.0,0.0,63.75,2.947456530637899,1.05,0.2179449471770337,4.05,0.4974937185533099,0
3,0.6907272903556849,0.06929920825868581,0.06514538111673074,0.014882746321653973,0.002084496577048698,0.00044736309319594954,100.0,0.0,62.2,3.1080540535840107,1.125,0.3112474899497183,4.2,0.6782329983125269,0
4,0.6846119900774751,0.08318860845349513,0.07035695769825215,0.01587674104937675,0.0017162097590234435,0.0005063645511280136,100.0,0.0,63.1,2.3853720883753127,1.05,0.21794494717703372,4.2,0.9797958971132711,0
5,0.6997581691803808,0.07250156101539232,0.06714536101435425,0.014258330476072419,0.0016599591600703282,0.00047657995088977754,100.0,0.0,63.6,2.8530685235374214,1.05,0.21794494717703372,4.55,0.9733961166965892,0
6,0.7617061085156585,0.07033241858556896,0.05412689737310421,0.014589332517633408,0.0014240141068731307,0.0004524977517909419,100.0,0.0,63.55,2.4181604578687494,1.075,0.23848480035423641,4.15,0.6538348415311012,0
7,0.8362662251013123,0.05560939477776396,0.032031578714763344,0.013463799458601608,0.001333993079871686,0.000466399908494361,100.0,0.0,64.05,2.9744747435471695,1.05,0.2179449471770337,4.0,0.5477225575051661,0
8,0.8763517962350489,0.04221183880762066,0.021739280659956735,0.010407094830016627,0.0011142226018738184,0.0004348056138100369,100.0,0.0,64.25,2.118372016431486,1.025,0.10897247358851683,4.3,0.9,0
9,0.8338864827865408,0.052433805027134524,0.040945262954349235,0.014712829918183535,0.0010234981408487422,0.0003768241639079035,100.0,0.0,63.7,2.5317977802344327,1.025,0.10897247358851683,4.4,0.9695359714832658,0
10,0.7023781757972183,0.08327415830531067,0.07443807511012038,0.01729367237757583,0.0009516870043648267,0.0004446206098721521,100.0,0.0,63.1,2.681417535558384,1.125,0.3112474899497183,4.25,0.698212002188447,0
