generation,mean_fitness_mean,mean_fitness_std,distance_from_optimum_mean,distance_from_optimum_std,phenotype_variance_mean,phenotype_variance_std,population_size_mean,population_size_std,n_parents_mean,n_parents_std,median_offspring_mean,median_offspring_std,max_offspring_mean,max_offspring_std,extinct_count
0,0.6735759407880908,0.033271908278429414,0.017150382811647994,0.00738145341678695,0.004638958459681004,0.0006847424499837599,100.0,0.0,63.0,2.9154759474226504,1.15,0.3570714214271425,4.25,0.6224949798994366,0
1,0.7353799489459313,0.03328605532280393,0.018737886660454162,0.006972426112791361,0.00338615618819567,0.0004947965422191016,100.0,0.0,63.8,1.9899748742132402,1.0,0.0,4.35,0.6538348415311012,0
2,0.7793110667403684,0.03638816428409862,0.018228617495290204,0.008474291398480152,0.002624244652467294,0.000503515883240736,100.0,0.0,63.75,2.947456530637899,1.05,0.2179449471770337,4.05,0.4974937185533099,0
3,0.818759136695349,0.04518445351545234,0.018387527270241337,0.0072308995139337825,0.002012311995805303,0.0004973158488617587,100.0,0.0,62.2,3.1080540535840107,1.125,0.3112474899497183,4.2,0.6782329983125269,0
4,0.834235278308704,0.04777669351852798,0.015985310456943395,0.006687249478274241,0.0018168664642826203,0.0005566009422053934,100.0,0.0,63.1,2.3853720883753127,1.05,0.21794494717703372,4.2,0.9797958971132711,0
5,0.8526489348052907,0.04617363098823834,0.013591898772678173,0.006777925040475341,0.0016140012810784738,0.0005375885569960747,100.0,0.0,63.6,2.8530685235374214,1.05,0.21794494717703372,4.55,0.9733961166965892,0
6,0.8634832573624539,0.05108859140117916,0.013747733137541135,0.006343434615703691,0.001468384359149452,0.0006122210862340466,100.0,0.0,63.55,2.4181604578687494,1.075,0.23848480035423641,4.15,0.6538348415311012,0
7,0.8693693631200405,0.04443543405111855,0.014626494229782077,0.00613680258531559,0.0013772955376068889,0.0005341970425853093,100.0,0.0,64.05,2.9744747435471695,1.05,0.2179449471770337,4.0,0.5477225575051661,0
8,0.8780975655733572,0.04248942679925634,0.015063475602316578,0.00736971683197084,0.0012449431523887725,0.0005309908160557042,100.0,0.0,64.25,2.118372016431486,1.025,0.10897247358851683,4.3,0.9,0
9,0.8816585897446613,0.04266267830452022,0.01478914956850364,0.006527214789007196,0.001228858304765987,0.0005397535277196194,100.0,0.0,63.7,2.5317977802344327,1.025,0.10897247358851683,4.4,0.9695359714832658,0
10,0.8807912712178869,0.038206669895927976,0.01588105505074277,0.009116288389967883,0.0012052096746960233,0.0004448579523655186,100.0,0.0,63.1,2.681417535558384,1.125,0.3112474899497183,4.25,0.698212002188447,0
11,0.8889420177872449,0.03229155448409511,0.017199719873558124,0.008011367021443753,0.001068640558123345,0.00038218384999830175,100.0,0.0,64.7,2.3473389188611007,1.0,0.0,4.25,1.0428326807307104,0
